"The number of entries per field is limited to 10 for this overview. If you want the whole information you can use the API or the ""Download selection"" menu on the Webpage."

ID,designation_header,strain_number_header,is_type_strain_header,species,genus
169106,THG-SC4,"KACC 18372, CCTCC AB 2014316",1,"Taibaiella yonginensis",Taibaiella
131546,,"DSM 45765, NBRC 109361, KLBMP 1356",1,"Tamaricihabitans halophyticus",Tamaricihabitans
131454,"Mi 7, Mi-7","DSM 28688, MTCC 12009, JCM 30174",1,"Tamilnaduibacter salinus",Tamilnaduibacter
163728,,"JCM 30175, MTCC 12010",0,"Tamilnaduibacter salinus",Tamilnaduibacter
134350,JW-26,"KCTC 22176, CCUG 55327",1,"Tamlana agarivorans",Tamlana
166479,UJ94,"KCTC 62451, NBRC 113234",1,"Tamlana carrageenivorans",Tamlana
134226,"HST1-43T, HST1-43","KCTC 12721, JCM 14021, CIP 109573",1,"Tamlana crocina",Tamlana
168308,CW2-9,"CICC 24749, KCTC 72389",1,"Tamlana fucoidanivorans",Tamlana
166865,B1N29,"KCTC 72683, MCCC 1H00394",1,"Tamlana haliotis",Tamlana
170797,PT2-4,"KCTC 92183, MCCC 1K04427",1,"Tamlana laminarinivorans",Tamlana
170798,62-3,"KCTC 92182, MCCC 1K04421",1,"Tamlana sargassicola",Tamlana
162618,,"JCM 19808, KMM 9545, NRIC 0921",1,"Tamlana sedimentorum",Tamlana
130830,G22,"DSM 27063, CICC 10587",1,"Tangfeifania diversioriginum",Tangfeifania
143693,,"CCUG 21028 A, ATCC 43037, CCUG 33064, JCM 10827, CCUG 33226, CIP 105219, KCTC 5666",1,"Tannerella forsythia",Tannerella
153819,,"CCUG 51269",0,"Tannerella forsythia",Tannerella
132108,"P1F20A, W10960, WW10960","DSM 102835",0,"Tannerella forsythia",Tannerella
135368,,"CIP 105220, FDC 42",0,"Tannerella forsythia",Tannerella
155313,,"CCUG 57306",0,"Tannerella forsythia",Tannerella
164008,,"JCM 31303, DSM 102894",1,"Tannerella serpentiformis",Tannerella
164006,,"JCM 31301",0,"Tannerella serpentiformis",Tannerella
164007,,"JCM 31302",0,"Tannerella serpentiformis",Tannerella
169950,BP52G,"JCM 34692, NZRM 4757",1,"Tannockella kyphosi",Tannockella
168828,VTH-Ai06,"NBRC 110637, VTCC 910001, BCC 67839",1,"Tanticharoenia aidae",Tanticharoenia
168773,AC37,"BCC 15772, NBRC 103193",1,"Tanticharoenia sakaeratensis",Tanticharoenia
133948,H1,"CICC 10529, CCTCC AB 2012861, KACC 16940",1,"Taonella mepensis",Taonella
156387,,"CCUG 61473, LMG 26467",1,"Tardiphaga robiniae",Tardiphaga
140083,I10B-01999,"DSM 24569",0,"Tardiphaga sp.",Tardiphaga
130223,Co64-2,"DSM 29220",0,"Tardiphaga sp.",Tardiphaga
130224,Co1,"DSM 29221",0,"Tardiphaga sp.",Tardiphaga
166979,KMU-156,"KCCM 90321, NBRC 113460",1,"Tateyamaria armeniaca",Tateyamaria
163231,,"JCM 21569, IAM 15108, KCTC 12333",1,"Tateyamaria omphalii",Tateyamaria
13845,,"DSM 17270, LMG 23018, SAM 4",1,"Tateyamaria pelophila",Tateyamaria
161492,,"JCM 14511",0,"Tateyamaria sp.",Tateyamaria
161608,,"JCM 15593, KCCM 42888",0,"Tateyamaria sp.",Tateyamaria
5177,"BD 875","DSM 13699, ATCC 31623, CCUG 30156, CIP 105599, FERM P-5449, JCM 8882, LMG 22049, SHS 2003, CCM 4319, KCTC 12451, KCTC 2805, NCPPB 3826",1,"Tatumella citrea",Tatumella
5180,"BD878, CMC6","DSM 23827, LMG 23360, NCPPB 4036",1,"Tatumella morbirosei",Tatumella
5176,H36,"DSM 5000, ATCC 33301, LMG 7888, CCUG 14188, CECT 869, NCTC 11468, CIP 81.97",1,"Tatumella ptyseos",Tatumella
157056,,"CCUG 69244",0,"Tatumella ptyseos",Tatumella
145995,,"CCUG 30111, CCM 3684",0,"Tatumella ptyseos",Tatumella
145996,,"CCUG 30112, CCM 3685",0,"Tatumella ptyseos",Tatumella
161886,,"JCM 1686, ATCC 33302, BCRC 13992, CDC 9558-78",0,"Tatumella ptyseos",Tatumella
5178,"BD 876","DSM 13700, ATCC 31626, CCUG 30159, CIP 105598, FERM P-5452, JCM 8885, LMG 22050, SHS 2006, BCRC 14443, CCM 4320, KCTC 12452, KCTC 2747, NCPPB 3820",1,"Tatumella punctata",Tatumella
130314,,"DSM 19846, CCUG 55408, NML 06-3099",1,"Tatumella saanichensis",Tatumella
5179,"BD 877","DSM 13701, ATCC 31628, CCUG 30161, CIP 105600, JCM 8887, LMG 22051, SHS 2008, CCM 4324, FERM P-5454, NCPPB 3822",1,"Tatumella terrea",Tatumella
169364,LT0009,"DSM 111569, JCM 34262",0,"Taurinivorans muris",Taurinivorans
160831,"El Plastico, ElP","DSM 101012, LMG 29141",1,"Tautonia plasticadhaerens",Tautonia
168851,GM2012,"KCTC 72013, VKM B-2860",1,"Tautonia sociabilis",Tautonia
18233,"Tx o1",,0,"Taxeobacter sp.",Taxeobacter
21177,"Tx g1",,0,"Taxeobacter sp.",Taxeobacter
21178,"Tx g2",,0,"Taxeobacter sp.",Taxeobacter
21932,"Tx 7913",,0,"Taxeobacter sp.",Taxeobacter
22352,"Tx c2",,0,"Taxeobacter sp.",Taxeobacter
22353,"Tx c1",,0,"Taxeobacter sp.",Taxeobacter
22354,"Tx c4",,0,"Taxeobacter sp.",Taxeobacter
22355,"Tx c3",,0,"Taxeobacter sp.",Taxeobacter
22356,"Tx c5",,0,"Taxeobacter sp.",Taxeobacter
22371,"Tx 7750",,0,"Taxeobacter sp.",Taxeobacter
22637,"Tx 7903",,0,"Taxeobacter sp.",Taxeobacter
22833,"Tx 2204",,0,"Taxeobacter sp.",Taxeobacter
136889,UCD-1,"CIP 107673, ATCC 700933, LMG 19572",1,"Taylorella asinigenitalis",Taylorella
366,61717/77,"DSM 10668, ATCC 35865, CIP 7909, NCTC 11184, CCUG 10786, LMG 6222, CIP 79.7",1,"Taylorella equigenitalis",Taylorella
137685,,"CIP 79.44, NCTC 11225",0,"Taylorella equigenitalis",Taylorella
143036,,"CCUG 16464, LMG 6223",0,"Taylorella equigenitalis",Taylorella
143037,,"CCUG 16465, LMG 6224",0,"Taylorella equigenitalis",Taylorella
143038,,"CCUG 16466",0,"Taylorella equigenitalis",Taylorella
143039,,"CCUG 16467",0,"Taylorella equigenitalis",Taylorella
143266,,"CCUG 18140",0,"Taylorella equigenitalis",Taylorella
143267,,"CCUG 18141",0,"Taylorella equigenitalis",Taylorella
68,170/96,"DSM 14915, CIP 107418, CCUG 55703",1,"Roseomonas ludipueritiae",Roseomonas
168076,"20M, CNCM I-804","DSM 9559, ACM 3522, CIP 104069",1,"Telluria chitinolytica",Telluria
130504,,"DSM 29330, ATCC 49108, DSM 4832, UQM 1762, CCUG 35206, LMG 11547, NCIMB 12789, CIP 104068, ACM 1762",1,"Telluria mixta",Telluria
163956,,"JCM 31133, KCTC 42819",1,"Telluribacter humicola",Telluribacter
132423,Ac_18_E7,"DSM 26557, LMG 28656",1,"Tellurimicrobium multivorans",Tellurimicrobium
164238,,"JCM 32361, KCTC 62116",1,"Tellurirhabdus rosea",Tellurirhabdus
140,TPB6017,"DSM 23630, VKM B-2570",1,"Telmatobacter bradus",Telmatobacter
11948,SP2,"DSM 23888, VKM B-2710",1,"Telmatocola sphagniphila",Telmatocola
14015,26-4b1,"DSM 18240, ATCC BAA-1305, KACC 11899",1,"Telmatospirillum siberiense",Telmatospirillum
14016,K-1,"DSM 18241",0,"Telmatospirillum siberiense",Telmatospirillum
14017,26-2,"DSM 18242",0,"Telmatospirillum siberiense",Telmatospirillum
131124,MB-AQH2,"DSM 18612",0,"Telmatospirillum sp.",Telmatospirillum
163891,,"JCM 30871, LMG 28278, NBRC 110045",1,"Temperatibacter marinus",Temperatibacter
5654,B390,"DSM 18961, JCM 14633",1,"Tenacibaculum adriaticum",Tenacibaculum
134198,SMK-4,"KCTC 12569, JCM 13491, CIP 109328, DSM 113392, JCM 13941",1,"Tenacibaculum aestuarii",Tenacibaculum
158558,JDTF-79,"KCTC 52980, NBRC 112903",1,"Tenacibaculum aestuariivivum",Tenacibaculum
141110,HZ1,"MCCC 1H00174, KCTC 52476",1,"Tenacibaculum agarivorans",Tenacibaculum
134318,a4,"BCRC 17655, LMG 24004",1,"Tenacibaculum aiptasiae",Tenacibaculum
5646,C526,"DSM 13766, IFO 16310, NBRC 16310, MBIC 4355, JCM 21776, CIP 107214, IAM 15328",1,"Tenacibaculum amylolyticum",Tenacibaculum
170194,K20-16,"JCM 35023, KACC 22342",1,"Tenacibaculum aquimarinum",Tenacibaculum
140910,RSS1-6,"KCTC 42702, NBRC 111225",1,"Tenacibaculum ascidiaceicola",Tenacibaculum
169140,HJ-26M,"CECT 8283, KCTC 32323",1,"Tenacibaculum caenipelagi",Tenacibaculum
133479,JO-1,"KCTC 22329, JCM 15428",1,"Tenacibaculum crassostreae",Tenacibaculum
133642,35/09,"CECT 7612, NCIMB 14598",1,"Tenacibaculum dicentrarchi",Tenacibaculum
5655,"LL04 11.1.1, LL04.11.1.1","DSM 18842, NCIMB 14278",1,"Tenacibaculum discolor",Tenacibaculum
5656,2B13,"DSM 25396",0,"Tenacibaculum discolor",Tenacibaculum
5657,9A5,"DSM 25397",0,"Tenacibaculum discolor",Tenacibaculum
167330,TNO006,"CCUG 73831, NCIMB 15238",1,"Tenacibaculum finnmarkense",Tenacibaculum
5653,A37.1,"DSM 18841, NCIMB 14147",1,"Tenacibaculum gallaicum",Tenacibaculum
133678,YCS-6,"KCTC 23423, CCUG 60527",1,"Tenacibaculum geojense",Tenacibaculum
140709,RA3-2,"KCTC 52419, NBRC 112382",1,"Tenacibaculum haliotis",Tenacibaculum
156623,,"CCUG 63681, KCTC 32262",1,"Tenacibaculum halocynthiae",Tenacibaculum
168579,S2-2,"MCCC 1A09872, LMG 27758, DSM 113369",1,"Tenacibaculum holothuriorum",Tenacibaculum
158587,JDTF-31,"KCTC 52749, NBRC 112783",1,"Tenacibaculum insulae",Tenacibaculum
161700,,"JCM 15975, KCTC 22618",1,"Tenacibaculum jejuense",Tenacibaculum
134241,B-I,"BCRC 17590, LMG 23706",1,"Tenacibaculum litopenaei",Tenacibaculum
134170,CL-TF13,"KCCM 42115, JCM 13039",1,"Tenacibaculum litoreum",Tenacibaculum
5650,TF-26,"DSM 16505, KCTC 12302, CIP 12302",1,"Tenacibaculum lutimaris",Tenacibaculum
5651,"R-2, R2","DSM 17995, ATCC 43398, IAM 14317, IFO 15946, NBRC 15946, NCIMB 2154, CCUG 35198, LMG 11612, CIP 103528",1,"Tenacibaculum maritimum",Tenacibaculum
135276,B2,"CIP 103529, ATCC 43397, NCIMB 2153, JCM 8137, CCM 3965, CECT 4276, IAM 14118, IFO 16015, NBRC 16015",0,"Tenacibaculum maritimum",Tenacibaculum
135277,,"CIP 103530, NCIMB 2158",0,"Tenacibaculum maritimum",Tenacibaculum
5647,KK10306,"DSM 13764, IFO 16307, NBRC 16307, MBIC 1140, CIP 107215",1,"Tenacibaculum mesophilum",Tenacibaculum
5652,"EKD 002","CCUG 35199, CIP 106403, DSM 18103, ATCC 51887, IAM 14318, IFO 15947, NCIMB 13127, JCM 21158, LMG 13026, NBRC 15947",1,"Tenacibaculum ovolyticum",Tenacibaculum
138588,"EKC 001","CIP 106405, NCIMB 13128, LMG 13025, ATCC 51886",0,"Tenacibaculum ovolyticum",Tenacibaculum
136520,"VKB 004","CIP 106404, NCIMB 13129, LMG 13027",0,"Tenacibaculum ovolyticum",Tenacibaculum
170193,"S 7007","MCCC 1H00428, KCTC 72941",1,"Tenacibaculum pelagium",Tenacibaculum
167290,TNO020,"CCUG 73833, NCIMB 15240",1,"Tenacibaculum piscium",Tenacibaculum
140830,YKTF-3,"KCTC 52210, NBRC 111991",1,"Tenacibaculum sediminilitoris",Tenacibaculum
166323,TLL-A2,"DSM 106434, KCTC 62393",1,"Tenacibaculum singaporense",Tenacibaculum
5649,D30,"DSM 14836, ATCC BAA-458",1,"Tenacibaculum skagerrakense",Tenacibaculum
5648,D28,"DSM 14835",0,"Tenacibaculum skagerrakense",Tenacibaculum
134333,"LL04 12.1.7","CECT 7292, NCIMB 14368",1,"Tenacibaculum soleae",Tenacibaculum
169246,MAR_2010_89,"DSM 29659",0,"Tenacibaculum sp.",Tenacibaculum
169247,AHE15PA,"DSM 111039",0,"Tenacibaculum sp.",Tenacibaculum
169248,AHE14PA,"DSM 111040",0,"Tenacibaculum sp.",Tenacibaculum
161133,,"JCM 11208, IAM 14913",0,"Tenacibaculum sp.",Tenacibaculum
161854,,"JCM 16663",0,"Tenacibaculum sp.",Tenacibaculum
163165,,"JCM 21371, IAM 14874",0,"Tenacibaculum sp.",Tenacibaculum
163178,,"JCM 21405, IAM 14923",0,"Tenacibaculum sp.",Tenacibaculum
163179,,"JCM 21406, IAM 14924",0,"Tenacibaculum sp.",Tenacibaculum
163180,,"JCM 21407, IAM 14925",0,"Tenacibaculum sp.",Tenacibaculum
158792,LPB0136,"KACC 18887, JCM 31564",1,"Tenacibaculum todarodis",Tenacibaculum
134010,WJ-1,"CGMCC 1.12378, LMG 27422",1,"Tenacibaculum xiamenense",Tenacibaculum
168247,BIT-L3,"LMG 32222T, CCTCC AB 2020371T, TBRC 14825T",1,"Tenebrionibacter intestinalis",Tenebrionibacter
168506,YMB-R21,"KCTC 82597, CCM 9152",1,"Tenebrionicola larvae",Tenebrionicola
132445,S6R2A4-9,"DSM 28944, CGMCC 4.7241, JCM 30907",1,"Tenggerimyces flavus",Tenggerimyces
131453,l12A-02601,"DSM 45829, CPCC 203544, KCTC 39761, NBRC 109454",1,"Tenggerimyces mesophilus",Tenggerimyces
166542,Uno3,"NBRC 113152, LMG 30471, BCRC 81113",1,"Tengunoibacter tsumagoiensis",Tengunoibacter
22932,,"DSM 25925, CCTCC AB 2012860, KCTC 33046, YIM 94025",1,"Tenuibacillus halotolerans",Tenuibacillus
134095,28-1,"AS 1.3442, NBRC 100370",1,"Tenuibacillus multivorans",Tenuibacillus
159905,"38H-Str., 38H-str","DSM 100343, VKM B-2964",1,"Tenuifilum thalassicum",Tenuifilum
13877,CB-27A,"DSM 19345, LMG 24113",1,"Tepidamorphus gemmatus",Tepidamorphus
23244,CB-26A,"DSM 19344, LMG 24114",0,"Tepidamorphus gemmatus",Tepidamorphus
16801,Re1,"DSM 21804, JCM 16047",1,"Tepidanaerobacter acetatoxydans",Tepidanaerobacter
161708,,"JCM 16048",0,"Tepidanaerobacter acetatoxydans",Tepidanaerobacter
161709,,"JCM 16049",0,"Tepidanaerobacter acetatoxydans",Tepidanaerobacter
161710,,"JCM 16050",0,"Tepidanaerobacter acetatoxydans",Tepidanaerobacter
16798,JL,"DSM 15584, JCM 12098, NBRC 100060",1,"Tepidanaerobacter syntrophicus",Tepidanaerobacter
16799,JE,"DSM 15585, JCM 12099, NBRC 100061",0,"Tepidanaerobacter syntrophicus",Tepidanaerobacter
16800,OL,"DSM 15586, JCM 12100, NBRC 100062",0,"Tepidanaerobacter syntrophicus",Tepidanaerobacter
132643,Z9,"DSM 103037, ATCC BAA-2644, JCM 31418",1,"Tepidibacillus decaturensis",Tepidibacillus
23768,STGH,"DSM 23802, VKM B-2671",1,"Tepidibacillus fermentans",Tepidibacillus
132590,MBL-TLP,"DSM 28123, VKM B-2949",1,"Tepidibacillus infernus",Tepidibacillus
11851,"DV 1184","DSM 15518, CIP 107893",1,"Tepidibacter formicigenes",Tepidibacter
24302,B1,"DSM 28717, CGMCC 1.5148, JCM 16806",1,"Tepidibacter mesophilus",Tepidibacter
164182,,"JCM 32064",0,"Tepidibacter sp.",Tepidibacter
11850,,"DSM 15285, UNIQEM 215, SC 562",1,"Tepidibacter thalassicus",Tepidibacter
158447,,"DSM 28577, VKM B-2882, STR 9",1,"Tepidibaculum saccharolyticum",Tepidibaculum
131349,MA2,"DSM 27167, NBRC 109643",1,"Tepidicaulis marinus",Tepidicaulis
3021,TU-16,"DSM 19605, CIP 108724, LMG 23030",1,"Tepidicella xavieri",Tepidicella
167812,"3753O, KTCT 72284","VKM B-3389, KCTC 72284",1,"Tepidiforma bonchosmolovskayae",Tepidiforma
2514,SB91,"DSM 16624, VKM B-2348",1,"Tepidimicrobium ferriphilum",Tepidimicrobium
132002,,"DSM 19023, EBR 599",0,"Tepidimicrobium sp.",Tepidimicrobium
158044,acetate1,"DSM 22658",0,"Tepidimicrobium sp.",Tepidimicrobium
2515,PML14,"DSM 23310, CGMCC 1.5080, JCM 15035",1,"Tepidimicrobium xylanilyticum",Tepidimicrobium
168162,"YIM 72238","KCTC 52717, CCTCC AB 2017168",1,"Tepidimonas alkaliphila",Tepidimonas
17944,CLN-1,"DSM 14833, CCUG 48750, ATCC BAA-469",1,"Tepidimonas aquatica",Tepidimonas
147968,,"CCUG 34595",0,"Tepidimonas aquatica",Tepidimonas
161330,,"JCM 13232, ABB 0301, KCTC 12412",1,"Tepidimonas arfidensis",Tepidimonas
167960,SPSP-6,"LMG 30884, CECT 9683",1,"Tepidimonas charontis",Tepidimonas
133882,AT-A2,"LMG 26746, KCTC 23862, BCRC 80391",1,"Tepidimonas fonticaldi",Tepidimonas
17942,SPS-1037,"DSM 12034",1,"Tepidimonas ignava",Tepidimonas
168643,"YIM 72259","NBRC 112410, CGMCC 1.15971",1,"Tepidimonas sediminis",Tepidimonas
132827,7A-7,"DSM 14591, JCM 11420",0,"Tepidimonas sp.",Tepidimonas
17943,C2,"DSM 13294, ATCC 35961, NCIMB 11893",0,"Tepidimonas sp.",Tepidimonas
168906,I1-1,"LMG 22826, BCRC 17406",1,"Tepidimonas taiwanensis",Tepidimonas
135751,AA-1,"CIP 108777, LMG 23094",1,"Tepidimonas thermarum",Tepidimonas
166324,B18-69,"CGMCC 1.13573, KCTC 62782",1,"Tepidiphilus baoligensis",Tepidiphilus
6139,N2-214,"DSM 15129, LMG 21637",1,"Tepidiphilus margaritifer",Tepidiphilus
166677,J-18,"CGMCC 1.16800, LMG 31400",1,"Tepidiphilus olei",Tepidiphilus
6138,4BON,"DSM 15512, CIP 107790",1,"Tepidiphilus succinatimandens",Tepidiphilus
24103,"JHK 30","DSM 27220, JCM 19170, LMG 27587",1,"Tepidiphilus thermophilus",Tepidiphilus
162647,,"JCM 19875, VKM B-2832",1,"Tepidisphaera mucosa",Tepidisphaera
160808,sy52,"DSM 105848, NBRC 112788",1,"Tepiditoga spiralis",Tepiditoga
140870,B3,"KCTC 42652, CGMCC 1.15254",1,"Terasakiella brassicae",Terasakiella
7228,"IF 6, IF6","DSM 6293, ATCC 33338, IAM 14442, IFO 13613, NBRC 13613, NCIMB 2229, JCM 21225, CIP 103382, LMG 5308, LMG 7372",1,"Terasakiella pusilla",Terasakiella
159699,KMU-80,"KCCM 90274, NBRC 112846",1,"Terasakiella salincola",Terasakiella
131451,PH27A,"DSM 16455, ATCC BAA-995, DSM 23961, CIP 108451",1,"Terasakiispira papahanaumokuakeensis",Terasakiispira
131452,PH27A,"DSM 29361, ATCC BAA-995",1,"Terasakiispira papahanaumokuakeensis",Terasakiispira
167326,Bcs2T,"KCTC 62966T, ATCC TSD-123T",1,"Teredinibacter franksiae",Teredinibacter
167489,Bs08,"KCTC 62964T, ATCC TSD-121T",1,"Teredinibacter haidensis",Teredinibacter
140442,F316,"DSM 21037, NBRC 103726",0,"Teredinibacter sp.",Teredinibacter
24757,T7902,"DSM 15152, ATCC 39867",1,"Teredinibacter turnerae",Teredinibacter
24754,T7901,"DSM 15142",0,"Teredinibacter turnerae",Teredinibacter
24755,T7903,"DSM 15143",0,"Teredinibacter turnerae",Teredinibacter
24756,T8201,"DSM 15144",0,"Teredinibacter turnerae",Teredinibacter
24758,T8602,"DSM 15167",0,"Teredinibacter turnerae",Teredinibacter
24759,T8402,"DSM 15175",0,"Teredinibacter turnerae",Teredinibacter
166986,Bs02,"KCTC 62963T, ATCC TSD-120T",1,"Teredinibacter waterburyi",Teredinibacter
6290,5414T-18,"DSM 18563, KACC 20693, JCM 17687, KCTC 39581, NBRC 109777",1,"Terrabacter aeriphilus",Terrabacter
6288,5516J-36,"DSM 18562, CIP 109801, KACC 20556, JCM 16379, KCTC 39580, NBRC 106305",1,"Terrabacter aerolatus",Terrabacter
24113,PY2,"DSM 27984, JCM 16259, KCCM 42922, KCTC 39579",1,"Terrabacter carboxydivorans",Terrabacter
168670,"Gsoil 653","KACC 19444, LMG 30325",1,"Terrabacter ginsengisoli",Terrabacter
24112,,"DSM 21007, KCTC 19421, Gsoil 3082, JCM 17125",1,"Terrabacter ginsenosidimutans",Terrabacter
131298,THG-e54,"DSM 100923, JCM 19342, KACC 17589, KCTC 39582",1,"Terrabacter koreensis",Terrabacter
6287,LR-26,"DSM 18583, JBRI 2002, KCTC 19199, JCM 15628",1,"Terrabacter lapilli",Terrabacter
132004,Root181,"DSM 102553",0,"Terrabacter sp.",Terrabacter
132005,,"DSM 102792, Soil 811",0,"Terrabacter sp.",Terrabacter
132006,,"DSM 102793, Soil 810",0,"Terrabacter sp.",Terrabacter
154538,,"CCUG 54284",0,"Terrabacter sp.",Terrabacter
139834,Sco-D21,"DSM 22181",0,"Terrabacter sp.",Terrabacter
6286,KO_54,"DSM 30823",0,"Terrabacter sp.",Terrabacter
