ID,designation_header,strain_number_header,is_type_strain_header,species,genus
4279,WN22,"DSM 21381, VKM B-2479",1,"Ectothiorhodospira variabilis",Ectothiorhodospira
140755,4G-K17,"CGMCC 1.15447, LMG 29212",1,"Edaphobacter acidisoli",Edaphobacter
133,Wbg-1,"DSM 19364, ATCC BAA-1497",1,"Edaphobacter aggregans",Edaphobacter
159869,4MSH08,"GDMCC 1.1317, KCTC 62475",1,"Edaphobacter bradus",Edaphobacter
132350,DHF9,"DSM 29920, CGMCC 1.12997",1,"Edaphobacter dinghuensis",Edaphobacter
158304,,"DSM 104462, SBC 68, VKM B-3208",1,"Edaphobacter lichenicola",Edaphobacter
132,Jbg-1,"DSM 18101, ATCC BAA-1329",1,"Edaphobacter modestus",Edaphobacter
159870,HZ411,"GDMCC 1.1193, LMG 30085",1,"Edaphobacter flagellatus",Edaphobacter
158741,1-116,"CCTCC AB 2017054, KCTC 52843",1,"Edaphobaculum flavum",Edaphobaculum
164237,,"JCM 32353, KCTC 62115",1,"Edaphocola aurantiacus",Edaphocola
166115,HME-24,"KCTC 62977, CGMCC 1.13935",1,"Edaphocola flava",Edaphocola
164241,,"JCM 32366, KCTC 62117",1,"Edaphorhabdus rosea",Edaphorhabdus
159199,SYP-B2100,"DSM 105170, CGMCC 1.5857, KCTC 62024",1,"Edaphovirga cremea",Edaphovirga
131380,ET080813,"DSM 27202, CCTCC AB 2013118, CCUG 64215, MCCC 1K00238",1,"Edwardsiella anguillarum",Edwardsiella
4357,2-78,"DSM 13771, ATCC 33379, CIP 78.56, JCM 1679, NCTC 12121, CCUG 14800, NBRC 105699",1,"Edwardsiella hoshinae",Edwardsiella
135789,,"CIP 78.52, CCUG 20937",0,"Edwardsiella hoshinae",Edwardsiella
135488,"490-72, 18-79","CIP 79.31",0,"Edwardsiella hoshinae",Edwardsiella
135791,,"CIP 78.53, ATCC 35051",0,"Edwardsiella hoshinae",Edwardsiella
135793,,"CIP 78.54, ATCC 35052",0,"Edwardsiella hoshinae",Edwardsiella
134865,,"CIP 78.51",0,"Edwardsiella hoshinae",Edwardsiella
143674,,"CCUG 20938",0,"Edwardsiella hoshinae",Edwardsiella
135406,,"CIP 78.55",0,"Edwardsiella hoshinae",Edwardsiella
143756,,"CCUG 21191",0,"Edwardsiella hoshinae",Edwardsiella
137586,,"CIP 78.57, ATCC 35050",0,"Edwardsiella hoshinae",Edwardsiella
143757,,"CCUG 21192",0,"Edwardsiella hoshinae",Edwardsiella
4356,"GA 77-52, 1976-78","CCUG 18764, CECT 885, DSM 13697, ATCC 33202, CDC 1976-78, JCM 16934, JCM 1680, CGMCC 1.1873, CIP 81.96, KCTC 12264, LMG 7860, NBRC 105724, NCIMB 13272, NCTC 12122",1,"Edwardsiella ictaluri",Edwardsiella
132153,ET883,"DSM 104083, CCUG 62929, NCIMB 14824",1,"Edwardsiella piscicida",Edwardsiella
4355,"K 349, K349, 4-78, 1483-59","DSM 30052, NBRC 105688, ATCC 15947, ATCC 23656, CCM 2238, NCTC 10396, CCUG 1638, LMG 2793, CIP 78.61, JCM 1656, NCDC 1483-59, BCRC 10670, CDC 1483-59, CECT 849",1,"Edwardsiella tarda",Edwardsiella
141253,,"CCUG 415, NCTC 10398",0,"Edwardsiella tarda",Edwardsiella
147672,,"CCUG 33985, NCTC 11934",0,"Edwardsiella tarda",Edwardsiella
165488,,"JCM 7154",0,"Edwardsiella tarda",Edwardsiella
165489,,"JCM 7155",0,"Edwardsiella tarda",Edwardsiella
165490,,"JCM 7156",0,"Edwardsiella tarda",Edwardsiella
165491,,"JCM 7157",0,"Edwardsiella tarda",Edwardsiella
165492,,"JCM 7158",0,"Edwardsiella tarda",Edwardsiella
137446,1.66,"CIP 68.5",0,"Edwardsiella tarda",Edwardsiella
165493,,"JCM 7159",0,"Edwardsiella tarda",Edwardsiella
165494,,"JCM 7160",0,"Edwardsiella tarda",Edwardsiella
165496,,"JCM 7162",0,"Edwardsiella tarda",Edwardsiella
165497,,"JCM 7163",0,"Edwardsiella tarda",Edwardsiella
135336,,"CIP 103852",0,"Edwardsiella tarda",Edwardsiella
165498,,"JCM 7164",0,"Edwardsiella tarda",Edwardsiella
141765,,"CCUG 6517, NCTC 10397",0,"Edwardsiella tarda",Edwardsiella
165499,,"JCM 7165",0,"Edwardsiella tarda",Edwardsiella
137510,2.65,"CIP 68.6",0,"Edwardsiella tarda",Edwardsiella
143754,,"CCUG 21189",0,"Edwardsiella tarda",Edwardsiella
145280,,"CCUG 28069",0,"Edwardsiella tarda",Edwardsiella
143755,,"CCUG 21190",0,"Edwardsiella tarda",Edwardsiella
144784,,"CCUG 26546",0,"Edwardsiella tarda",Edwardsiella
144785,,"CCUG 26547",0,"Edwardsiella tarda",Edwardsiella
136529,3592/64,"CIP 106473",0,"Edwardsiella tarda",Edwardsiella
144786,,"CCUG 26548",0,"Edwardsiella tarda",Edwardsiella
23552,,"DSM 28459, CCM 8439, CCUG 53762",1,"Effusibacillus consociatus",Effusibacillus
166646,skT53,"TBRC 11241, NBRC 114101",1,"Effusibacillus dendaii",Effusibacillus
23553,skLN1,"DSM 27172, NBRC 109614",1,"Effusibacillus lacus",Effusibacillus
434,MP4,"DSM 22757, CIP 109385, NCIMB 14276",1,"Effusibacillus pohliae",Effusibacillus
100603,SF006210(FSU),,0,"Effusibacillus pohliae",Effusibacillus
100604,SF002674(FSU),,0,"Effusibacillus pohliae",Effusibacillus
100605,SF002675(FSU),,0,"Effusibacillus pohliae",Effusibacillus
167239,HF-1101,"CGMCC 1.17436, JCM 33773, GDMCC 1.1668",1,"Eggerthella guodeyinii",Eggerthella
3054,"1899 B","CCUG 17323 A, DSM 2243, ATCC 25559, VPI 0255, JCM 9979, CCUG 17323, CIP 106637, KCTC 3265, NCTC 11813, VTT E-001735",1,"Eggerthella lenta",Eggerthella
154638,,"CCUG 54678",0,"Eggerthella lenta",Eggerthella
151298,,"CCUG 43682",0,"Eggerthella lenta",Eggerthella
152100,,"CCUG 45762",0,"Eggerthella lenta",Eggerthella
156177,,"CCUG 60629",0,"Eggerthella lenta",Eggerthella
154649,,"CCUG 54751",0,"Eggerthella lenta",Eggerthella
155751,,"CCUG 59206",0,"Eggerthella lenta",Eggerthella
158972,AN51LG,"DSM 110914",0,"Eggerthella lenta",Eggerthella
153093,,"CCUG 48467",0,"Eggerthella lenta",Eggerthella
155822,,"CCUG 59395",0,"Eggerthella lenta",Eggerthella
155771,,"CCUG 59263",0,"Eggerthella lenta",Eggerthella
158973,"CC7/5 D5 2","DSM 110915",0,"Eggerthella lenta",Eggerthella
154043,,"CCUG 52118",0,"Eggerthella lenta",Eggerthella
156486,,"CCUG 62015",0,"Eggerthella lenta",Eggerthella
156247,,"CCUG 60856",0,"Eggerthella lenta",Eggerthella
158974,"CC8/2 BHI2","DSM 110916",0,"Eggerthella lenta",Eggerthella
154730,,"CCUG 55004",0,"Eggerthella lenta",Eggerthella
153520,,"CCUG 50030",0,"Eggerthella lenta",Eggerthella
156248,,"CCUG 60857",0,"Eggerthella lenta",Eggerthella
153880,,"CCUG 51488",0,"Eggerthella lenta",Eggerthella
158962,"FAA 1-1-60A, FAA 1-1-60AUCSF","DSM 110904",0,"Eggerthella lenta",Eggerthella
147535,,"CCUG 33760",0,"Eggerthella lenta",Eggerthella
158975,"CC8/6 D5 4","DSM 110917",0,"Eggerthella lenta",Eggerthella
151045,,"CCUG 43153",0,"Eggerthella lenta",Eggerthella
152391,,"CCUG 46647",0,"Eggerthella lenta",Eggerthella
158976,RJX1626,"DSM 110918",0,"Eggerthella lenta",Eggerthella
151060,,"CCUG 43187",0,"Eggerthella lenta",Eggerthella
158977,ElUC2,"DSM 110919",0,"Eggerthella lenta",Eggerthella
148972,,"CCUG 36662",0,"Eggerthella lenta",Eggerthella
158978,ElUC5,"DSM 110920",0,"Eggerthella lenta",Eggerthella
161029,,"JCM 10763",0,"Eggerthella lenta",Eggerthella
152419,,"CCUG 46751",0,"Eggerthella lenta",Eggerthella
158979,"MR1 #12","DSM 110921",0,"Eggerthella lenta",Eggerthella
3055,"MSMC 77-67","DSM 15644, ATCC 43055, CCUG 34779, CIP 104211, CCM 4714",0,"Eggerthella lenta",Eggerthella
161030,,"JCM 10764",0,"Eggerthella lenta",Eggerthella
154480,,"CCUG 53778",0,"Eggerthella lenta",Eggerthella
158980,RC4/6F,"DSM 110922",0,"Eggerthella lenta",Eggerthella
161031,,"JCM 10765",0,"Eggerthella lenta",Eggerthella
158981,"W1 BHI 6","DSM 110923",0,"Eggerthella lenta",Eggerthella
161032,,"JCM 10766",0,"Eggerthella lenta",Eggerthella
158982,"OB21 GAM31","DSM 110928",0,"Eggerthella lenta",Eggerthella
161033,,"JCM 10767",0,"Eggerthella lenta",Eggerthella
153951,,"CCUG 51738",0,"Eggerthella lenta",Eggerthella
150615,,"CCUG 41760",0,"Eggerthella lenta",Eggerthella
155569,,"CCUG 58169",0,"Eggerthella lenta",Eggerthella
161034,,"JCM 10768",0,"Eggerthella lenta",Eggerthella
152542,,"CCUG 47030",0,"Eggerthella lenta",Eggerthella
161035,,"JCM 10769",0,"Eggerthella lenta",Eggerthella
154600,,"CCUG 54550",0,"Eggerthella lenta",Eggerthella
152098,,"CCUG 45737",0,"Eggerthella lenta",Eggerthella
161037,,"JCM 10771",0,"Eggerthella lenta",Eggerthella
158963,11C,"DSM 110905",0,"Eggerthella lenta",Eggerthella
153207,,"CCUG 48755",0,"Eggerthella lenta",Eggerthella
158964,"FAA 1-3-56","DSM 110906",0,"Eggerthella lenta",Eggerthella
158965,14A,"DSM 110907",0,"Eggerthella lenta",Eggerthella
152218,,"CCUG 46141",0,"Eggerthella lenta",Eggerthella
158966,22C,"DSM 110908",0,"Eggerthella lenta",Eggerthella
153218,,"CCUG 48783",0,"Eggerthella lenta",Eggerthella
158967,28B,"DSM 110909",0,"Eggerthella lenta",Eggerthella
151956,,"CCUG 45342 C",0,"Eggerthella lenta",Eggerthella
158968,"32-6-I-6 NA","DSM 110910",0,"Eggerthella lenta",Eggerthella
158969,A2,"DSM 110911",0,"Eggerthella lenta",Eggerthella
153311,,"CCUG 49066",0,"Eggerthella lenta",Eggerthella
158970,"AB12 #2","DSM 110912",0,"Eggerthella lenta",Eggerthella
152022,,"CCUG 45577 A",0,"Eggerthella lenta",Eggerthella
158971,"AB8 #2","DSM 110913",0,"Eggerthella lenta",Eggerthella
156407,,"CCUG 61595",0,"Eggerthella lenta",Eggerthella
3056,HKU14,"CCUG 55421, JCM 14551, DSM 16107, LMG 22123",1,"Eggerthella sinensis",Eggerthella
3057,,"DSM 11767, Muc MuC3, Muc 3",0,"Eggerthella sp.",Eggerthella
3058,AL61,"DSM 11863",0,"Eggerthella sp.",Eggerthella
161036,,"JCM 10770",0,"Eggerthella sp.",Eggerthella
157186,,"CCUG 70300",0,"Eggerthella sp.",Eggerthella
153334,,"CCUG 49251",0,"Eggerthella sp.",Eggerthella
157187,,"CSUR P3135, CCUG 70327",1,"Eggerthella timonensis",Eggerthella
5377,1871,"LMG 9915, CECT 4140, DSM 20559, ATCC 25536, CCUG 48174, CIP 104817, JCM 1121, VPI 2933, BCRC 14626, NRIC 1720",1,"Eggerthia catenaformis",Eggerthia
156416,,"CCUG 61632 A",0,"Eggerthia catenaformis",Eggerthia
156606,,"CCUG 63490",0,"Eggerthia catenaformis",Eggerthia
156800,,"CCUG 65424",0,"Eggerthia catenaformis",Eggerthia
152940,,"CCUG 48083 A",0,"Eggerthia catenaformis",Eggerthia
141132,,"CGMCC 1.14997, KCTC 39588, EGI 80759",1,"Egibacter rhizosphaerae",Egibacter
141116,,"CGMCC 1.14988, KCTC 33612, EGI 80432, JCM 33036",1,"Egicoccus halophilus",Egicoccus
168758,"Strain Arkansas","ATCC CRL-10679",1,"Ehrlichia chaffeensis",Ehrlichia
132468,"TCB-TBB-0018, UFMG-EV","DSM 100393",1,"Ehrlichia minasensis",Ehrlichia
140535,,"CSUR E2, CRIRC EMU001, AS 145",1,"Ehrlichia muris",Ehrlichia
140536,Wisconsin,"CRIRC EMU002, CSUR P2883",1,"Ehrlichia muris subsp. eauclairensis",Ehrlichia
168028,"Illinois, HRC-IL","ATCC VR-986",1,"Ehrlichia risticii",Ehrlichia
168983,Miyayama,"ATCC VR-367",1,"Ehrlichia sennetsu",Ehrlichia
10458,333/54-55,"DSM 8340, ATCC 23834, KCTC 15198, CCUG 2138, JCM 12952, CIP 70.75, LMG 15557, LMG 3978, LMG 7827, NCTC 10596",1,"Eikenella corrodens",Eikenella
137829,665.84,"CIP 101066",0,"Eikenella corrodens",Eikenella
138623,1008.83,"CIP 100611",0,"Eikenella corrodens",Eikenella
146776,,"CCUG 32100",0,"Eikenella corrodens",Eikenella
135702,207-76,"CIP 76.122",0,"Eikenella corrodens",Eikenella
172655,"CIMB 04-9668",CRBIP17.67,0,"Eikenella corrodens",Eikenella
145250,,"CCUG 27953",0,"Eikenella corrodens",Eikenella
172656,"CIMB 04-5418",CRBIP17.68,0,"Eikenella corrodens",Eikenella
146259,,"CCUG 30719",0,"Eikenella corrodens",Eikenella
145399,,"CCUG 28365, MCCM 02298",0,"Eikenella corrodens",Eikenella
146263,,"CCUG 30743",0,"Eikenella corrodens",Eikenella
139179,383-84,"CIP 100867",0,"Eikenella corrodens",Eikenella
146860,,"CCUG 32285",0,"Eikenella corrodens",Eikenella
147476,,"CCUG 33659",0,"Eikenella corrodens",Eikenella
147430,,"CCUG 33574",0,"Eikenella corrodens",Eikenella
142079,,"CCUG 10484",0,"Eikenella corrodens",Eikenella
151657,,"CCUG 44550",0,"Eikenella corrodens",Eikenella
146966,,"CCUG 32559",0,"Eikenella corrodens",Eikenella
142083,,"CCUG 10514",0,"Eikenella corrodens",Eikenella
138180,26-73,"CIP 100439",0,"Eikenella corrodens",Eikenella
135512,638.86,"CIP 102646",0,"Eikenella corrodens",Eikenella
136036,982-85,"CIP 102032",0,"Eikenella corrodens",Eikenella
137376,53-83,"CIP 100021",0,"Eikenella corrodens",Eikenella
143634,,"CCUG 20669",0,"Eikenella corrodens",Eikenella
138509,162-75,"CIP 76.119",0,"Eikenella corrodens",Eikenella
156074,,"CCUG 60274, ATCC BAA-1152, LBM 04.07.011",0,"Eikenella corrodens",Eikenella
138510,650-75,"CIP 76.120",0,"Eikenella corrodens",Eikenella
143682,,"CCUG 20960",0,"Eikenella corrodens",Eikenella
138511,658-75,"CIP 76.121",0,"Eikenella corrodens",Eikenella
143148,,"CCUG 17455",0,"Eikenella corrodens",Eikenella
144971,,"CCUG 27332",0,"Eikenella corrodens",Eikenella
138549,197-83,"CIP 100134",0,"Eikenella corrodens",Eikenella
145759,,"CCUG 29514",0,"Eikenella corrodens",Eikenella
146538,,"CCUG 31388",0,"Eikenella corrodens",Eikenella
143941,,"CCUG 22009",0,"Eikenella corrodens",Eikenella
138553,195-83,"CIP 100139",0,"Eikenella corrodens",Eikenella
161113,,"JCM 10960",0,"Eikenella corrodens",Eikenella
161114,,"JCM 10961",0,"Eikenella corrodens",Eikenella
161115,,"JCM 10962",0,"Eikenella corrodens",Eikenella
147273,,"CCUG 33245",0,"Eikenella corrodens",Eikenella
148316,,"CCUG 35214 B",0,"Eikenella corrodens",Eikenella
138614,311-74,"CIP 100437",0,"Eikenella corrodens",Eikenella
138615,221-74,"CIP 100438",0,"Eikenella corrodens",Eikenella
142597,,"CCUG 13179",0,"Eikenella corrodens",Eikenella
145839,,"CCUG 29749",0,"Eikenella corrodens",Eikenella
142601,,"CCUG 13207, MCCM 02366",0,"Eikenella corrodens",Eikenella
142627,,"CCUG 13419 B, MCCM 02378",0,"Eikenella corrodens",Eikenella
148000,,"CCUG 34648",0,"Eikenella corrodens",Eikenella
145647,,"CCUG 29130, MCCM 02299",0,"Eikenella corrodens",Eikenella
145648,,"CCUG 29131, ATCC 51724",0,"Eikenella corrodens",Eikenella
145369,,"CCUG 28283, MCCM 02297",0,"Eikenella corrodens-like",Eikenella
168587,PXX,"DSM 109756, NCTC 14318",1,"Eikenella exigua",Eikenella
167580,"v12575, 3360, S3360","DSM 110714, CCUG 74293, CCOS 1935",1,"Eikenella glucosivorans",Eikenella
164733,,"JCM 34133, LMG 30894, NCTC 14180, NML 130454",1,"Eikenella halliae",Eikenella
164734,,"JCM 34134, LMG 30896, NCTC 14179, NML 02-A-017",1,"Eikenella longinqua",Eikenella
150710,,"CCUG 42027",0,"Eikenella sp.",Eikenella
141959,,"CCUG 8810 B",0,"Eikenella sp.",Eikenella
24749,MD2,"DSM 25217, JCM 30196, LMG 26586",1,"Eilatimonas milleporae",Eilatimonas
167185,"IMCC 1962","KACC 17481, NBRC 109703",1,"Eionea flava",Eionea
17900,17X/A02/237,"DSM 19752, CIP 109759, MOLA 288",1,"Eionea nigra",Eionea
132657,AT11,"DSM 101499, CSUR P2120",0,"Eisenbergiella massiliensis",Eisenbergiella
158904,WCA-389-WT-23B,"DSM 101007, JCM 34365",1,"Eisenbergiella porci",Eisenbergiella
24120,B086562,"DSM 26961, ATCC BAA-2558, LMG 27400, CCUG 64075",1,"Eisenbergiella tayi",Eisenbergiella
159589,H5_42,"DSM 108217",0,"Eisenbergiella tayi",Eisenbergiella
3788,"Fx a2, NZ-1","DSM 3317, ATCC 23112, IAM 14319, IFO 15055, NBRC 15055, JCM 21159, ATCC 19594, ATCC 23180, CIP 104801, LMG 10750, LMG 3988, NCIMB 1385",1,"Eisenibacter elegans",Eisenibacter
3833,BiosLi/39,"DSM 19307, CIP 109600, OOB 398, BiosLi 39",1,"Ekhidna lutea",Ekhidna
168522,PF-30,"NBRC 113984, KACC 19985",1,"Elioraea rosea",Elioraea
17879,"DQ417339, TU-7","DSM 17972, CIP 109115",1,"Elioraea tepidiphila",Elioraea
167902,"YIM 72297","KCTC 62323, CCTCC AB 2017169, YIM 72297",1,"Elioraea thermophila",Elioraea
139444,543-79,"CIP 111044",0,"Elizabethkingia anophelis",Elizabethkingia
139468,,"CIP 111067, CIP 200591",0,"Elizabethkingia anophelis",Elizabethkingia
100579,SF005912(FSU),,0,"Elizabethkingia anophelis",Elizabethkingia
157089,,"CCUG 69500",0,"Elizabethkingia anophelis subsp. anophelis",Elizabethkingia
157090,,"CCUG 69501",0,"Elizabethkingia anophelis subsp. anophelis",Elizabethkingia
157099,,"CCUG 69510",0,"Elizabethkingia anophelis subsp. anophelis",Elizabethkingia
157100,,"CCUG 69511",0,"Elizabethkingia anophelis subsp. anophelis",Elizabethkingia
157101,,"CCUG 69512",0,"Elizabethkingia anophelis subsp. anophelis",Elizabethkingia
157103,,"CCUG 69514",0,"Elizabethkingia anophelis subsp. anophelis",Elizabethkingia
157105,,"CCUG 69516",0,"Elizabethkingia anophelis subsp. anophelis",Elizabethkingia
24016,"2.5, R26, R35/26","DSM 23781, CCM 7804, CCUG 60038, CIP 111203",0,"Elizabethkingia anophelis",Elizabethkingia
157112,,"CCUG 69523",0,"Elizabethkingia anophelis subsp. anophelis",Elizabethkingia
132124,JM-87,"DSM 29660, CCM 8570, CIP 110885, LMG 28604",0,"Elizabethkingia anophelis",Elizabethkingia
157114,,"CCUG 69525",0,"Elizabethkingia anophelis",Elizabethkingia
157116,,"CCUG 69527",0,"Elizabethkingia anophelis",Elizabethkingia
157091,,"CCUG 69502",0,"Elizabethkingia anophelis",Elizabethkingia
166656,YB22,"JCM 32097, KCCM 43263",1,"Elizabethkingia argenteiflava",Elizabethkingia
157092,G0146,"CCUG 69503, CIP 111191, DSM 2975",1,"Elizabethkingia bruuniana",Elizabethkingia
157093,,"CCUG 69504",0,"Elizabethkingia bruuniana",Elizabethkingia
157102,,"CCUG 69513",0,"Elizabethkingia bruuniana",Elizabethkingia
157111,,"CCUG 69522",0,"Elizabethkingia bruuniana",Elizabethkingia
139438,723-81,"CIP 111046",0,"Elizabethkingia anophelis",Elizabethkingia
5506,"14 (serotype A)","DSM 2800, ATCC 13253, IAM 14198, IFO 12535, NBRC 12535, NCTC 10016, CCUG 214, CIP 60.57, LMG 12279, JCM 21065, AJ 2517, CCM 2719, CCTM La 3011, CDC 14, CECT 447, GIFU 506, LMG 4027, PCM 2225, RIMD 0614002",1,"Elizabethkingia meningoseptica",Elizabethkingia
143860,,"CCUG 21611",0,"Elizabethkingia meningoseptica",Elizabethkingia
135812,58-80,"CIP 80.33, NCTC 11381",0,"Elizabethkingia meningoseptica",Elizabethkingia
157104,,"CCUG 69515",0,"Elizabethkingia meningoseptica",Elizabethkingia
134866,40-78,"CIP 79.5, NCTC 11306",0,"Elizabethkingia meningoseptica",Elizabethkingia
147700,,"CCUG 34034",0,"Elizabethkingia meningoseptica",Elizabethkingia
157107,,"CCUG 69518",0,"Elizabethkingia meningoseptica",Elizabethkingia
141540,,"CCUG 2800 A",0,"Elizabethkingia meningoseptica",Elizabethkingia
150211,,"CCUG 39291",0,"Elizabethkingia meningoseptica",Elizabethkingia
157109,,"CCUG 69520",0,"Elizabethkingia meningoseptica",Elizabethkingia
135787,30-78,"CIP 78.45",0,"Elizabethkingia meningoseptica",Elizabethkingia
146906,,"CCUG 32413",0,"Elizabethkingia meningoseptica",Elizabethkingia
137592,260-79,"CIP 79.35",0,"Elizabethkingia meningoseptica",Elizabethkingia
144372,,"CCUG 24787",0,"Elizabethkingia meningoseptica",Elizabethkingia
136266,"AmMS 250","CIP 104057, ATCC 49470",0,"Elizabethkingia meningoseptica",Elizabethkingia
136559,PINT,"CIP 106814",0,"Elizabethkingia meningoseptica",Elizabethkingia
157096,,"CCUG 69507",0,"Elizabethkingia meningoseptica",Elizabethkingia
135151,371.81,"CIP 103064",0,"Elizabethkingia meningoseptica",Elizabethkingia
146971,,"CCUG 32575",0,"Elizabethkingia meningoseptica",Elizabethkingia
142086,,"CCUG 10540",0,"Elizabethkingia meningoseptica",Elizabethkingia
157097,,"CCUG 69508",0,"Elizabethkingia meningoseptica",Elizabethkingia
138466,,"CIP 60.58, ATCC 13254, NCTC 10585",0,"Elizabethkingia meningoseptica",Elizabethkingia
145442,,"CCUG 28552",0,"Elizabethkingia meningoseptica",Elizabethkingia
157098,,"CCUG 69509",0,"Elizabethkingia meningoseptica",Elizabethkingia
139439,928-82,"CIP 111048",0,"Elizabethkingia meningoseptica",Elizabethkingia
147012,,"CCUG 32643",0,"Elizabethkingia meningoseptica",Elizabethkingia
136007,,"CIP 101999",0,"Elizabethkingia meningoseptica",Elizabethkingia
139441,393-79,"CIP 111043",0,"Elizabethkingia meningoseptica",Elizabethkingia
150038,,"CCUG 38902",0,"Elizabethkingia meningoseptica",Elizabethkingia
139443,929-82,"CIP 111049",0,"Elizabethkingia meningoseptica",Elizabethkingia
135804,37-75,"CIP 79.29, NCTC 11309, CCUG 16478",0,"Elizabethkingia meningoseptica",Elizabethkingia
