ID,designation_header,strain_number_header,is_type_strain_header,species,genus
12524,LIND7H,"DSM 23697, CCUG 60892, JCM 16313",1,"Macellibacteroides fermentans",Macellibacteroides
169635,"HH-ZS BL40","DSM 104146",0,"Macellibacteroides fermentans",Macellibacteroides
168289,JEK37,"CCOS 1982, DSM 112712",1,"Macrococcus armenti",Macrococcus
169542,"W.O.292 / B-P 25","DSM 111351, CCM 2609",0,"Macrococcus armenti",Macrococcus
157749,"NRL/St 03/115","DSM 103680, CCM 7100",1,"Macrococcus bohemicus",Macrococcus
14421,"C2F4, DD4516, DD 4516","CCUG 38365, CCM 4655, DSM 15607, ATCC 51825, CIP 105714",1,"Macrococcus bovicus",Macrococcus
152467,,"CCUG 46868",0,"Macrococcus bovicus",Macrococcus
138233,,"CIP 105713, ATCC 51827",0,"Macrococcus bovicus",Macrococcus
138234,,"CIP 105715, ATCC 51826",0,"Macrococcus bovicus",Macrococcus
149772,,"CCUG 38366, CCM 4656",0,"Macrococcus bovicus",Macrococcus
14423,,"DSM 19358, CCM 4811, CCUG 47200, CIP 108167, LMG 21712",1,"Macrococcus brunensis",Macrococcus
133084,"KM 45013","DSM 101690, CCOS 969, CCUG 68920, CIP 111363",1,"Macrococcus canis",Macrococcus
14420,"DD9348, H8b16, DD 9348","DSM 15608, ATCC 51828, CCUG 38360, CCM 4650, CIP 105711",1,"Macrococcus carouselicus",Macrococcus
138231,,"CIP 105710, ATCC 51830",0,"Macrococcus carouselicus",Macrococcus
138232,,"CIP 105712, ATCC 51829, CCUG 38361, CCM 4651",0,"Macrococcus carouselicus",Macrococcus
149770,,"CCUG 38362, CCM 4652",0,"Macrococcus carouselicus",Macrococcus
135121,BT6,"CIP 105709, ATCC 51834",0,"Macrococcus caseolyticus",Macrococcus
152666,,"CCUG 47312",0,"Macrococcus caseolyticus",Macrococcus
138653,,"CIP 100754, ATCC 29750, NCIMB 11374",0,"Macrococcus caseolyticus",Macrococcus
145547,,"CCUG 28808",0,"Macrococcus caseolyticus",Macrococcus
156190,,"CCUG 60665",0,"Macrococcus caseolyticus",Macrococcus
139178,,"CIP 100846, ATCC 14852, NCDO 749",0,"Macrococcus caseolyticus",Macrococcus
154488,,"CCUG 53809",0,"Macrococcus caseolyticus",Macrococcus
14419,235,"CCUG 15606, DSM 20597, ATCC 13548",1,"Macrococcus caseolyticus",Macrococcus
14418,"LRA 041 575","DSM 6669, ATCC 35662, CCUG 35411, CIP 103689",0,"Macrococcus caseolyticus subsp. caseolyticus",Macrococcus
157751,"NRL/St 03/628","DSM 103682, CCM 7927",1,"Macrococcus caseolyticus subsp. hominis",Macrococcus
157750,"NRL/St 01/688","DSM 103681, CCM 7099",1,"Macrococcus epidermidis",Macrococcus
14422,"DD9350, H8h3, DD 9350","DSM 15609, ATCC 51831, CCUG 38363, CCM 4653, CIP 105716",1,"Macrococcus equipercicus",Macrococcus
154015,,"CCUG 51982",0,"Macrococcus equipercicus",Macrococcus
149771,,"CCUG 38364, CCM 4654",0,"Macrococcus equipercicus",Macrococcus
136434,,"CIP 105717, ATCC 51833",0,"Macrococcus equipercicus",Macrococcus
138235,,"CIP 105718, ATCC 51832",0,"Macrococcus equipercicus",Macrococcus
157752,"NRL/St 00/957","DSM 103683, CCM 4927",1,"Macrococcus goetzii",Macrococcus
14424,,"DSM 19357, CCM 4809, CCUG 47201, CIP 108166, LMG 21711",1,"Macrococcus hajekii",Macrococcus
14425,,"DSM 19359, CCM 4815, CCUG 47199, CIP 108165, LMG 21713",1,"Macrococcus lamae",Macrococcus
148960,,"CCUG 36646",0,"Macrococcus sp.",Macrococcus
2976,D405,"DSM 12705, IAM 14880, VKM 1366",1,"Macromonas bipunctata",Macromonas
155723,,"CCUG 59143",1,"Mageeibacillus indolicus",Mageeibacillus
133811,MC-1,"ATCC BAA-1437, JCM 17883",1,"Magnetococcus marinus",Magnetococcus
133789,MMS-1,"ATCC BAA-1438, JCM 17960",1,"Magnetospira thiophila",Magnetospira
13945,VDY,"DSM 21662, ATCC BAA-1730",1,"Magnetospirillum bellicum",Magnetospirillum
132529,SO-1,"DSM 28995, VKM B-2936",1,"Magnetospirillum caucaseum",Magnetospirillum
13948,1360,"DSM 113, ATCC 15798, KCTC 15608, Pfennig 1360, SMG 113, NCIB 11762",1,"Magnetospirillum fulvum",Magnetospirillum
13949,2860,"DSM 114, Pfennig 2860",0,"Magnetospirillum fulvum",Magnetospirillum
13950,10060,"DSM 115, Pfennig 10060",0,"Magnetospirillum fulvum",Magnetospirillum
13951,"Berkeley 147","DSM 116",0,"Magnetospirillum fulvum",Magnetospirillum
13952,"P 9 F 2","DSM 117",0,"Magnetospirillum fulvum",Magnetospirillum
13953,3,"DSM 13234",0,"Magnetospirillum fulvum",Magnetospirillum
13944,MSR-1,"DSM 6361, IFO 15271, NBRC 15271, JCM 21280, IAM 14722",1,"Magnetospirillum gryphiswaldense",Magnetospirillum
166531,LBB-42,"VKM B-3270, KCTC 15749",1,"Magnetospirillum kuznetsovii",Magnetospirillum
13943,MS-1,"DSM 3856, ATCC 31632, IFO 15272, NBRC 15272, JCM 21281, IAM 14723, LMG 10894, LMG 5965, LMG 6118, NCIMB 12542",1,"Magnetospirillum magnetotacticum",Magnetospirillum
132530,SP-1,"DSM 29006, VKM B-2938",1,"Magnetospirillum marisnigri",Magnetospirillum
13956,S,"DSM 120, ATCC 14031, KCTC 15609, NTHC 131, LMG 4354",1,"Magnetospirillum molischianum",Magnetospirillum
132531,BB-1,"DSM 29455, VKM B-2939",1,"Magnetospirillum moscoviense",Magnetospirillum
132858,J10,"DSM 23205",0,"Magnetospirillum sulfuroxidans",Magnetospirillum
139937,WD,"DSM 21661",0,"Magnetospirillum sp.",Magnetospirillum
161263,,"JCM 12775",0,"Magnetospirillum sp.",Magnetospirillum
161264,,"JCM 12776",0,"Magnetospirillum sp.",Magnetospirillum
161265,,"JCM 12777",0,"Magnetospirillum sp.",Magnetospirillum
161266,,"JCM 12778",0,"Magnetospirillum sp.",Magnetospirillum
161267,,"JCM 12779",0,"Magnetospirillum sp.",Magnetospirillum
23250,MV-1,"DSM 18854, ATCC BAA-1436",1,"Magnetovibrio blakemorei",Magnetovibrio
17993,"50-1 BON","DSM 15567, CIP 107919",1,"Mahella australiensis",Mahella
166389,"Mal4, Malle4","DSM 100296, LMG 29133",1,"Maioricimonas rarisocia",Maioricimonas
167827,695,"NCTC 10185, ATCC 33552",1,"Malacoplasma iowae",Malacoplasma
8626,IL371,"DSM 19518, ATCC 700935, CCUG 53181",1,"Malacoplasma microti",Malacoplasma
168937,RIII-4,"NCTC 10196, ATCC 33757",1,"Malacoplasma muris",Malacoplasma
8620,GTU-54-6A1,"DSM 22633, ATCC 55252, GTU 54",1,"Malacoplasma penetrans",Malacoplasma
2740,M1,"DSM 5387, ATCC 49637",1,"Maledivibacter halophilus",Maledivibacter
2978,P1,"DSM 15619, CIP 108194, JCM 12706, CCUG 64012",1,"Malikia granosa",Malikia
2977,83,"DSM 15801, ATCC 14606, JCM 21400, IAM 14918, LMG 21751, NBRC 103164, NCIMB 14272",1,"Malikia spinosa",Malikia
141072,MM-10,"KCTC 42721, CECT 8898",1,"Maliponia aquimaris",Maliponia
4211,GraMal1,"DSM 5091",1,"Malonomonas rubra",Malonomonas
4212,GraMal2,"DSM 9788",0,"Malonomonas rubra",Malonomonas
13854,JLT354-W,"DSM 26384, CGMCC 1.7290, LMG 24665",1,"Mameliella alba",Mameliella
132948,L6M1-5,"DSM 104732, JCM 30230, MCCC 1A07531",0,"Mameliella alba",Mameliella
140092,KD53,"DSM 106184, KCTC 42178, MCCC 1K00273",0,"Mameliella alba",Mameliella
168479,DP3N28-2,"MCCC 1K06218, KCTC 82804",1,"Mameliella sediminis",Mameliella
14648,241,"DSM 13212, ATCC BAA-274, CIP 106114, CCUG 43834",1,"Mammaliicoccus fleurettii",Mammaliicoccus
14649,J896,"DSM 20047, CCM 2611",0,"Mammaliicoccus fleurettii",Mammaliicoccus
14561,"K 21","DSM 20352, ATCC 29070, CCUG 15599, JCM 2426, BCRC 12926, CCM 3472, CIP 81.63, LMG 21025, NCTC 12102, NRRL B-14758",1,"Mammaliicoccus lentus",Mammaliicoccus
131016,WCA-CC-3-1,"DSM 100111",0,"Mammaliicoccus lentus",Mammaliicoccus
14559,"LRA 0031178","DSM 6672",0,"Mammaliicoccus lentus",Mammaliicoccus
14560,,"DSM 20046, CCM 2434",0,"Mammaliicoccus lentus",Mammaliicoccus
14631,,"DSM 20345, ATCC 29062, BCRC 12927, CCM 3473, CCUG 15598, CNCTC 5683, JCM 2425, NCTC 12103, SC 116, CIP 81.62, MTCC 6154, NRRL B-14777",1,"Mammaliicoccus sciuri",Mammaliicoccus
14630,"LRA 0180 677, LRA 0180677","DSM 6671",0,"Mammaliicoccus sciuri",Mammaliicoccus
14656,"DD 791, BM 12488, DD791","CCM 4835, DSM 15613, ATCC 700058, CCUG 39509 A, CIP 105826",0,"Mammaliicoccus sciuri",Mammaliicoccus
14664,"R1-33, BM 12492","DSM 16827, ATCC 700061, CIP 105829, CCUG 37923, CCM 4657",0,"Mammaliicoccus sciuri",Mammaliicoccus
14680,196,"DSM 26319, CCM 7717, PCM 2693, CCUG 72271, CIP 111012",1,"Mammaliicoccus stepanovicii",Mammaliicoccus
14660,DD756,"CCUG 33636, DSM 15615, ATCC 51145, CIP 104850",1,"Mammaliicoccus vitulinus",Mammaliicoccus
14658,"B92/78, NT215","CCUG 33938, CIP 104364, CCM 4481, DSM 9930, ATCC 51698, PCM 2443",0,"Mammaliicoccus vitulinus",Mammaliicoccus
14659,"100 958, NT312","DSM 9931, PCM 2459, CCUG 33940",0,"Mammaliicoccus vitulinus",Mammaliicoccus
170457,R1DC41,"KCTC 43068, JCM 33621, NCCB 100700",1,"Mangrovibacillus cuniculi",Mangrovibacillus
140470,MP23,"KCTC 42580, DSM 100250",1,"Mangrovibacter phragmitis",Mangrovibacter
5243,MSSRF40,"DSM 19579, LMG 24236",1,"Mangrovibacter plantisponsor",Mangrovibacter
132226,TULL-A,"DSM 103673, ACCC 19709, KCTC 42181",1,"Mangrovibacter yixingensis",Mangrovibacter
24811,,"DSM 27148, JCM 19152, KCTC 32129, SCSIO N0430",1,"Mangrovibacterium diazotrophicum",Mangrovibacterium
166997,BM_7,"MCCC 1A15882, KCTC 72696",1,"Mangrovibacterium lignilyticum",Mangrovibacterium
132971,FA423,"DSM 28823, CICC 10903, KCTC 42253",1,"Mangrovibacterium marinum",Mangrovibacterium
159731,5T4P-12-1,"KCTC 62053, CGMCC 1.16279",1,"Mangrovicella endophytica",Mangrovicella
167811,HB182678,"KCTC 82318, MCCC 1K04624",1,"Mangrovicoccus algicola",Mangrovicoccus
159777,T1lg56,"CCTCC AB 2016238, KCTC 52623",1,"Mangrovicoccus ximenensis",Mangrovicoccus
17815,P2,"DSM 24214, CGMCC 1.5167",1,"Mangroviflexus xiamenensis",Mangroviflexus
140578,S3Cf-2,"DSM 100693, CGMCC 4.7299",1,"Mangrovihabitans endophyticus",Mangrovihabitans
170811,AS18,"JCM 34871, GDMCC 1.2739",1,"Mangrovimonas futianensis",Mangrovimonas
163895,,"JCM 30881, LMG 28915",0,"Mangrovimonas sp.",Mangrovimonas
163896,,"JCM 30882, LMG 28913",0,"Mangrovimonas sp.",Mangrovimonas
168236,HN-E26,"LMG 30458, MCCC 1K03326",1,"Mangrovimonas spongiae",Mangrovimonas
163894,,"JCM 30880, LMG 28914",1,"Mangrovimonas xylaniphaga",Mangrovimonas
133912,LYYY01,"CGMCC 1.12280, LMG 27142",1,"Mangrovimonas yunxiaonensis",Mangrovimonas
158538,M11-4,"MCCC 1K03312, JCM 32104",1,"Mangrovitalea sediminis",Mangrovitalea
166856,R1DC9,"KCTC 72349, JCM 33609, NCCB 100698",1,"Mangrovivirga cuniculi",Mangrovivirga
167059,"Z Y190616","KCTC 25018, CCTCC AB 2020168",1,"Mannheimia bovis",Mannheimia
11727,T138021-75,"DSM 23207, CCUG 59995, HIM 1028-5",1,"Mannheimia caviae",Mannheimia
11723,"B558, P925","DSM 19638, CCUG 38457, CIP 106063",1,"Mannheimia glucosida",Mannheimia
145406,,"CCUG 28375",0,"Mannheimia glucosida",Mannheimia
142405,,"CCUG 12394, ATCC 29701, NCTC 10208",0,"Mannheimia glucosida",Mannheimia
149810,,"CCUG 38456",0,"Mannheimia glucosida",Mannheimia
149811,,"CCUG 38458",0,"Mannheimia glucosida",Mannheimia
149812,,"CCUG 38460",0,"Mannheimia glucosida",Mannheimia
11722,26,"DSM 19156, ATCC 49244, CIP 103433, CCUG 45422",1,"Mannheimia granulomatis",Mannheimia
152346,,"CCUG 46479",0,"Mannheimia granulomatis",Mannheimia
149821,,"CCUG 38474",0,"Mannheimia granulomatis",Mannheimia
148005,,"CCUG 34655",0,"Mannheimia granulomatis",Mannheimia
144852,,"CCUG 26828, MCCM 01016",0,"Mannheimia granulomatis",Mannheimia
144891,,"CCUG 26986, MCCM 00576",0,"Mannheimia granulomatis",Mannheimia
149813,,"CCUG 38461",0,"Mannheimia granulomatis",Mannheimia
11721,"1266/56A&B, 1266 A & B","DSM 10531, ATCC 33396, NCTC 9380, CIP 103426, CCM 5141, CCUG 408",1,"Mannheimia haemolytica",Mannheimia
149815,,"CCUG 38464",0,"Mannheimia haemolytica",Mannheimia
11720,"SVA 105","DSM 5283, CCUG 24141",0,"Mannheimia haemolytica",Mannheimia
136943,S66,"CIP 108335",0,"Mannheimia haemolytica",Mannheimia
134499,3,"CIP 66.10",0,"Mannheimia haemolytica",Mannheimia
152366,,"CCUG 46532",0,"Mannheimia haemolytica",Mannheimia
155037,,"CCUG 56195",0,"Mannheimia haemolytica",Mannheimia
152744,,"CCUG 47531 A",0,"Mannheimia haemolytica",Mannheimia
143093,,"CCUG 17161",0,"Mannheimia haemolytica",Mannheimia
138209,54-12,"CIP 54.12",0,"Mannheimia haemolytica",Mannheimia
152444,,"CCUG 46802",0,"Mannheimia haemolytica",Mannheimia
138936,2,"CIP 68.42",0,"Mannheimia haemolytica",Mannheimia
134799,42-72,"CIP 66.9",0,"Mannheimia haemolytica",Mannheimia
151200,,"CCUG 43453",0,"Mannheimia haemolytica",Mannheimia
137240,"G 1","CIP 103289, NCTC 10643",0,"Mannheimia haemolytica",Mannheimia
143268,,"CCUG 18142",0,"Mannheimia haemolytica",Mannheimia
149808,,"CCUG 38454",0,"Mannheimia haemolytica",Mannheimia
136786,"N 236","CIP 104773",0,"Mannheimia haemolytica",Mannheimia
146948,,"CCUG 32527",0,"Mannheimia haemolytica",Mannheimia
152271,,"CCUG 46284",0,"Mannheimia haemolytica",Mannheimia
145006,,"CCUG 27373",0,"Mannheimia haemolytica",Mannheimia
145311,,"CCUG 28148, CCM 5786",0,"Mannheimia haemolytica",Mannheimia
135680,8,"CIP 72.6",0,"Mannheimia haemolytica",Mannheimia
152367,,"CCUG 46533",0,"Mannheimia murine",Mannheimia
166412,ZY170218,"CGMCC 1.13620, KCTC 15731",1,"Mannheimia pernigra",Mannheimia
167317,17CN0883,"DSM 111153, CCUG 74657",1,"Mannheimia pernigra",Mannheimia
11724,,"DSM 21141, CCUG 38470, CIP 106062, HPA 92",1,"Mannheimia ruminalis",Mannheimia
149817,,"CCUG 38466",0,"Mannheimia ruminalis",Mannheimia
149820,,"CCUG 38471",0,"Mannheimia ruminalis",Mannheimia
149816,,"CCUG 38465",0,"Mannheimia sp.",Mannheimia
150279,,"CCUG 39476",0,"Mannheimia sp.",Mannheimia
152309,,"CCUG 46395",0,"Mannheimia sp.",Mannheimia
149818,,"CCUG 38468",0,"Mannheimia sp.",Mannheimia
149819,,"CCUG 38469",0,"Mannheimia sp.",Mannheimia
165308,,"JCM 5843",0,"Mannheimia sp.",Mannheimia
149822,,"CCUG 38475",0,"Mannheimia sp.",Mannheimia
11726,P224,"DSM 23208, CCUG 59397",0,"Mannheimia sp.",Mannheimia
151782,,"CCUG 44869",0,"Mannheimia sp.",Mannheimia
145265,,"CCUG 28018, MCCM 00394",0,"Mannheimia sp.",Mannheimia
149809,,"CCUG 38455",0,"Mannheimia sp.",Mannheimia
148855,,"CCUG 36370, MCCM 02263",0,"Mannheimia sp.",Mannheimia
143339,,"CCUG 18552",0,"Mannheimia sp.",Mannheimia
149814,,"CCUG 38463",0,"Mannheimia sp.",Mannheimia
147050,,"CCUG 32743",0,"Mannheimia sp.",Mannheimia
11725,177,"DSM 19166, CCUG 38462, CIP 106064",1,"Mannheimia varigena",Mannheimia
1257,B1724,"DSM 18868, CIP 107762, KCTC 13003, LMG 18435",1,"Heyndrickxia shackletonii",Heyndrickxia
133998,GY20,"KACC 16440, JCM 18631",1,"Maribacter aestuarii",Maribacter
166714,RZ26,"KCTC 62992, MCCC 1H00362",1,"Maribacter algarum",Maribacter
164418,PoM-212,"JCM 32941, KACC 19789",1,"Maribacter algicola",Maribacter
5614,CL-AP4,"DSM 21422, JCM 15445, KCCM 90069",1,"Maribacter antarcticus",Maribacter
5606,,"KMM 3949, CIP 108495, DSM 16478, CCUG 48009, KCTC 12968",1,"Maribacter aquivivus",Maribacter
5613,,"DSM 23546, JCM 14790, KCTC 22053, KOPRI 20941, CIP 110780",1,"Maribacter arcticus",Maribacter
133202,,"CAU 1321, KCTC 52191, NBRC 111990",1,"Maribacter arenosus",Maribacter
168864,HD-44,"KCTC 32549, CECT 8455",1,"Maribacter caenipelagi",Maribacter
133821,,"KCTC 23735, CCUG 61948, CAU 1044",1,"Maribacter chungangensis",Maribacter
141154,B1,"CGMCC 1.15508, KCTC 52882, MCCC 1K03318",1,"Maribacter cobaltidurans",Maribacter
5608,DSW-8,"DSM 17201, KCTC 12393, CIP 108966",1,"Maribacter dokdonensis",Maribacter
5612,"KT02ds 18-6, ODDS18-6, KT02ds18-6","DSM 18668, CIP 109504",1,"Maribacter forsetii",Maribacter
5610,"KT02ds 18-4, 02DS18-4, KT02ds18-4","DSM 18666, CIP 109503",0,"Maribacter forsetii",Maribacter
5611,"KT02ds18-5, 02DS18-5","DSM 18667, CIP 109505",0,"Maribacter forsetii",Maribacter
170784,HL-LV01,"KCCM 90498, JCM 35709",1,"Maribacter litopenaei",Maribacter
159839,SDRB-Phe2,"JCM 32373, KCTC 62273, DSM 106042",1,"Maribacter litoralis",Maribacter
133148,HPTF-2,"KCTC 52251, NBRC 112297",1,"Maribacter litorisediminis",Maribacter
167079,RZ05,"MCCC 1K03617, KCTC 62834",1,"Maribacter luteus",Maribacter
140859,KJ4,"KACC 16438, JCM 31154",1,"Maribacter lutimaris",Maribacter
159865,HMF3635,"KCTC 52399, NBRC 112671",1,"Maribacter maritimus",Maribacter
5605,,"DSM 16471, CCUG 48008, KCTC 12967, KCTC 42563, KMM 3947, CIP 108494",1,"Maribacter orientalis",Maribacter
140774,CBA3204,"KACC 17671, JCM 19533",1,"Maribacter pelagius",Maribacter
5609,,"DSM 23514, KCTC 22021, KMM 6151, LMG 23671",1,"Maribacter polysiphoniae",Maribacter
5604,,"DSM 19840, CCUG 47098, KCTC 12966, KMM 3903, CIP 108493",1,"Maribacter sedimenticola",Maribacter
132751,,"DSM 16470, CCUG 47098, KCTC 12966, KMM 3903",1,"Maribacter sedimenticola",Maribacter
158086,,"DSM 24469, DQHS 13",0,"Maribacter sp.",Maribacter
162114,,"JCM 17791",0,"Maribacter sp.",Maribacter
164080,,"JCM 31510, CGMCC 1.15788",0,"Maribacter hydrothermalis",Maribacter
132859,SW268,"DSM 16810, NCIMB 14028",0,"Maribacter sp.",Maribacter
131365,W15M10,"DSM 25233, NCIMB 14725",1,"Maribacter spongiicola",Maribacter
5615,,"DSM 19891, KCTC 22023, LMG 22581, KMM 6046",1,"Maribacter stanieri",Maribacter
162250,,"JCM 18466, CGMCC 1.12207",1,"Maribacter thermophilus",Maribacter
5607,"M-3Alg 46-1","DSM 15366, KCTC 12969, KMM 3951, CIP 108844, KCTC 12669",1,"Maribacter ulvicola",Maribacter
131101,,"DSM 16479, KCTC 12969, KMM 3951",0,"Maribacter ulvicola",Maribacter
131366,W13M1A,"DSM 25230, NCIMB 14724",1,"Maribacter vaceletii",Maribacter
166182,XSD2,"KCTC 62994, MCCC 1H00347",1,"Maribellus luteus",Maribellus
170161,5E3,"MCCC 1H00473, KCTC 82744",1,"Maribellus maritimus",Maribellus
167419,Y2-1-60,"MCCC 1K04285, KCTC 72884",1,"Maribellus sediminis",Maribellus
23234,B5-6,"DSM 26893, JCM 14009, KCCM 42336, CIP 109553, CECT 7801",1,"Palleronia pelagia",Palleronia
158326,GH1-23,"DSM 104950, KCTC 52957",1,"Palleronia pontilimi",Palleronia
23235,CL-SP27,"DSM 26892, JCM 13037, KCCM 42113, CIP 109545, CECT 7800",1,"Palleronia salina",Palleronia
167227,HB171799,"JCM 33332, CGMCC 1.16727",1,"Maribrevibacterium harenarium",Maribrevibacterium
6208,"CM 11","DSM 4734, ATCC 15268, JCM 21108, CIP 106103, IAM 14255, NBRC 102484, NCIMB 2209, VKM B-1510",1,"Maricaulis maris",Maricaulis
6207,"CM 13","DSM 4729, ATCC 15269, JCM 21107, IAM 14254, NBRC 102483, NCIMB 2022, VKM B-1511, CIP 106104",0,"Maricaulis maris",Maricaulis
6211,,"DSM 16078, CIP 107440, LMG 19863, MCS 25, KCTC 12215",1,"Maricaulis parjimensis",Maricaulis
6210,,"DSM 16077, CIP 107439, LMG 19864, MCS 18, KCTC 12216",1,"Maricaulis salignorans",Maricaulis
6212,VC-5,"DSM 16079, CIP 107438, LMG 21018, VKM B-1513, KCTC 12217",1,"Maricaulis virginensis",Maricaulis
6209,,"DSM 16076, CIP 107441, LMG 19865, MCS 6, KCTC 12218",1,"Maricaulis washingtonensis",Maricaulis
2452,JA124,"DSM 18632, ATCC BAA-1316, JCM 13911, CIP 109646",1,"Marichromatium bheemlicum",Marichromatium
2445,"8611, Trüper 8611","DSM 203",1,"Marichromatium gracile",Marichromatium
2446,"8911, Trüper 8911","DSM 204",0,"Marichromatium gracile",Marichromatium
2447,"Nea 1.3","DSM 726",0,"Marichromatium gracile",Marichromatium
2448,HOL-1,"DSM 1712",0,"Marichromatium gracile",Marichromatium
157656,SW26,"DSM 21765",0,"Marichromatium gracile",Marichromatium
132752,"4Vi, JA 120","DSM 17936",1,"Marichromatium imhoffii",Marichromatium
2451,JA100,"DSM 15907, ATCC BAA-741, JCM 12653",1,"Marichromatium indicum",Marichromatium
2449,"984, BN 5500","DSM 1591",1,"Marichromatium purpuratum",Marichromatium
2450,NA-1,"DSM 1711",0,"Marichromatium purpuratum",Marichromatium
23846,JA349,"DSM 21808",0,"Marichromatium sp.",Marichromatium
23847,JA350,"DSM 21809",0,"Marichromatium sp.",Marichromatium
161374,,"JCM 13533",0,"Marichromatium sp.",Marichromatium
162113,,"JCM 17778, KCTC 23758",1,"Maricurvus nonylphenolicus",Maricurvus
4147,"SRL 4225","DSM 16055, ATCC BAA-903",1,"Maridesulfovibrio bastinii",Maridesulfovibrio
4158,61,"DSM 16995, JCM 12925",1,"Maridesulfovibrio ferrireducens",Maridesulfovibrio
4157,18,"DSM 17176, JCM 12924",1,"Maridesulfovibrio frigidus",Maridesulfovibrio
4142,"AM13, AM13cf, H7","DSM 14728, CIP 107303",1,"Maridesulfovibrio hydrothermalis",Maridesulfovibrio
4084,,"DSM 2638, ATCC 14822, NCIMB 8403, VKM B-1763",1,"Maridesulfovibrio salexigens",Maridesulfovibrio
6310,HG667,"DSM 18935, JCM 16543, MBIC 07497",1,"Marihabitans asiaticum",Marihabitans
170701,LMO-2,"CGMCC 1.19273, JCM 34934",1,"Mariluticola halotolerans",Mariluticola
140927,,"KCTC 42300, NBRC 110727, CAU 1038",1,"Marimicrobium arenosum",Marimicrobium
133321,,"CAU 1311, KCTC 52189, NBRC 111988, DSM 108276",1,"Marimonas arenosa",Marimonas
