ID,designation_header,strain_number_header,is_type_strain_header,species,genus
130865,FF4,"DSM 27844",0,"Neobacillus dielmonensis",Neobacillus
157084,,"CCUG 69475",0,"Neobacillus drentensis",Neobacillus
155080,,"CCUG 56410",0,"Neobacillus drentensis",Neobacillus
141013,1404,"CCTCC AB 2017021, KCTC 33827, DSM 100730",1,"Niallia endozanthoxylica",Niallia
153220,,"CCUG 48787",0,"Neobacillus fumarioli",Neobacillus
157152,,"CCUG 69805",0,"Neobacillus niacini",Neobacillus
153777,,"CCUG 50946",0,"Neobacillus novalis",Neobacillus
133927,SgZ-7,"CCTCC AB 2012030, KACC 16700",1,"Neobacillus thermocopriae",Neobacillus
156227,,"CCUG 60788",0,"Neobacillus vireti",Neobacillus
160433,XJ01,"DSM 107637, CGMCC 1.5227",1,"Nitratidesulfovibrio liaohensis",Nitratidesulfovibrio
4104,,"DSM 1925, ATCC 33405, NCIMB 9442, VKM B-1766, Monticello 2",1,"Nitratidesulfovibrio oxamicus",Nitratidesulfovibrio
4115,HI1,"DSM 5308, ATCC 49858, VKM B-1765",1,"Nitratidesulfovibrio termitidis",Nitratidesulfovibrio
4116,,"DSM 11274, KSS 1",0,"Nitratidesulfovibrio termitidis",Nitratidesulfovibrio
155542,,"CCUG 58048",0,"Nitratidesulfovibrio oxamicus",Nitratidesulfovibrio
4105,Hildenborough,"DSM 644, ATCC 29579, NCIMB 8303, VKM B-1760, CCUG 34227, CIP 107040",1,"Nitratidesulfovibrio vulgaris",Nitratidesulfovibrio
4106,5770,"DSM 1744",0,"Nitratidesulfovibrio vulgaris",Nitratidesulfovibrio
4107,Marburg,"DSM 2119",0,"Nitratidesulfovibrio vulgaris",Nitratidesulfovibrio
4108,FO,"DSM 6617",0,"Nitratidesulfovibrio vulgaris",Nitratidesulfovibrio
4109,F1,"DSM 6618",0,"Nitratidesulfovibrio vulgaris",Nitratidesulfovibrio
4110,F2W,"DSM 6619",0,"Nitratidesulfovibrio vulgaris",Nitratidesulfovibrio
4111,F2X,"DSM 6620",0,"Nitratidesulfovibrio vulgaris",Nitratidesulfovibrio
4112,F2Y,"DSM 6621",0,"Nitratidesulfovibrio vulgaris",Nitratidesulfovibrio
4113,F3,"DSM 6622",0,"Nitratidesulfovibrio vulgaris",Nitratidesulfovibrio
4114,G1,"DSM 6623",0,"Nitratidesulfovibrio vulgaris",Nitratidesulfovibrio
4162,BSL,"DSM 15375",0,"Nitratidesulfovibrio vulgaris",Nitratidesulfovibrio
4163,"Miyazaki F","DSM 19637, JCM 14930",0,"Nitratidesulfovibrio vulgaris",Nitratidesulfovibrio
24085,KCY07-B2,"DSM 26231, CGMCC 1.12284, JCM 18547",1,"Natrinema salifodinae",Natrinema
133550,JX313,"CGMCC 1.8909, NBRC 105739, JCM 18238",1,"Natronorubrum daqingense",Natronorubrum
5886,FP1,"DSM 18328, ATCC BAA-1310",1,"Natrinema hispanicum",Natrinema
5885,A29,"DSM 18794, CECT 7218, JCM 14585, KCTC 4020, CCTCC AB 2015393",1,"Natrinema thermotolerans",Natrinema
134201,AX-7,"CGMCC 1.5333, JCM 13563",1,"Natrinema limicola",Natrinema
134202,ABH32,"CGMCC 1.5334, JCM 13562",1,"Natrinema longum",Natrinema
140566,H13,"BCRC 910151, NBRC 111885",1,"Natrinema mahii",Natrinema
161279,,"JCM 12889, CGMCC 1.3730",1,"Natrinema saccharevitans",Natrinema
5884,PR5,"DSM 11552, ATCC 700275, JCM 11050, CGMCC 1.3709, CGMCC 1.3841, CGMCC 1.5399, NBRC 102635",1,"Natrinema thermotolerans",Natrinema
167648,DA50,"IBRC-M 10912, CECT 8510",1,"Natribaculum luteum",Natribaculum
11086,SST-45,"DSM 21547, CIP 109645, JCM 13812, NRRL B-24464",1,"Nocardioides aequoreus",Nocardioides
131355,B374,"DSM 28169, CBMAI 1089, JCM 31977",1,"Nocardioides marmoraquaticus",Nocardioides
11084,,"DSM 12652, JCM 10917, NBRC 105375, BC 361, CIP 106770, NCIMB 13748",1,"Nocardioides aurantiacus",Nocardioides
11087,MSL-05,"DSM 19426, KCTC 19287, NBRC 105376, MSL 05, JCM 15624",1,"Nocardioides marmoribigeumensis",Nocardioides
168381,"YIM 730233","CGMCC 4.7521, KCTC 49192",1,"Nocardioides caldifontis",Nocardioides
132514,,"DSM 22772, KACC 14267, Gsoil 097, JCM 32748",1,"Nocardioides marmoriginsengisoli",Nocardioides
11089,Sco-A36,"DSM 22128, JCM 31978, KCTC 19596",1,"Nocardioides korecus",Nocardioides
166481,4Q3S-7,"KCTC 39790, CGMCC 4.7424",1,"Nocardioides mangrovicus",Nocardioides
132515,,"DSM 22773, KACC 14275, Gsoil 818, JCM 32749",1,"Nocardioides pocheonensis",Nocardioides
11088,Sco-D01,"DSM 22127, KCTC 19597, JCM 17444",1,"Nocardioides scoriae",Nocardioides
130489,KIS18-7,"DSM 27140, KACC 17307, NBRC 109601",1,"Nocardioides marmorisolisilvae",Nocardioides
11085,CNJ872,"DSM 17396",0,"Nocardioides sp.",Nocardioides
131751,Leaf446,"DSM 102619",0,"Nocardioides sp.",Nocardioides
130490,JOS5-1,"DSM 27141, KACC 17308, NBRC 109602",1,"Nocardioides marmoriterrae",Nocardioides
100158,STI09576(IMET),"JCM 3323, INA 1671, IMET 9576",0,"Nonomuraea roseola",Nonomuraea
10625,776-36,"DSM 46367, CBS 526.75, CCM 2714, IMET 13000",0,"Nocardia sp.",Nocardia
105434,"ST005143(HKI), China","IMET 40373",0,"Nocardia sp.",Nocardia
133921,5116S-4,"KACC 15517, NBRC 108725",1,"Naasia aerilata",Naasia
168412,"YIM 131853","CGMCC 4.7565, NBRC 113605",1,"Naasia lichenicola",Naasia
133894,ZLM-10,"CCTCC AB 208222, KCTC 23983",1,"Nafulsella turpanensis",Nafulsella
166742,DB0629,"NBRC 114624, KCTC 49497",1,"Nakamurella aerolata",Nakamurella
166309,,"CGMCC 4.7629, NBRC 114017, YIM 132087",1,"Nakamurella alba",Nakamurella
166277,S14-144,"CCTCC AB 2015345, KCTC 39796",1,"Nakamurella antarctica",Nakamurella
166422,12Sc4-1,"KCTC 49114, CGMCC 1.16555",1,"Nakamurella deserti",Nakamurella
132455,2Q3S-4-2,"DSM 100722, CGMCC 4.7308, JCM 31778",1,"Nakamurella endophytica",Nakamurella
168508,N5BH11,"CGMCC 4.7524, KCTC 49196",1,"Nakamurella flava",Nakamurella
23147,DS-52,"DSM 26917, CIP 108919, JCM 15652, KCTC 19127, NBRC 105867",1,"Nakamurella flavida",Nakamurella
140952,63MJ-1,"KACC 18662, NBRC 111844",1,"Nakamurella intestinalis",Nakamurella
10174,DLS-10,"DSM 19367, JCM 16024, KCTC 19285, DLS 10, NBRC 106258",1,"Nakamurella lactea",Nakamurella
168214,"YIM 132084","CGMCC 4.7667, NBRC 114280, KCTC 49367",1,"Nakamurella leprariae",Nakamurella
10173,Y-104,"DSM 44233, ATCC 700099, CIP 104796, JCM 9543, CCM 4621, FERM P-14709, NBRC 105858",1,"Nakamurella multipartita",Nakamurella
23148,P4-7,"DSM 26919, CECT 7604, KCTC 19426, JCM 31706",0,"Nakamurella panacisegetis",Nakamurella
133020,S20-107,"DSM 102309, LMG 29427",1,"Nakamurella silvestris",Nakamurella
169655,,"DSM 102180, YIM 130705",0,"Nakamurella sp.",Nakamurella
160738,I10A-02502,"DSM 45602",0,"Nakamurella sp.",Nakamurella
133765,DPG-25,"KCTC 23702, CCUG 61485, KCTC 23702T",1,"Namhaeicola litoreus",Namhaeicola
167880,C64,"KCTC 49511 T, CGMCC 1.18410 T, GDMCC 1.1969 T, KACC 22143 T",1,"Nanchangia anserum",Nanchangia
10177,"Na e1","DSM 71, ATCC 25963, NBRC 100083",1,"Nannocystis exedens",Nannocystis
22133,"Na e1137",,0,"Nannocystis exedens",Nannocystis
22809,"Na e814",,0,"Nannocystis exedens",Nannocystis
10216,"Na e65","DSM 53051",0,"Nannocystis exedens",Nannocystis
19760,"Na e394",,0,"Nannocystis exedens",Nannocystis
22886,"Na e883",,0,"Nannocystis exedens",Nannocystis
21244,"Na e559",,0,"Nannocystis exedens",Nannocystis
18472,"Na a133",,0,"Nannocystis exedens",Nannocystis
21983,"Na e1113",,0,"Nannocystis exedens",Nannocystis
10182,"Na e12","DSM 53017, ATCC 25964",0,"Nannocystis exedens",Nannocystis
22847,"Na e846",,0,"Nannocystis exedens",Nannocystis
21821,"Na e1043",,0,"Nannocystis exedens",Nannocystis
20668,"Na e762",,0,"Nannocystis exedens",Nannocystis
22807,"Na e813",,0,"Nannocystis exedens",Nannocystis
21326,"Na e599",,0,"Nannocystis exedens",Nannocystis
19759,"Na e393",,0,"Nannocystis exedens",Nannocystis
22131,"Na e1135",,0,"Nannocystis exedens",Nannocystis
21242,"Na e556",,0,"Nannocystis exedens",Nannocystis
10215,"Na e64","DSM 53050",0,"Nannocystis exedens",Nannocystis
21982,"Na e1114",,0,"Nannocystis exedens",Nannocystis
22885,"Na e882",,0,"Nannocystis exedens",Nannocystis
10181,"Na e11","DSM 53016",0,"Nannocystis exedens",Nannocystis
18471,"Na a130",,0,"Nannocystis exedens",Nannocystis
22846,"Na e845",,0,"Nannocystis exedens",Nannocystis
20730,"Na e722",,0,"Nannocystis exedens",Nannocystis
20663,"Na e769",,0,"Nannocystis exedens",Nannocystis
21434,"Na e19",,0,"Nannocystis exedens",Nannocystis
20666,"Na e760",,0,"Nannocystis exedens",Nannocystis
22419,"Na e966",,0,"Nannocystis exedens",Nannocystis
21325,"Na e596",,0,"Nannocystis exedens",Nannocystis
10247,"Na e99","DSM 53082",0,"Nannocystis exedens",Nannocystis
22128,"Na e1139",,0,"Nannocystis exedens",Nannocystis
20786,"Na e794",,0,"Nannocystis exedens",Nannocystis
10214,"Na e63","DSM 53049",0,"Nannocystis exedens",Nannocystis
21589,"Na e413",,0,"Nannocystis exedens",Nannocystis
22883,"Na e881",,0,"Nannocystis exedens",Nannocystis
22509,"Na e996",,0,"Nannocystis exedens",Nannocystis
18470,"Na a138",,0,"Nannocystis exedens",Nannocystis
10279,"Na e141","DSM 53114",0,"Nannocystis exedens",Nannocystis
20729,"Na e730",,0,"Nannocystis exedens",Nannocystis
19149,"Na e202",,0,"Nannocystis exedens",Nannocystis
21433,"Na e13",,0,"Nannocystis exedens",Nannocystis
21674,"Na e460",,0,"Nannocystis exedens",Nannocystis
22417,"Na e965",,0,"Nannocystis exedens",Nannocystis
22570,"Na e921",,0,"Nannocystis exedens",Nannocystis
10246,"Na e98","DSM 53081",0,"Nannocystis exedens",Nannocystis
19241,"Na e229",,0,"Nannocystis exedens",Nannocystis
20785,"Na e793",,0,"Nannocystis exedens",Nannocystis
20957,"Na e696",,0,"Nannocystis exedens",Nannocystis
21587,"Na e414",,0,"Nannocystis exedens",Nannocystis
21744,"Na e1071",,0,"Nannocystis exedens",Nannocystis
22508,"Na e997",,0,"Nannocystis exedens",Nannocystis
22703,"Na a70",,0,"Nannocystis exedens",Nannocystis
10278,"Na e139","DSM 53113",0,"Nannocystis exedens",Nannocystis
19453,"Na e253",,0,"Nannocystis exedens",Nannocystis
19148,"Na e203",,0,"Nannocystis exedens",Nannocystis
21008,"Na e684",,0,"Nannocystis exedens",Nannocystis
20881,"Na e615",,0,"Nannocystis exedens",Nannocystis
21787,"Na e1075",,0,"Nannocystis exedens",Nannocystis
21673,"Na e461",,0,"Nannocystis exedens",Nannocystis
22766,"Na a49",,0,"Nannocystis exedens",Nannocystis
22569,"Na e922",,0,"Nannocystis exedens",Nannocystis
19596,"Na e367",,0,"Nannocystis exedens",Nannocystis
19240,"Na e226",,0,"Nannocystis exedens",Nannocystis
21199,"Na e509",,0,"Nannocystis exedens",Nannocystis
20956,"Na e690",,0,"Nannocystis exedens",Nannocystis
21823,"Na e1036",,0,"Nannocystis exedens",Nannocystis
21737,"Na e477",,0,"Nannocystis exedens",Nannocystis
22810,"Na e811",,0,"Nannocystis exedens",Nannocystis
22697,"Na a79",,0,"Nannocystis exedens",Nannocystis
19761,"Na e397",,0,"Nannocystis exedens",Nannocystis
19452,"Na e254",,0,"Nannocystis exedens",Nannocystis
21246,"Na e558",,0,"Nannocystis exedens",Nannocystis
21007,"Na e687",,0,"Nannocystis exedens",Nannocystis
21984,"Na e1121",,0,"Nannocystis exedens",Nannocystis
21786,"Na e1072",,0,"Nannocystis exedens",Nannocystis
10183,"Na e22","DSM 53018",0,"Nannocystis exedens",Nannocystis
22764,"Na a48",,0,"Nannocystis exedens",Nannocystis
22848,"Na e847",,0,"Nannocystis exedens",Nannocystis
19595,"Na e366",,0,"Nannocystis exedens",Nannocystis
20669,"Na e761",,0,"Nannocystis exedens",Nannocystis
21198,"Na e500",,0,"Nannocystis exedens",Nannocystis
21327,"Na e598",,0,"Nannocystis exedens",Nannocystis
21822,"Na e1044",,0,"Nannocystis exedens",Nannocystis
21592,"Na e415",,0,"Nannocystis exedens",Nannocystis
19524,"Na e303",,0,"Nannocystis exedens",Nannocystis
22519,"Na e973",,0,"Nannocystis exedens",Nannocystis
10281,"Na e143","DSM 53116",0,"Nannocystis exedens",Nannocystis
19152,"Na e209",,0,"Nannocystis exedens",Nannocystis
20731,"Na e721",,0,"Nannocystis exedens",Nannocystis
20885,"Na e613",,0,"Nannocystis exedens",Nannocystis
21435,"Na e18",,0,"Nannocystis exedens",Nannocystis
21681,"Na e458",,0,"Nannocystis exedens",Nannocystis
22421,"Na e967",,0,"Nannocystis exedens",Nannocystis
22573,"Na e929",,0,"Nannocystis exedens",Nannocystis
10248,"Na e100","DSM 53083",0,"Nannocystis exedens",Nannocystis
20959,"Na e698",,0,"Nannocystis exedens",Nannocystis
20787,"Na e795",,0,"Nannocystis exedens",Nannocystis
21746,"Na e1067",,0,"Nannocystis exedens",Nannocystis
21591,"Na e416",,0,"Nannocystis exedens",Nannocystis
22707,"Na e897",,0,"Nannocystis exedens",Nannocystis
22518,"Na e972",,0,"Nannocystis exedens",Nannocystis
19503,"Na e298",,0,"Nannocystis exedens",Nannocystis
10280,"Na e142","DSM 53115",0,"Nannocystis exedens",Nannocystis
21015,"Na e689",,0,"Nannocystis exedens",Nannocystis
19150,"Na e208",,0,"Nannocystis exedens",Nannocystis
21789,"Na e1077",,0,"Nannocystis exedens",Nannocystis
20884,"Na e616",,0,"Nannocystis exedens",Nannocystis
22770,"Na a44",,0,"Nannocystis exedens",Nannocystis
21680,"Na e457",,0,"Nannocystis exedens",Nannocystis
19599,"Na e361",,0,"Nannocystis exedens",Nannocystis
22571,"Na e920",,0,"Nannocystis exedens",Nannocystis
21201,"Na e506",,0,"Nannocystis exedens",Nannocystis
19242,"Na e228",,0,"Nannocystis exedens",Nannocystis
21825,"Na e1038",,0,"Nannocystis exedens",Nannocystis
20958,"Na e695",,0,"Nannocystis exedens",Nannocystis
22813,"Na e810",,0,"Nannocystis exedens",Nannocystis
21745,"Na e1068",,0,"Nannocystis exedens",Nannocystis
19763,"Na e399",,0,"Nannocystis exedens",Nannocystis
22706,"Na a71",,0,"Nannocystis exedens",Nannocystis
21252,"Na e551",,0,"Nannocystis exedens",Nannocystis
19454,"Na e250",,0,"Nannocystis exedens",Nannocystis
21989,"Na e1128",,0,"Nannocystis exedens",Nannocystis
21009,"Na e685",,0,"Nannocystis exedens",Nannocystis
10185,"Na e25","DSM 53020",0,"Nannocystis exedens",Nannocystis
21788,"Na e1074",,0,"Nannocystis exedens",Nannocystis
22850,"Na e849",,0,"Nannocystis exedens",Nannocystis
22768,"Na a47",,0,"Nannocystis exedens",Nannocystis
20673,"Na e763",,0,"Nannocystis exedens",Nannocystis
19598,"Na e368",,0,"Nannocystis exedens",Nannocystis
21329,"Na e590",,0,"Nannocystis exedens",Nannocystis
21200,"Na e505",,0,"Nannocystis exedens",Nannocystis
10218,"Na e67","DSM 53053",0,"Nannocystis exedens",Nannocystis
21824,"Na e1037",,0,"Nannocystis exedens",Nannocystis
22888,"Na e885",,0,"Nannocystis exedens",Nannocystis
22812,"Na e812",,0,"Nannocystis exedens",Nannocystis
18477,"Na a148",,0,"Nannocystis exedens",Nannocystis
19762,"Na e396",,0,"Nannocystis exedens",Nannocystis
20733,"Na e726",,0,"Nannocystis exedens",Nannocystis
21251,"Na e550",,0,"Nannocystis exedens",Nannocystis
21438,"Na e10",,0,"Nannocystis exedens",Nannocystis
21985,"Na e1120",,0,"Nannocystis exedens",Nannocystis
22425,"Na e969",,0,"Nannocystis exedens",Nannocystis
10184,"Na e24","DSM 53019",0,"Nannocystis exedens",Nannocystis
10250,"Na e102","DSM 53085",0,"Nannocystis exedens",Nannocystis
22849,"Na e848",,0,"Nannocystis exedens",Nannocystis
20790,"Na e797",,0,"Nannocystis exedens",Nannocystis
20671,"Na e764",,0,"Nannocystis exedens",Nannocystis
21595,"Na e410",,0,"Nannocystis exedens",Nannocystis
21328,"Na e591",,0,"Nannocystis exedens",Nannocystis
22522,"Na e970",,0,"Nannocystis exedens",Nannocystis
10217,"Na e66","DSM 53052",0,"Nannocystis exedens",Nannocystis
10282,"Na e144","DSM 53117",0,"Nannocystis exedens",Nannocystis
22887,"Na e884",,0,"Nannocystis exedens",Nannocystis
19153,"Na e204",,0,"Nannocystis exedens",Nannocystis
18473,"Na a132",,0,"Nannocystis exedens",Nannocystis
20886,"Na e614",,0,"Nannocystis exedens",Nannocystis
20732,"Na e723",,0,"Nannocystis exedens",Nannocystis
21682,"Na e459",,0,"Nannocystis exedens",Nannocystis
21436,"Na e17",,0,"Nannocystis exedens",Nannocystis
22574,"Na e928",,0,"Nannocystis exedens",Nannocystis
22423,"Na e968",,0,"Nannocystis exedens",Nannocystis
20960,"Na e697",,0,"Nannocystis exedens",Nannocystis
10249,"Na e101","DSM 53084",0,"Nannocystis exedens",Nannocystis
21747,"Na e1066",,0,"Nannocystis exedens",Nannocystis
20789,"Na e796",,0,"Nannocystis exedens",Nannocystis
22709,"Na e898",,0,"Nannocystis exedens",Nannocystis
22815,"Na e829",,0,"Nannocystis exedens",Nannocystis
21255,"Na e553",,0,"Nannocystis exedens",Nannocystis
21016,"Na e688",,0,"Nannocystis exedens",Nannocystis
21991,"Na e1127",,0,"Nannocystis exedens",Nannocystis
21790,"Na e1076",,0,"Nannocystis exedens",Nannocystis
10187,"Na e28","DSM 53022",0,"Nannocystis exedens",Nannocystis
22772,"Na a45",,0,"Nannocystis exedens",Nannocystis
22852,"Na e852",,0,"Nannocystis exedens",Nannocystis
19600,"Na e362",,0,"Nannocystis exedens",Nannocystis
18425,"Na a180",,0,"Nannocystis exedens",Nannocystis
21202,"Na e507",,0,"Nannocystis exedens",Nannocystis
20681,"Na e754",,0,"Nannocystis exedens",Nannocystis
21826,"Na e1039",,0,"Nannocystis exedens",Nannocystis
21341,"Na e588",,0,"Nannocystis exedens",Nannocystis
22814,"Na e828",,0,"Nannocystis exedens",Nannocystis
10220,"Na e69","DSM 53055",0,"Nannocystis exedens",Nannocystis
19764,"Na e398",,0,"Nannocystis exedens",Nannocystis
22890,"Na e886",,0,"Nannocystis exedens",Nannocystis
21254,"Na e552",,0,"Nannocystis exedens",Nannocystis
18479,"Na a146",,0,"Nannocystis exedens",Nannocystis
21990,"Na e1124",,0,"Nannocystis exedens",Nannocystis
20735,"Na e728",,0,"Nannocystis exedens",Nannocystis
10186,"Na e27","DSM 53021",0,"Nannocystis exedens",Nannocystis
21455,"Na e35",,0,"Nannocystis exedens",Nannocystis
22851,"Na e851",,0,"Nannocystis exedens",Nannocystis
22442,"Na e937",,0,"Nannocystis exedens",Nannocystis
18192,"Na e1011",,0,"Nannocystis exedens",Nannocystis
10252,"Na e104","DSM 53087",0,"Nannocystis exedens",Nannocystis
20677,"Na e756",,0,"Nannocystis exedens",Nannocystis
18934,"Na a109",,0,"Nannocystis exedens",Nannocystis
21340,"Na e589",,0,"Nannocystis exedens",Nannocystis
20793,"Na e798",,0,"Nannocystis exedens",Nannocystis
10219,"Na e68","DSM 53054",0,"Nannocystis exedens",Nannocystis
21599,"Na e412",,0,"Nannocystis exedens",Nannocystis
22889,"Na e887",,0,"Nannocystis exedens",Nannocystis
22525,"Na e979",,0,"Nannocystis exedens",Nannocystis
18478,"Na a147",,0,"Nannocystis exedens",Nannocystis
10284,"Na e147","DSM 53120",0,"Nannocystis exedens",Nannocystis
20734,"Na e725",,0,"Nannocystis exedens",Nannocystis
19155,"Na e206",,0,"Nannocystis exedens",Nannocystis
21454,"Na e36",,0,"Nannocystis exedens",Nannocystis
20893,"Na e619",,0,"Nannocystis exedens",Nannocystis
22440,"Na e936",,0,"Nannocystis exedens",Nannocystis
21696,"Na e453",,0,"Nannocystis exedens",Nannocystis
10251,"Na e103","DSM 53086",0,"Nannocystis exedens",Nannocystis
22577,"Na e913",,0,"Nannocystis exedens",Nannocystis
18879,"Na g27",,0,"Nannocystis exedens",Nannocystis
19412,"Na e286",,0,"Nannocystis exedens",Nannocystis
20791,"Na e799",,0,"Nannocystis exedens",Nannocystis
20962,"Na e691",,0,"Nannocystis exedens",Nannocystis
21597,"Na e411",,0,"Nannocystis exedens",Nannocystis
21754,"Na e1069",,0,"Nannocystis exedens",Nannocystis
22523,"Na e971",,0,"Nannocystis exedens",Nannocystis
22712,"Na e899",,0,"Nannocystis exedens",Nannocystis
10283,"Na e145","DSM 53118",0,"Nannocystis exedens",Nannocystis
19538,"Na e325",,0,"Nannocystis exedens",Nannocystis
19154,"Na e205",,0,"Nannocystis exedens",Nannocystis
21021,"Na e671",,0,"Nannocystis exedens",Nannocystis
20888,"Na e611",,0,"Nannocystis exedens",Nannocystis
21792,"Na e1078",,0,"Nannocystis exedens",Nannocystis
21695,"Na e454",,0,"Nannocystis exedens",Nannocystis
22776,"Na a43",,0,"Nannocystis exedens",Nannocystis
22575,"Na e927",,0,"Nannocystis exedens",Nannocystis
19602,"Na e364",,0,"Nannocystis exedens",Nannocystis
20961,"Na e692",,0,"Nannocystis exedens",Nannocystis
21204,"Na e501",,0,"Nannocystis exedens",Nannocystis
21748,"Na e1065",,0,"Nannocystis exedens",Nannocystis
21828,"Na e1031",,0,"Nannocystis exedens",Nannocystis
22711,"Na a73",,0,"Nannocystis exedens",Nannocystis
22816,"Na e824",,0,"Nannocystis exedens",Nannocystis
19537,"Na e329",,0,"Nannocystis exedens",Nannocystis
21256,"Na e554",,0,"Nannocystis exedens",Nannocystis
21020,"Na e670",,0,"Nannocystis exedens",Nannocystis
22071,"Na e1176",,0,"Nannocystis exedens",Nannocystis
21791,"Na e1079",,0,"Nannocystis exedens",Nannocystis
10188,"Na e30","DSM 53023",0,"Nannocystis exedens",Nannocystis
22774,"Na a42",,0,"Nannocystis exedens",Nannocystis
22853,"Na e850",,0,"Nannocystis exedens",Nannocystis
19601,"Na e363",,0,"Nannocystis exedens",Nannocystis
18426,"Na a170",,0,"Nannocystis exedens",Nannocystis
21203,"Na e508",,0,"Nannocystis exedens",Nannocystis
20683,"Na e755",,0,"Nannocystis exedens",Nannocystis
21827,"Na e1030",,0,"Nannocystis exedens",Nannocystis
157788,"Na e146","DSM 53119",0,"Nannocystis exedens",Nannocystis
10221,"Na e70","DSM 53056",0,"Nannocystis exedens",Nannocystis
21717,"Na e482",,0,"Nannocystis exedens",Nannocystis
20806,"Na e783",,0,"Nannocystis exedens",Nannocystis
10266,"Na e125","DSM 53101",0,"Nannocystis exedens",Nannocystis
22891,"Na e889",,0,"Nannocystis exedens",Nannocystis
22654,"Na a37",,0,"Nannocystis exedens",Nannocystis
21606,"Na e448",,0,"Nannocystis exedens",Nannocystis
18950,"Na a129",,0,"Nannocystis exedens",Nannocystis
18480,"Na a149",,0,"Nannocystis exedens",Nannocystis
19436,"Na e1004",,0,"Nannocystis exedens",Nannocystis
22527,"Na e975",,0,"Nannocystis exedens",Nannocystis
20829,"Na e770",,0,"Nannocystis exedens",Nannocystis
20736,"Na e727",,0,"Nannocystis exedens",Nannocystis
20988,"Na e654",,0,"Nannocystis exedens",Nannocystis
10286,"Na e571","DSM 53122",0,"Nannocystis exedens",Nannocystis
21639,"Na e430",,0,"Nannocystis exedens",Nannocystis
21457,"Na e34",,0,"Nannocystis exedens",Nannocystis
21775,"Na e1086",,0,"Nannocystis exedens",Nannocystis
19173,"Na e235",,0,"Nannocystis exedens",Nannocystis
22554,"Na e902",,0,"Nannocystis exedens",Nannocystis
22444,"Na e934",,0,"Nannocystis exedens",Nannocystis
22738,"Na a63",,0,"Nannocystis exedens",Nannocystis
20901,"Na e644",,0,"Nannocystis exedens",Nannocystis
10298,"Na e1185","DSM 53134",0,"Nannocystis exedens",Nannocystis
10253,"Na e105","DSM 53088",0,"Nannocystis exedens",Nannocystis
19569,"Na e348",,0,"Nannocystis exedens",Nannocystis
21698,"Na e455",,0,"Nannocystis exedens",Nannocystis
19197,"Na e247",,0,"Nannocystis exedens",Nannocystis
18935,"Na a105",,0,"Nannocystis exedens",Nannocystis
21187,"Na e528",,0,"Nannocystis exedens",Nannocystis
22579,"Na e915",,0,"Nannocystis exedens",Nannocystis
20924,"Na e633",,0,"Nannocystis exedens",Nannocystis
20804,"Na e785",,0,"Nannocystis exedens",Nannocystis
21810,"Na e1016",,0,"Nannocystis exedens",Nannocystis
20964,"Na e693",,0,"Nannocystis exedens",Nannocystis
21716,"Na e483",,0,"Nannocystis exedens",Nannocystis
21604,"Na e449",,0,"Nannocystis exedens",Nannocystis
22795,"Na a99",,0,"Nannocystis exedens",Nannocystis
