ID,designation_header,strain_number_header,is_type_strain_header,species,genus
167859,LX15W,"GDMCC 1.1910, JCM 34286",1,"Undibacterium flavidum",Undibacterium
167802,FT31W,"KACC 21953, GDMCC 1.1908",1,"Undibacterium griseum",Undibacterium
167873,CY18W,"GDMCC 1.1904, KACC 21949",1,"Undibacterium hunanense",Undibacterium
24270,"JS04-04, JS4-4","DSM 19386, KACC 12607, NBRC 108922",1,"Undibacterium jejuense",Undibacterium
167119,LFS511W,"GDMCC 1.2458, KCTC 82658",1,"Undibacterium luofuense",Undibacterium
130506,CMJ-9,"DSM 29770, BCRC 80406, KCTC 23916, LMG 26891",1,"Undibacterium macrobrachii",Undibacterium
167852,LX22W,"KACC 21957, GDMCC 1.1912",1,"Undibacterium nitidum",Undibacterium
11375,"EM 1","DSM 21777, CCUG 57265",1,"Undibacterium oligocarboniphilum",Undibacterium
11374,"CMB NF2a","DSM 23061, CCUG 49012, CIP 109317, UCCCB17",1,"Undibacterium parvum",Undibacterium
11373,"CMB NF1b","DSM 19792, CCUG 49009, CIP 109318, UCCCB16",1,"Undibacterium pigrum",Undibacterium
164488,S11R28,"JCM 33224, KCTC 62668",1,"Undibacterium piscinae",Undibacterium
167111,FT147W,"KCTC 82657, GDMCC 1.2457",1,"Undibacterium rivi",Undibacterium
167781,CY7W,"KACC 21961, GDMCC 1.1903",1,"Undibacterium rugosum",Undibacterium
130505,SHS5-24,"DSM 29980, KACC 16656, NBRC 108929",1,"Undibacterium seohonense",Undibacterium
132889,"TR 48","DSM 18072",0,"Undibacterium sp.",Undibacterium
132183,CMJ-15,"DSM 103672, BCRC 80404, KCTC 23917, LMG 26892",1,"Undibacterium squillarum",Undibacterium
131260,,"DSM 102222, NBRC 108789",1,"Undibacterium terreum",Undibacterium
167858,NL8W,"KACC 21960, GDMCC 1.1915",1,"Undibacterium umbellatum",Undibacterium
167366,ETA_A1,"DSM 103724, LMG 29796",1,"Urbifossiella limnaea",Urbifossiella
138328,D6P-C,"CIP 106087, ATCC 51252",1,"Ureaplasma canigenitalium",Ureaplasma
167743,A417,"CIP 106089, NCTC 10182, ATCC 43321, DSM 21276",1,"Ureaplasma diversum",Ureaplasma
8632,FT2-B,"DSM 24216, ATCC 49229, NCTC 11709",1,"Ureaplasma felinum",Ureaplasma
159568,ES2783-GEN,"DSM 24842, ATCC BAA-2460",1,"Ureaplasma miroungigenitalium",Ureaplasma
159570,CSL7643-GEN,"DSM 24844",0,"Ureaplasma sp.",Ureaplasma
159571,ES3175,"DSM 24961",0,"Ureaplasma sp.",Ureaplasma
159572,ES3157,"DSM 24962",0,"Ureaplasma sp.",Ureaplasma
138826,"2K 160, 960 (CX8)","CIP 103755, ATCC 27618, NCTC 10177, CCUG 38149, CCUG 50782",1,"Ureaplasma urealyticum",Ureaplasma
159569,CSL7644-GEN,"DSM 24843, ATCC BAA-2262",1,"Ureaplasma zalophigenitalium",Ureaplasma
168541,LPB0138,"KACC 18889, JCM 31563",1,"Urechidicola croceus",Urechidicola
168215,2RL3-2,"NBRC 108948, KACC 16626",1,"Ureibacillus chungkukjangi",Ureibacillus
1400,HC145,"DSM 17951, KACC 11361",1,"Ureibacillus composti",Ureibacillus
168224,DX-1,"KCTC 33127, CGMCC 1.12358",1,"Ureibacillus defluvii",Ureibacillus
169783,Re31,"DSM 112365",0,"Ureibacillus galli",Ureibacillus
23761,Mn1-7,"DSM 26584, CCTCC AB 2012916",1,"Ureibacillus manganicus",Ureibacillus
23756,4400831,"DSM 27596, CCUG 49529, CIP 108446, KCTC 13178",1,"Ureibacillus massiliensis",Ureibacillus
23759,BLB-1,"DSM 27595, JCM 15800, KCTC 13296",1,"Ureibacillus sinduriensis",Ureibacillus
1398,6T-19,"DSM 16752, CIP 109211, KACC 11287",1,"Ureibacillus suwonensis",Ureibacillus
1399,6T-29,"DSM 16753",0,"Ureibacillus suwonensis",Ureibacillus
1396,TH9A,"DSM 12654, LMG 19470, CIP 107065",1,"Ureibacillus terrenus",Ureibacillus
1397,"Tu 1A","DSM 12656",0,"Ureibacillus terrenus",Ureibacillus
1401,HC148,"DSM 17952, KACC 11362",1,"Ureibacillus thermophilus",Ureibacillus
1394,"p-11, HAMBI:1900","DSM 10633, HAMBI 1900, CIP 104857, KCTC 13004",1,"Ureibacillus thermosphaericus",Ureibacillus
1395,29A,"DSM 12655",0,"Ureibacillus thermosphaericus",Ureibacillus
144378,,"CCUG 24808",0,"Ureibacillus thermosphaericus",Ureibacillus
153360,,"CCUG 49329",0,"Ureibacillus thermosphaericus",Ureibacillus
156715,,"CCUG 64367",0,"Ureibacillus thermosphaericus",Ureibacillus
160188,FC2,"DSM 100581",0,"Urinicoccus massiliensis",Urinicoccus
132258,Bamse61,"DSM 28138, CCUG 65145",1,"Ursidibacter arcticus",Ursidibacter
132257,PB43106,"DSM 28137, CCUG 65144",1,"Ursidibacter maritimus",Ursidibacter
10505,1258/02,"CIP 108700, DSM 17474, CCUG 47806, CECT 5685",1,"Uruburuella suis",Uruburuella
152860,,"CCUG 47805",0,"Uruburuella suis",Uruburuella
130469,07_0D624,"DSM 26510, CCUG 63373",1,"Uruburuella testudinis",Uruburuella
166894,Swamp67,"LMG 29997, CECT 9242, DSM 104440",1,"Usitatibacter palustris",Usitatibacter
167046,0125_3,"LMG 29998, DSM 104443, CECT 9241",1,"Usitatibacter rugosus",Usitatibacter
