ID,designation_header,strain_number_header,is_type_strain_header,species,genus
130323,20-2,"DSM 26962, LMG 27427",0,"Faecalicoccus pleomorphus",Faecalicoccus
159077,BSM-380-WT-22F,"DSM 103368",0,"Faecalicoccus pleomorphus",Faecalicoccus
140268,EGH7,"DSM 103426, JCM 30896",1,"Faecalimonas umbilicata",Faecalimonas
164043,TSAH33,"JCM 31370, DSM 103427",0,"Faecalimonas umbilicata",Faecalimonas
164157,,"JCM 31933",0,"Faecalimonas umbilicata",Faecalimonas
160749,"9/1/43 B FAA","DSM 24431",0,"Faecalimonas umbilicata",Faecalimonas
5423,,"DSM 3983, ATCC 27803, JCM 10261, VPI 3654, Virginia Polytechnic Institute 3654",1,"Faecalitalea cylindroides",Faecalitalea
165613,,"JCM 7786, ATCC 27805, VPI 3696",0,"Faecalitalea cylindroides",Faecalitalea
165614,,"JCM 7788, ATCC 27804, VPI 3651",0,"Faecalitalea cylindroides",Faecalitalea
132681,WN011,"DSM 22923, JCM 16476",1,"Falcatimonas natans",Falcatimonas
7586,M597/99/10,"DSM 13988, CCUG 42953, CIP 107054, JCM 11677",1,"Falsarthrobacter nasiphocae",Falsarthrobacter
166490,"GY 10110","CGMCC 1.13648, NBRC 113502",1,"Falsibacillus albus",Falsibacillus
1409,"CW 7","DSM 25281, CCTCC AB 207188, KCTC 13200, LMG 24451, CIP 109936, BCRC 80032",1,"Falsibacillus pallidus",Falsibacillus
166344,,"KCTC 52106, CCTCC AB 2016031, YIM 102744-1",1,"Falsigemmobacter faecalis",Falsigemmobacter
24339,9_9A1,"DSM 27210, CCUG 64267, LMM 40",1,"Falsiporphyromonas endometrii",Falsiporphyromonas
168759,W402,"ACCC 05851, KCTC 32408",1,"Falsirhodobacter deserti",Falsirhodobacter
133888,JA744,"KCTC 32158, NBRC 108897",1,"Falsirhodobacter halotolerans",Falsirhodobacter
23811,B1315,"DSM 26720, CCM 8460, LMG 27356, CIP 110569",1,"Falsochrobactrum ovis",Falsochrobactrum
164357,,"JCM 32785, CCTCC AB 2018063",1,"Falsochrobactrum shanghaiense",Falsochrobactrum
5754,UST040201-002,"DSM 21703, JCM 14605, NRRL B-41860",1,"Fangia hongkongensis",Fangia
3043,,"DSM 15829, ATCC BAA-55, CCUG 38953, CIP 106431, KCTC 15240",1,"Fannyhessea vaginae",Fannyhessea
153113,,"CCUG 48515",0,"Fannyhessea vaginae",Fannyhessea
138349,,"CIP 106430, CCUG 42099",0,"Fannyhessea vaginae",Fannyhessea
151018,,"CCUG 43049",0,"Fannyhessea vaginae",Fannyhessea
151419,,"CCUG 44061",0,"Fannyhessea vaginae",Fannyhessea
151471,,"CCUG 44116",0,"Fannyhessea vaginae",Fannyhessea
151476,,"CCUG 44125",0,"Fannyhessea vaginae",Fannyhessea
151540,,"CCUG 44258",0,"Fannyhessea vaginae",Fannyhessea
150247,,"CCUG 39382",0,"Fannyhessea vaginae",Fannyhessea
138335,NN037.01,"CIP 106319, CCUG 44156",0,"Fannyhessea vaginae",Fannyhessea
154797,,"CCUG 55227",0,"Fannyhessea vaginae",Fannyhessea
167336,"SYSU HZH-2","CGMCC 1.15950, NBRC 112274",1,"Fastidiosibacter lacustris",Fastidiosibacter
17690,"Karld BL3524N/03","DSM 18896, CCUG 47711, CIP 108292",1,"Fastidiosipila sanguinis",Fastidiosipila
136927,,"CIP 108045, CCUG 47367",0,"Fastidiosipila sanguinis",Fastidiosipila
130463,GVCNT2,"DSM 28411, NCIMB 14946",1,"Faucicola mancuniensis",Faucicola
170698,A52C2,"CECT 8949, LMG 29042, UCCCB 130",1,"Faunimonas pinastri",Faunimonas
158332,9401234,"DSM 26367, CSUR P127",1,"Fenollaria massiliensis",Fenollaria
158330,,"DSM 22787, CCUG 55977, WAL 18893, WAL 1855D",0,"Fenollaria sp.",Fenollaria
169681,GD5,"DSM 101080, Marseille-P2133",0,"Fenollaria timonensis",Fenollaria
164429,,"JCM 32973, CCTCC AB 2017280",1,"Ferdinandcohnia aciditolerans",Ferdinandcohnia
141069,IEB3,"JCM 30817, NCIMB 14984",1,"Fermentibacillus polygoni",Fermentibacillus
140144,ING2-E5B,"DSM 28696, CECT 8609, LMG 28429",1,"Fermentimonas caenicola",Fermentimonas
170714,CRRU44,"CECT 30117, LMG 31822",1,"Ferranicluibacter rubi",Ferranicluibacter
169042,CdA-1,"ATCC 700589",1,"Ferribacterium limneticum",Ferribacterium
159721,An22,"JCM 30584, NBRC 112974, ATCC TSD-51",1,"Ferrigenium kumadai",Ferrigenium
108,T23,"DSM 19497, ATCC BAA-1647, DSM 11138",1,"Ferrimicrobium acidiphilum",Ferrimicrobium
107,,,0,"Ferrimicrobium acidiphilum",Ferrimicrobium
167236,IMCC35002,"KACC 21162, NBRC 113700",1,"Ferrimonas aestuarii",Ferrimonas
5454,PAT,"DSM 9799, KCTC 23876",1,"Ferrimonas balearica",Ferrimonas
5456,FUT3661,"DSM 18154, NBRC 101558",1,"Ferrimonas futtsuensis",Ferrimonas
133991,CJ24,"KACC 17065, JCM 18720",1,"Ferrimonas gelatinilytica",Ferrimonas
5457,Asr22-7,"DSM 18153, NBRC 101286",1,"Ferrimonas kyonanensis",Ferrimonas
164654,,"JCM 33793, KCTC 72490",1,"Ferrimonas lipolytica",Ferrimonas
5455,A4D-4,"DSM 16917, CIP 109004, MBIC 06480",1,"Ferrimonas marina",Ferrimonas
133937,CBA4601,"KACC 16695, KCTC 32029, JCM 18401",1,"Ferrimonas pelagia",Ferrimonas
167233,IMCC35001,"NBRC 113699, KACC 21161",1,"Ferrimonas sediminicola",Ferrimonas
24008,JYr13,"DSM 23317, LMG 25564, JCM 17552",1,"Ferrimonas sediminum",Ferrimonas
5458,P2S11,"DSM 18821, ATCC BAA-1480",1,"Ferrimonas senticii",Ferrimonas
24052,OYT1,"DSM 26810, JCM 18545",1,"Ferriphaselus amnicola",Ferriphaselus
109,Y005,"DSM 19514, ATCC BAA-1645",1,"Ferrithrix thermotolerans",Ferrithrix
18101,AEDII12DO,"DSM 10642",1,"Ferroglobus placidus",Ferroglobus
5461,Y,"DSM 12658, JCM 10970",1,"Ferroplasma acidiphilum",Ferroplasma
24009,BRGM4,"DSM 28986, JCM 30201",0,"Ferroplasma acidiphilum",Ferroplasma
158602,A15,"KEMB 9005-522, KACC 19102, NBRC 112682",1,"Ferrovibrio soli",Ferrovibrio
132957,LM-6,"DSM 105077, ACCC 19710, KCTC 42182",0,"Ferrovibrio xuzhouensis",Ferrovibrio
170204,KIS38-8,"NBRC 113101, KACC 17328",1,"Ferruginibacter albus",Ferruginibacter
133514,HU1-GD23,"KCTC 22306, LMG 4312, LMG 24312",1,"Ferruginibacter alkalilentus",Ferruginibacter
133515,HU1-HG42,"KCTC 22305, LMG 24324",1,"Ferruginibacter lapsinanis",Ferruginibacter
168988,HME8881,"CECT 8366, KCTC 42121",1,"Ferruginibacter paludis",Ferruginibacter
162494,,"JCM 19431, KCTC 32478",1,"Ferruginibacter profundus",Ferruginibacter
169093,HME8442,"KACC 17314, CECT 8289",1,"Ferruginibacter yonginensis",Ferruginibacter
166235,WD2A32,"KCTC 52888, MCCC 1H00201",1,"Ferruginivarius sediminum",Ferruginivarius
166574,"RG- N- 1a, RG-N-1a","DSM 108317, NCAIM B.02647",1,"Fertoeibacter niger",Fertoeibacter
23861,AeB,"DSM 25808, JCM 15555, KCTC 5667",1,"Fervidicella metallireducens",Fervidicella
17820,Kam940,"DSM 19380, JCM 18336, VKM B-2539",1,"Fervidicoccus fontis",Fervidicoccus
16698,Y170,"DSM 21121, JCM 15106, KCTC 5610",1,"Fervidicola ferrireducens",Fervidicola
17038,CBS-1,"DSM 17883, JCM 13353",1,"Fervidobacterium changbaicum",Fervidobacterium
17036,AB39,"DSM 13020, ACM 5017",1,"Fervidobacterium gondwanense",Fervidobacterium
17034,H21,"DSM 5733, ATCC 49647",1,"Fervidobacterium islandicum",Fervidobacterium
17033,Rt17-B1,"DSM 5306, ATCC 35602",1,"Fervidobacterium nodosum",Fervidobacterium
17035,Ven5,"DSM 9078",1,"Fervidobacterium pennivorans",Fervidobacterium
17039,1445t,"DSM 21630, VKM B-2549",1,"Fervidobacterium riparium",Fervidobacterium
139867,R8,"DSM 21710",0,"Fervidobacterium sp.",Fervidobacterium
17037,"Kebo 3","DSM 13770",0,"Fervidobacterium sp.",Fervidobacterium
133268,FC2004,"JCM 18757, ATCC BAA-2483, ATCC AA-2483",1,"Fervidobacterium thailandense",Fervidobacterium
3835,,"DSM 22563, CCUG 58136, BUZ 2",1,"Fibrella aestuarina",Fibrella
170212,HMF5036,"NBRC 115092, KCTC 82476",1,"Fibrella aquatilis",Fibrella
170213,HMF5405,"KCTC 82478, NBRC 115094",1,"Fibrella forsythiae",Fibrella
170214,HMF5335,"NBRC 115093, KCTC 82477",1,"Fibrella rubiginis",Fibrella
3836,,"DSM 22564, CCUG 58137, BUZ 3",1,"Fibrisoma limi",Fibrisoma
166120,HYT19,"CCTCC AB 2018342, JCM 33105",1,"Fibrisoma montanum",Fibrisoma
168873,NR9,"ATCC 43854",1,"Fibrobacter intestinalis",Fibrobacter
139938,"UW S1, UWS1","DSM 104696",0,"Fibrobacter intestinalis",Fibrobacter
139939,"UW S2, UWS2","DSM 104697",0,"Fibrobacter intestinalis",Fibrobacter
140659,S85,"ATCC 19169",1,"Fibrobacter succinogenes",Fibrobacter
168964,HM2,"ATCC 43856",1,"Fibrobacter succinogenes subsp. elongatus",Fibrobacter
158767,GDSW-R2A3,"VTCC B-910015, CCM 8782",1,"Fictibacillus aquaticus",Fictibacillus
1237,,"DSM 15822, CIP 108785, JCM 12167, MTCC 4380, Con a/3",1,"Fictibacillus arsenicus",Fictibacillus
1205,"V2-BIII-A2, V<SUB>2</SUB>-BIII-A<SUB>2</SUB>","DSM 14730, CCM 4982, CIP 108015",1,"Fictibacillus barbaricus",Fictibacillus
157211,,"CCUG 70593",0,"Fictibacillus barbaricus",Fictibacillus
154362,,"CCUG 53241",0,"Fictibacillus barbaricus",Fictibacillus
1206,FR1-162con,"DSM 30726",0,"Fictibacillus barbaricus",Fictibacillus
154689,,"CCUG 54857",0,"Fictibacillus barbaricus",Fictibacillus
153009,,"CCUG 48260",0,"Fictibacillus barbaricus",Fictibacillus
23767,NIO-1003,"DSM 25142, NCIM 5458",1,"Fictibacillus enclensis",Fictibacillus
1218,R-13853,"DSM 15865, LMG 21880",1,"Fictibacillus gelatini",Fictibacillus
132548,,"DSM 100124, KCTC 33758, MCC 2765, AS 8",1,"Fictibacillus halophilus",Fictibacillus
160784,S38,"DSM 104298",0,"Fictibacillus iocasae",Fictibacillus
1245,ZFHKF-1,"DSM 17262, JCM 13285, CIP 109160, NCIMB 14300",1,"Fictibacillus macauensis",Fictibacillus
170446,KIGAM418,"JCM 34437, KCTC 43291",1,"Fictibacillus marinisediminis",Fictibacillus
1304,,"DSM 23009, KCTC 13712, JSM 082006",1,"Fictibacillus nanhaiensis",Fictibacillus
156873,,"CCUG 66229",0,"Fictibacillus nanhaiensis",Fictibacillus
23766,Ca7,"DSM 26093, CCM 8426, LMG 27063, CIP 110536",1,"Fictibacillus phosphorivorans",Fictibacillus
1301,WPCB074,"DSM 24778, CIP 110208, JCM 16348, KCTC 13278, BCRC 80434",1,"Fictibacillus rigui",Fictibacillus
1285,YC1,"DSM 25243, CGMCC 1.6854, KCTC 13181, JCM 14863, BCRC 80435",1,"Fictibacillus solisalsi",Fictibacillus
158893,K26-1,"DSM 109520",0,"Fictibacillus sp.",Fictibacillus
159991,NJ10,"DSM 22833",0,"Fictibacillus sp.",Fictibacillus
159992,FJAT-26652,"DSM 101720",0,"Fictibacillus sp.",Fictibacillus
166480,TB-66,"CIP 111629, LMG 30660, CCM 8866, DSM 107336",1,"Filibacter tadaridae",Filibacter
152856,,"CCUG 47790, ATCC 35896",1,"Filifactor alocis",Filifactor
155255,,"CCUG 57083",0,"Filifactor alocis",Filifactor
154153,,"CCUG 52582 B",0,"Filifactor alocis",Filifactor
155251,,"CCUG 57079",0,"Filifactor sp.",Filifactor
11842,,"DSM 1645, ATCC 33388, NCTC 11220, CCUG 46385, VPB 3349",1,"Filifactor villosus",Filifactor
155316,,"CCUG 57309",0,"Filifactor villosus",Filifactor
140705,CC-YHH650,"BCRC 80935, JCM 31197",1,"Filimonas aquilariae",Filimonas
133141,1458,"NRRL B-65305, LMG 29039",1,"Arvibacter aurantiibacter",Arvibacter
167944,TTM-71,"BCRC 81160, LMG 31017, KCTC 62871",1,"Filimonas effusa",Filimonas
162629,,"JCM 19844, BCRC 81168, KCTC 42060",1,"Filimonas endophytica",Filimonas
17763,YT21,"DSM 21054, NBRC 104114",1,"Filimonas lacunae",Filimonas
132574,772,"DSM 100760, CGMCC 1.15290",1,"Filimonas zeae",Filimonas
1326,"SH 714","DSM 13259, ATCC 700960, JCM 12288, CIP 107088",1,"Filobacillus milosensis",Filobacillus
160598,,"DSM 25926, YIM 94174",0,"Filobacillus sp.",Filobacillus
139902,SL2-1,"DSM 19030",0,"Filobacillus sp.",Filobacillus
158056,,"DSM 19795, JSM 071073",0,"Filobacillus sp.",Filobacillus
132355,SMR-C,"DSM 100392, JCM 19453",1,"Filobacterium rodentium",Filobacterium
6177,128,"DSM 5304, ATCC 35158, IFAM 1315",1,"Filomicrobium fusiforme",Filomicrobium
134360,SLG5B-19,"CGMCC 1.64975, LMG 23927",1,"Filomicrobium insigne",Filomicrobium
133340,SP5,"LMG 29572, VKM B-3045",1,"Fimbriiglobus ruber",Fimbriiglobus
161921,,"JCM 17079, KACC 14959",1,"Fimbriimonas ginsengisoli",Fimbriimonas
17986,2974,"DSM 20470, ATCC 15794, CCUG 17636, NCTC 11804, KCTC 15020, JCM 1766, ATCC 14904, GIFU 7629, KCTC 5154, LMG 22735",1,"Finegoldia magna",Finegoldia
150764,,"CCUG 42242",0,"Finegoldia magna",Finegoldia
17984,0168,"DSM 20362",0,"Finegoldia magna",Finegoldia
17985,4008/2,"DSM 20369",0,"Finegoldia magna",Finegoldia
17987,,"CCUG 12548, DSM 20472, ATCC 29328, WAL 2508, CIP 103666",0,"Finegoldia magna",Finegoldia
151525,,"CCUG 44220",0,"Finegoldia magna",Finegoldia
151539,,"CCUG 44257",0,"Finegoldia magna",Finegoldia
155663,,"CCUG 58756",0,"Finegoldia magna",Finegoldia
141695,,"CCUG 4947, ATCC 14955, JCM 6491",0,"Finegoldia magna",Finegoldia
148257,,"CCUG 35115",0,"Finegoldia magna",Finegoldia
152382,,"CCUG 46593, CCM 3785",0,"Finegoldia magna",Finegoldia
155874,,"CCUG 59495",0,"Finegoldia magna",Finegoldia
142430,,"CCUG 12461",0,"Finegoldia magna",Finegoldia
155877,,"CCUG 59508",0,"Finegoldia magna",Finegoldia
142448,,"CCUG 12547, ATCC 14956, JCM 6489, LMG 12226",0,"Finegoldia magna",Finegoldia
154671,,"CCUG 54800",0,"Finegoldia magna",Finegoldia
150267,,"CCUG 39439",0,"Finegoldia magna",Finegoldia
154725,,"CCUG 54993",0,"Finegoldia magna",Finegoldia
156133,,"CCUG 60493",0,"Finegoldia magna",Finegoldia
150720,,"CCUG 42050",0,"Finegoldia magna",Finegoldia
147045,,"CCUG 32733",0,"Finegoldia sp.",Finegoldia
151527,,"CCUG 44222",0,"Finegoldia sp.",Finegoldia
151532,,"CCUG 44231",0,"Paraburkholderia graminis",Paraburkholderia
167962,R2A-3,"GDMCC 1.2523, KCTC 82469",1,"Flagellatimonas centrodinii",Flagellatimonas
164419,,"JCM 32942, KACC 19790, AST 0115",1,"Flagellimonas algicola",Flagellimonas
159764,ECD12,"KCTC 52351, JCM 32292",1,"Flagellimonas aquimarina",Flagellimonas
134211,,"KCCM 42307, JCM 13831, DOKDO 007",1,"Flagellimonas eckloniae",Flagellimonas
170182,176CP5-­101,"KACC 19892, LMG 31316",1,"Flagellimonas hymeniacidonis",Flagellimonas
130333,sw169,"DSM 25885, JCM 18379, LMG 26997, KCTC 52762",1,"Flagellimonas pacifica",Flagellimonas
158246,A9T,"DSM 22639, KCTC 22664",0,"Flagellimonas sp.",Flagellimonas
163089,,"JCM 21138, ATCC 23126, CIP 104807, IAM 14298, IFO 15941, NBRC 15941, NRRL B-14729",1,"Flammeovirga aprica",Flammeovirga
5462,DUB4,"DSM 3659, ATCC 23132, NCMB 1411, JCM 21139, IAM 14299, NCIMB 1411",0,"Flammeovirga aprica",Flammeovirga
131148,,"DSM 28230, CIP 109101, IFO (now NBRC) 15982, JCM 21777, NBRC 15982, ATCC 23161, IAM 15329, IFO 15982, LMG 13024, NCIMB 1413",1,"Flammeovirga arenaria",Flammeovirga
24011,YS10,"DSM 26273, IAM 15451, JCM 23196, NCIMB 14281",1,"Flammeovirga kamogawensis",Flammeovirga
156290,,"CCUG 61067",0,"Flammeovirga kamogawensis",Flammeovirga
24012,WPAGA1,"DSM 24597, CCTCC AB 2010364, LMG 26175, MCCC 1A06425",1,"Flammeovirga pacifica",Flammeovirga
164470,L12M1,"JCM 33169, KCTC 62750",1,"Flammeovirga pectinis",Flammeovirga
24010,IR25-3,"DSM 25626, CIP 109099, NBRC 100898",1,"Flammeovirga yaeyamensis",Flammeovirga
132218,GCR0105,"DSM 103129, JCM 17919, KACC 16454",1,"Flaviaestuariibacter amylovorans",Flaviaestuariibacter
164473,17J68-12,"JCM 33179, KCTC 62219",1,"Flaviaesturariibacter flavus",Flaviaesturariibacter
140292,AW305,"DSM 100282, LMG 29416",1,"Flaviaestuariibacter luteus",Flaviaestuariibacter
140957,HY03,"KCTC 52511, JCM 31723",1,"Flaviaestuariibacter terrae",Flaviaestuariibacter
158178,2A-7,"DSM 107616, KCTC 42197, NBRC 110145",1,"Flavicella marina",Flavicella
167632,"ALS 84","MCCC 1K03480, KCTC 62398",1,"Flavicella sediminum",Flavicella
167868,"SYSU D60017","CGMCC 1.16444, NBRC 112958",1,"Flaviflagellibacter deserti",Flaviflagellibacter
164501,,"JCM 33282, KCTC 49253",1,"Flaviflexus ciconiae",Flaviflexus
23525,H5,"DSM 24315, CICC 10486",1,"Flaviflexus huanghaiensis",Flaviflexus
156900,,"JCM 19016, KCTC 33148, CCUG 66540",1,"Flaviflexus salsibiostraticola",Flaviflexus
162482,,"JCM 19322, KACC 17467",1,"Flavihumibacter cheonanensis",Flavihumibacter
170818,RY-1,"GDMCC 1.2775, JCM 34870",1,"Flavihumibacter fluminis",Flavihumibacter
133534,T41,"CGMCC 1.7723, NBRC 106054",1,"Flavihumibacter petaseus",Flavihumibacter
164322,,"JCM 32675, CCTCC AB 2018060, KCTC 62290",1,"Flavihumibacter profundi",Flavihumibacter
170817,"IMCC 34838","NBRC 115293, KACC 21753",1,"Flavihumibacter rivuli",Flavihumibacter
133189,CJ663,"KACC 18874, JCM 31431",1,"Flavihumibacter sediminis",Flavihumibacter
164573,R14,"JCM 33473, KACC 21229",1,"Flavihumibacter soli",Flavihumibacter
162655,,"JCM 19891, KACC 17917",1,"Flavihumibacter solisilvae",Flavihumibacter
133199,YS-17,"CCTCC AB 2016053, KCTC 52205",1,"Flavihumibacter stibioxidans",Flavihumibacter
14047,SS-2,"DSM 23189, ATCC 23147, NBRC 102662, NCIMB 1420",1,"Flavilitoribacter nigricans",Flavilitoribacter
140822,MDM-7,"KCTC 42722, CECT 8899",1,"Flavimaricola marinus",Flavimaricola
140759,MBLN091,"KCTC 52527, JCM 31731",1,"Flavimarina flava",Flavimarina
168340,IDSW-73,"KCTC 32466, KMM 6759",1,"Flavimarina pacifica",Flavimarina
169271,"Hel_I_48, Hel1_48","DSM 29652",0,"Flavimarina sp.",Flavimarina
14040,1-19,"DSM 19083, CGMCC 1.3457, CIP 109015, JCM 12547",1,"Flavimobilis marinus",Flavimobilis
14041,KO_PS42,"DSM 30841",0,"Flavimobilis marinus",Flavimobilis
166553,"GY 10621","KCTC 49515, CGMCC 1.17411",1,"Flavimobilis rhizosphaerae",Flavimobilis
14043,,"DSM 21574, JCM 14841, KCTC 13155, DCY 22",1,"Flavimobilis soli",Flavimobilis
159790,RB1R16,"CGMCC 1.16126, NBRC 113112",1,"Flavipsychrobacter stenotrophus",Flavipsychrobacter
140553,OITF-51,"KCTC 52657, NBRC 112707",1,"Flaviramulus aestuariivivens",Flaviramulus
162221,,"JCM 18274, KCTC 23924",1,"Flaviramulus aquimarinus",Flaviramulus
5511,H35,"DSM 18180, CIP 109091",1,"Flaviramulus basaltis",Flaviramulus
