ID,designation_header,strain_number_header,is_type_strain_header,species,genus
166374,SAP-19,"KACC 21744, NBRC 114407",1,"Rahnella aceris",Rahnella
5093,133,"DSM 4594, ATCC 33071, CIP 78.65, CUETM 75.115, NRLL B-24920, CCUG 14185, CIP 78-65, JCM 1683, BCRC 14814, CUETM 77-115, LMG 2794, LMG 7880, NBRC 105701, NCIMB 13365, CUETM 75-115",1,"Rahnella aquatilis",Rahnella
154261,,"CCUG 52909",0,"Rahnella aquatilis",Rahnella
138396,"C610, O115","CIP 107083, NCPPB 3128, DSM 7187",0,"Rahnella aquatilis",Rahnella
150783,,"CCUG 42311",0,"Rahnella aquatilis",Rahnella
152922,,"CCUG 48020",0,"Rahnella aquatilis",Rahnella
171071,4301-95,"CIP 105589",0,"Rahnella aquatilis",Rahnella
5094,0115,"DSM 14986, CCUG 41878",0,"Rahnella aquatilis",Rahnella
152923,,"CCUG 48021",0,"Rahnella aquatilis",Rahnella
23939,"WS 10126","DSM 30076",0,"Rahnella aquatilis",Rahnella
152924,,"CCUG 48022",0,"Rahnella aquatilis",Rahnella
145924,,"CCUG 29918 B",0,"Rahnella aquatilis",Rahnella
152925,,"CCUG 48023",0,"Rahnella aquatilis",Rahnella
137662,,"CIP 103904",0,"Rahnella aquatilis",Rahnella
145993,,"CCUG 30106, CCM 4086",0,"Rahnella aquatilis",Rahnella
141685,,"CCUG 4757",0,"Rahnella aquatilis",Rahnella
143779,,"CCUG 21214",0,"Rahnella aquatilis",Rahnella
168288,H11b,"DSM 112610, LMG 32256",1,"Rahnella bonaserana",Rahnella
132221,A3P9,"DSM 27398, CIP 111495, LMG 27718, FRB 226",1,"Rahnella bruchi",Rahnella
167184,Lac-M11,"KACC 21743, NBRC 114406",1,"Rahnella contaminans",Rahnella
168272,"FRB 231","LMG 32255, DSM 112612",1,"Rahnella ecdela",Rahnella
5095,"WS 21410","DSM 30078, CIP 110143, LMG 2640, WS 21410",1,"Rahnella inusitata",Rahnella
167207,SAP-17,"KCTC 72960, NBRC 114723, CCM 9079, DSM 114429",1,"Rahnella laticis",Rahnella
168273,FC061912-K,"DSM 112611, LMG 32259",1,"Rahnella rivi",Rahnella
132594,Leaf51,"DSM 102721",0,"Rahnella sp.",Rahnella
162098,,"JCM 17749",0,"Rahnella sp.",Rahnella
143778,,"CCUG 21213",0,"Rahnella sp.",Rahnella
139619,,"CIP 105588, LMG 27711",1,"Rahnella variigena",Rahnella
158185,O238,"DSM 108139",0,"Rahnella variigena",Rahnella
132220,WW3,"DSM 27397, CIP 111496, LMG 27717, FRB 225",1,"Rahnella victoriana",Rahnella
132222,ALN24,"DSM 27399, CIP 111497, LMG 27719, FRB 227",1,"Rahnella woolbedingensis",Rahnella
158700,SPSPC-11,"CECT 9012, LMG 29233",1,"Raineya orbicola",Raineya
133021,LZ-22,"DSM 100494, ATCC TSD-18, JCM 30886",1,"Raineyella antarctica",Raineyella
159696,CBA3103,"DSM 110288, KACC 21446",1,"Raineyella fluvialis",Raineyella
2089,,"DSM 17714, CCM 7174, CCUG 46789, CIP 108091, LMG 21421",1,"Ralstonia insidiosa",Ralstonia
149956,,"CCUG 38754, LMG 18101",0,"Ralstonia insidiosa",Ralstonia
152251,,"CCUG 46212",0,"Ralstonia insidiosa",Ralstonia
135388,,"CIP 104062, ATCC 49129",0,"Ralstonia insidiosa",Ralstonia
150903,,"CCUG 42677",0,"Ralstonia insidiosa",Ralstonia
152252,,"CCUG 46213",0,"Ralstonia insidiosa",Ralstonia
155484,,"CCUG 57845",0,"Ralstonia insidiosa",Ralstonia
154008,,"CCUG 51942",0,"Ralstonia insidiosa",Ralstonia
154791,,"CCUG 55194",0,"Ralstonia insidiosa",Ralstonia
152304,,"CCUG 46387",0,"Ralstonia insidiosa",Ralstonia
152305,,"CCUG 46388",0,"Ralstonia insidiosa",Ralstonia
154110,,"CCUG 52392",0,"Ralstonia insidiosa",Ralstonia
150082,,"CCUG 38964",0,"Ralstonia insidiosa",Ralstonia
152306,,"CCUG 46389",0,"Ralstonia insidiosa",Ralstonia
155994,,"CCUG 59950",0,"Ralstonia insidiosa",Ralstonia
152607,,"CCUG 47187",0,"Ralstonia insidiosa",Ralstonia
152703,,"CCUG 47416",0,"Ralstonia insidiosa",Ralstonia
152706,,"CCUG 47426",0,"Ralstonia insidiosa",Ralstonia
2088,,"DSM 17512, LMG 6866, JCM 11284, ATCC BAA-716, CCUG 38408, CCUG 45027, CIP 107281, NCIMB 10805",1,"Ralstonia mannitolilytica",Ralstonia
155210,,"CCUG 56927",0,"Ralstonia mannitolilytica",Ralstonia
155265,,"CCUG 57139",0,"Ralstonia mannitolilytica",Ralstonia
149952,,"CCUG 38747, LMG 18110",0,"Ralstonia mannitolilytica",Ralstonia
141488,,"CCUG 2343, NCTC 10893",0,"Ralstonia mannitolilytica",Ralstonia
145529,,"CCUG 28769, LMG 16236",0,"Ralstonia mannitolilytica",Ralstonia
155307,,"CCUG 57273",0,"Ralstonia mannitolilytica",Ralstonia
149955,,"CCUG 38751, LMG 18098",0,"Ralstonia mannitolilytica",Ralstonia
149957,,"CCUG 38755, LMG 18102",0,"Ralstonia mannitolilytica",Ralstonia
149958,,"CCUG 38756, LMG 18103",0,"Ralstonia mannitolilytica",Ralstonia
149959,,"CCUG 38757, CEP 0115, LMG 18104",0,"Ralstonia mannitolilytica",Ralstonia
149960,,"CCUG 38758, CEP 0478, LMG 18105",0,"Ralstonia mannitolilytica",Ralstonia
152896,,"CCUG 47934",0,"Ralstonia mannitolilytica",Ralstonia
146859,,"CCUG 32284",0,"Ralstonia mannitolilytica",Ralstonia
149966,,"CCUG 38765, NCTC 10895, LMG 18097",0,"Ralstonia mannitolilytica",Ralstonia
143960,,"CCUG 22079, LMG 8322",0,"Ralstonia mannitolilytica",Ralstonia
149380,,"CCUG 37615",0,"Ralstonia mannitolilytica",Ralstonia
144044,,"CCUG 22525",0,"Ralstonia mannitolilytica",Ralstonia
153231,,"CCUG 48819",0,"Ralstonia mannitolilytica",Ralstonia
2085,"K-288, K 288","DSM 6297, ATCC 27511, CIP 73.23, JCM 5969, NCTC 11149, CCUG 3318, LMG 5942, BCRC 14820, CECT 330, CGMCC 1.1807, IAM 13530, ICPB 3981, NBRC 102503, NCIMB 13142, VTT E-981068",1,"Ralstonia pickettii",Ralstonia
150574,,"CCUG 41639",0,"Ralstonia pickettii",Ralstonia
156558,,"CCUG 62660",0,"Ralstonia pickettii",Ralstonia
141404,,"CCUG 1467",0,"Ralstonia pickettii",Ralstonia
152062,,"CCUG 45668",0,"Ralstonia pickettii",Ralstonia
149792,,"CCUG 38409, LMG 7140",0,"Ralstonia pickettii",Ralstonia
141427,,"CCUG 1742",0,"Ralstonia pickettii",Ralstonia
142020,,"CCUG 9984",0,"Ralstonia pickettii",Ralstonia
147997,,"CCUG 34642",0,"Ralstonia pickettii",Ralstonia
142063,,"CCUG 10219",0,"Ralstonia pickettii",Ralstonia
141479,,"CCUG 2165, LMG 7008",0,"Ralstonia pickettii",Ralstonia
143304,,"CCUG 18336",0,"Ralstonia pickettii",Ralstonia
142314,,"CCUG 11629, LMG 7011",0,"Ralstonia pickettii",Ralstonia
145460,,"CCUG 28597",0,"Ralstonia pickettii",Ralstonia
150782,,"CCUG 42308 B",0,"Ralstonia pickettii",Ralstonia
142399,,"CCUG 12327",0,"Ralstonia pickettii",Ralstonia
156734,,"CCUG 64635",0,"Ralstonia pickettii",Ralstonia
149953,,"CCUG 38749, LMG 18088",0,"Ralstonia pickettii",Ralstonia
142411,,"CCUG 12413",0,"Ralstonia pickettii",Ralstonia
143390,,"CCUG 18841, CCM 2846, LMG 6871",0,"Ralstonia pickettii",Ralstonia
142433,,"CCUG 12490",0,"Ralstonia pickettii",Ralstonia
142872,,"CCUG 15448",0,"Ralstonia pickettii",Ralstonia
134624,Jammet,"CIP 74.22, LMG 7160",0,"Ralstonia pickettii",Ralstonia
142889,,"CCUG 15607",0,"Ralstonia pickettii",Ralstonia
143031,,"CCUG 16426",0,"Ralstonia pickettii",Ralstonia
134834,"K 300","CIP 73.24, LMG 7159, CCUG 38410",0,"Ralstonia pickettii",Ralstonia
150487,,"CCUG 41417",0,"Ralstonia pickettii",Ralstonia
141942,,"CCUG 8527",0,"Ralstonia pickettii",Ralstonia
143155,,"CCUG 17515",0,"Ralstonia pickettii",Ralstonia
134906,,"CIP 102737",0,"Ralstonia pickettii",Ralstonia
136115,605-86,"CIP 102614",0,"Ralstonia pickettii",Ralstonia
149965,,"CCUG 38764, LMG 18096",0,"Ralstonia pickettii",Ralstonia
142688,,"CCUG 13925",0,"Ralstonia pickettii",Ralstonia
141585,,"CCUG 3324",0,"Ralstonia pickettii",Ralstonia
141588,,"CCUG 3339",0,"Ralstonia pickettii",Ralstonia
151359,,"CCUG 43847",0,"Ralstonia pickettii",Ralstonia
145004,,"CCUG 27371",0,"Ralstonia pickettii",Ralstonia
142866,,"CCUG 15418",0,"Ralstonia pickettii",Ralstonia
142871,,"CCUG 15447",0,"Ralstonia pickettii",Ralstonia
138027,524.86,"CIP 102543",0,"Ralstonia pickettii",Ralstonia
146323,,"CCUG 30895",0,"Ralstonia pickettii",Ralstonia
153704,,"CCUG 50693",0,"Ralstonia pickettii",Ralstonia
138706,,"CIP 102242",0,"Ralstonia pickettii",Ralstonia
142434,,"CCUG 12491, LMG 7014",0,"Ralstonia pickettii",Ralstonia
145693,,"CCUG 29272",0,"Ralstonia pickettii",Ralstonia
155402,,"CCUG 57614",0,"Ralstonia pickettii",Ralstonia
142435,,"CCUG 12492, LMG 7015",0,"Ralstonia pickettii",Ralstonia
143662,,"CCUG 20865",0,"Ralstonia pickettii",Ralstonia
138749,752.86,"CIP 102735",0,"Ralstonia pickettii",Ralstonia
142436,,"CCUG 12493",0,"Ralstonia pickettii",Ralstonia
142437,,"CCUG 12494",0,"Ralstonia pickettii",Ralstonia
142492,,"CCUG 12664 B",0,"Ralstonia pickettii",Ralstonia
149961,,"CCUG 38760, LMG 18092",0,"Ralstonia pickettii",Ralstonia
141579,,"CCUG 3314",0,"Ralstonia pickettii",Ralstonia
143695,,"CCUG 21039",0,"Ralstonia pickettii",Ralstonia
149962,,"CCUG 38761, LMG 18093",0,"Ralstonia pickettii",Ralstonia
141580,,"CCUG 3316",0,"Ralstonia pickettii",Ralstonia
149963,,"CCUG 38762, LMG 18094",0,"Ralstonia pickettii",Ralstonia
141581,,"CCUG 3317, LMG 7003",0,"Ralstonia pickettii",Ralstonia
142612,,"CCUG 13311",0,"Ralstonia pickettii",Ralstonia
149008,,"CCUG 36717",0,"Ralstonia pickettii",Ralstonia
149964,,"CCUG 38763, LMG 18095",0,"Ralstonia pickettii",Ralstonia
141582,,"CCUG 3319, LMG 7004",0,"Ralstonia pickettii",Ralstonia
167662,"UQRS 461","LMG 9673, NCPPB 1029, NCPPB 10229",1,"Ralstonia pseudosolanacearum",Ralstonia
2083,"60-1, K60","DSM 9544, ATCC 11696, ICMP 5712, ICPB PS 256, LMG 2299, NCPPB 325, CCUG 14272, JCM 10489, LMG 17137, UQRS 426, CIP 104762, NRRL B-3212",1,"Ralstonia solanacearum",Ralstonia
157441,,"IMI 376391",0,"Ralstonia solanacearum",Ralstonia
157442,,"IMI 376392",0,"Ralstonia solanacearum",Ralstonia
157443,,"IMI 378158",0,"Ralstonia solanacearum",Ralstonia
157488,,"IMI 347547",0,"Ralstonia solanacearum",Ralstonia
157489,,"IMI 347614",0,"Ralstonia solanacearum",Ralstonia
157490,,"IMI 370182",0,"Ralstonia solanacearum",Ralstonia
157491,,"IMI 370183",0,"Ralstonia solanacearum",Ralstonia
157492,,"IMI 370184",0,"Ralstonia solanacearum",Ralstonia
157493,,"IMI 377847",0,"Ralstonia solanacearum",Ralstonia
157494,,"IMI 389097",0,"Ralstonia solanacearum",Ralstonia
2082,"B 1728, F74","DSM 1993, NCPPB 1485",0,"Ralstonia solanacearum",Ralstonia
157495,,"IMI 389098",0,"Ralstonia solanacearum",Ralstonia
157496,,"IMI 389099",0,"Ralstonia solanacearum",Ralstonia
2084,,"DSM 50905, ATCC 15369, ICPB PS 138",0,"Ralstonia solanacearum",Ralstonia
157497,,"IMI 389100",0,"Ralstonia solanacearum",Ralstonia
141481,,"CCUG 2176, ATCC 10692",0,"Ralstonia solanacearum",Ralstonia
157498,,"IMI 346333",0,"Ralstonia solanacearum",Ralstonia
157499,,"IMI 347541",0,"Ralstonia solanacearum",Ralstonia
157500,,"IMI 347545",0,"Ralstonia solanacearum",Ralstonia
157501,,"IMI 347834",0,"Ralstonia solanacearum",Ralstonia
157502,,"IMI 347623",0,"Ralstonia solanacearum",Ralstonia
157503,,"IMI 346334",0,"Ralstonia solanacearum",Ralstonia
157504,,"IMI 347651",0,"Ralstonia solanacearum",Ralstonia
131004,IVIA-1602.1,"DSM 100387",0,"Ralstonia solanacearum",Ralstonia
157505,,"IMI 347656",0,"Ralstonia solanacearum",Ralstonia
157506,,"IMI 347587",0,"Ralstonia solanacearum",Ralstonia
157507,,"IMI 347590",0,"Ralstonia solanacearum",Ralstonia
142729,,"CCUG 14273, NCPPB 253, LMG 2297",0,"Ralstonia solanacearum",Ralstonia
157508,,"IMI 347661",0,"Ralstonia solanacearum",Ralstonia
142730,,"CCUG 14274, NCPPB 339, LMG 2300",0,"Ralstonia solanacearum",Ralstonia
157509,,"IMI 347662",0,"Ralstonia solanacearum",Ralstonia
142731,,"CCUG 14275, NCPPB 446, LMG 2301",0,"Ralstonia solanacearum",Ralstonia
157985,PBA,"DSM 106616",0,"Ralstonia sp.",Ralstonia
160886,,"JCM 10171",0,"Ralstonia sp.",Ralstonia
141998,,"CCUG 9674, LMG 5123",0,"Ralstonia sp.",Ralstonia
130233,H1,"DSM 23642",0,"Ralstonia sp.",Ralstonia
141999,,"CCUG 9675",0,"Ralstonia sp.",Ralstonia
149949,,"CCUG 38743, LMG 18090",0,"Ralstonia sp.",Ralstonia
149950,,"CCUG 38744, LMG 18091",0,"Ralstonia sp.",Ralstonia
2087,EDS1,"DSM 13640",0,"Ralstonia sp.",Ralstonia
143700,,"CCUG 21064",0,"Ralstonia sp.",Ralstonia
155556,,"CCUG 58139",0,"Ralstonia sp.",Ralstonia
164135,,"JCM 31837",0,"Ralstonia sp.",Ralstonia
141583,,"CCUG 3321, LMG 7056",0,"Ralstonia sp.",Ralstonia
155614,,"CCUG 58376",0,"Ralstonia sp.",Ralstonia
141584,,"CCUG 3323, LMG 7018",0,"Ralstonia sp.",Ralstonia
142788,,"CCUG 14812",0,"Ralstonia sp.",Ralstonia
156030,,"CCUG 60126",0,"Ralstonia sp.",Ralstonia
143961,,"CCUG 22082, LMG 8323",0,"Ralstonia sp.",Ralstonia
2086,R001,"CCUG 32781, CIP 108366, DSM 7385, ATCC 49543, LMG 10661, NCPPB 3446",1,"Ralstonia syzygii",Ralstonia
130238,"R-46908, Cleenwerck R-46908, Subandiyah 17","DSM 27477, UQRS 627, LMG 27706, CFBP 8346",1,"Ralstonia syzygii subsp. celebesensis",Ralstonia
130237,R-46909,"DSM 27481, LMG 27707, UQRS 637",0,"Ralstonia syzygii subsp. celebesensis",Ralstonia
130234,"R-46900, T18, RUN83","DSM 27478, LMG 27703, PSI 07, UQRS 464, CFBP 7288",1,"Ralstonia syzygii subsp. indonesiensis",Ralstonia
130235,"R-46902, R221","DSM 27479, LMG 27704, UQRS 533",0,"Ralstonia syzygii subsp. indonesiensis",Ralstonia
130236,R-46904,"DSM 27480, LMG 27705, UQRS 549",0,"Ralstonia syzygii subsp. indonesiensis",Ralstonia
170518,56D2,"JCM 35178, CCTCC AB 2021466, GDMCC 1.2886",1,"Ralstonia wenshanensis",Ralstonia
169994,G-1-2-2,"KACC 21616, NBRC 114389",1,"Ramlibacter agri",Ramlibacter
170523,GTP1,"KACC 21702, NBRC 114488",1,"Ramlibacter albus",Ramlibacter
168023,CrO1,"JCM 33302, KACC 19926",1,"Ramlibacter algicola",Ramlibacter
141112,CJ661,"KACC 19305, JCM 32081",1,"Ramlibacter alkalitolerans",Ramlibacter
159427,,"DSM 110366, LMG 30558",1,"Ramlibacter aquaticus",Ramlibacter
170524,AW1,"NBRC 114862, KACC 21544",1,"Ramlibacter aurantiacus",Ramlibacter
170525,USB13,"NBRC 114839, KACC 21656",1,"Ramlibacter cellulosilyticus",Ramlibacter
23870,BXN5-27,"DSM 23480, DSM 21137, KCTC 22276, LMG 24525",1,"Ramlibacter ginsenosidimutans",Ramlibacter
2988,TMB834,"DSM 14656, ATCC BAA-408, LMG 21542, CIP 108694",1,"Ramlibacter henchirensis",Ramlibacter
166265,18x22-1,"GDMCC 1.1584, KCTC 52922",1,"Ramlibacter humi",Ramlibacter
170921,RBP-1,,1,"Ramlibacter lithotrophicus",Ramlibacter
169993,"B 156","KACC 21665, JCM 33920",1,"Ramlibacter montanisoli",Ramlibacter
141113,G-3-2,"KEMB 9005-573, KACC 19175, JCM 31918",1,"Ramlibacter monticola",Ramlibacter
170526,XY19,"KACC 22220, LMG 32190",1,"Ramlibacter paludis",Ramlibacter
167250,MAH-25,"CGMCC1.13660, KACC 19839",1,"Ramlibacter pinisoli",Ramlibacter
141048,THG-YS3.2.7,"KCTC 52083, CCTCC AB 2015357",1,"Ramlibacter rhizophilus",Ramlibacter
131279,5-10,"DSM 29042, JCM 19319, KACC 17567, LMG 30470",1,"Ramlibacter solisilvae",Ramlibacter
2987,TTB310,"DSM 14655, CIP 108695, ATCC BAA-407, LMG 21543",1,"Ramlibacter tataouinensis",Ramlibacter
166797,H242,"KACC 21667, JCM 33922",1,"Ramlibacter terrae",Ramlibacter
132164,1GB,"DSM 102253, KCTC 32430, NBRC 109676",1,"Klebsiella electrica",Klebsiella
5102,,"DSM 7464, CCM 4873, JCM 6096, NIH 90-72, ATCC 31898, CCUG 26769, CIP 103364, CIP 103576, NBRC 105727, CCUG 26625",1,"Klebsiella ornithinolytica",Klebsiella
155042,,"CCUG 56221",0,"Klebsiella ornithinolytica",Klebsiella
154225,,"CCUG 52805",0,"Klebsiella ornithinolytica",Klebsiella
154513,,"CCUG 53980",0,"Klebsiella ornithinolytica",Klebsiella
138818,,"CIP 53.20, BR 35",0,"Klebsiella ornithinolytica",Klebsiella
136222,"LRA 061 11 91","CIP 103576, ATCC 31898",0,"Klebsiella ornithinolytica",Klebsiella
139187,,"CIP 53.7, BR 22",0,"Klebsiella ornithinolytica",Klebsiella
141747,,"CCUG 6005",0,"Klebsiella ornithinolytica",Klebsiella
165549,,"JCM 7522",0,"Klebsiella ornithinolytica",Klebsiella
165550,,"JCM 7523",0,"Klebsiella ornithinolytica",Klebsiella
5097,"CRCC 13986, V-236, 4245-72","CCUG 15718, DSM 3069, ATCC 33531, CDC 4245-72, IAM 14202, IFO 14939, JCM 7251, NBRC 14939, BCRC 13986, CECT 843, CIP 100751, NCIMB 11885, NCTC 12998, VTT E-981077, CRBIP28.102",1,"Klebsiella planticola",Klebsiella
138244,P11,"CIP 105788",0,"Klebsiella planticola",Klebsiella
138245,P33,"CIP 105789",0,"Klebsiella planticola",Klebsiella
156560,,"CCUG 62696 Q",0,"Klebsiella planticola",Klebsiella
143675,,"CCUG 20939",0,"Klebsiella planticola",Klebsiella
154664,,"CCUG 54768, NCTC 9528",0,"Klebsiella planticola",Klebsiella
162725,,"JCM 20069, ATCC 8329, CDC 1758-51, IAM 1133, IFO 3317, NBRC 3317, NCIMB 8153",0,"Klebsiella planticola",Klebsiella
143748,,"CCUG 21173",0,"Klebsiella planticola",Klebsiella
5096,78-120,"DSM 2688, ATCC 33558, CIP 81.36, CCUG 15719, CUETM 78-120",0,"Klebsiella planticola",Klebsiella
143749,,"CCUG 21174",0,"Klebsiella planticola",Klebsiella
143750,,"CCUG 21175",0,"Klebsiella planticola",Klebsiella
5098,,"DSM 4617, ATCC 15050",0,"Klebsiella planticola",Klebsiella
143751,,"CCUG 21176",0,"Klebsiella planticola",Klebsiella
139235,,"CIP 53.10, BR 25",0,"Klebsiella planticola",Klebsiella
143772,,"CCUG 21207",0,"Klebsiella planticola",Klebsiella
143773,,"CCUG 21208",0,"Klebsiella planticola",Klebsiella
5099,"84, L84","DSM 2687, ATCC 33257, CIP 80.07, CCUG 12372 Bb, CIP 80-07, JCM 1687, CUETM 77.176, BCRC 14805, CCUG 12372, CECT 4519, CIP 80.7, CUETM 77-176, IFO 14941, LMG 3222, NBRC 14941, NCTC 13038, NCIMB 12053",1,"Klebsiella terrigena",Klebsiella
147343,,"CCUG 33400 A",0,"Klebsiella terrigena",Klebsiella
152415,,"CCUG 46739",0,"Klebsiella terrigena",Klebsiella
147344,,"CCUG 33401 A",0,"Klebsiella terrigena",Klebsiella
154410,,"CCUG 53452",0,"Klebsiella terrigena",Klebsiella
148291,,"CCUG 35167",0,"Klebsiella terrigena",Klebsiella
143677,,"CCUG 20941",0,"Klebsiella terrigena",Klebsiella
143678,,"CCUG 20942",0,"Klebsiella terrigena",Klebsiella
23930,"WS 10199","DSM 30103",0,"Klebsiella terrigena",Klebsiella
145955,,"CCUG 29957",0,"Klebsiella terrigena",Klebsiella
