ID,designation_header,strain_number_header,is_type_strain_header,species,genus
141019,"AU12121, R-46585","LMG 29315, CCUG 68414, CIP 110999",1,"Caballeronia concitans",Caballeronia
156716,,"CCUG 64368, LMG 27620",1,"Caballeronia cordobensis",Caballeronia
141020,R-50722,"LMG 29320, CCUG 68409, CIP 111004",1,"Caballeronia fortuita",Caballeronia
1915,"N 15, N15","DSM 50014, ATCC 29195, CIP 105421, CCUG 7431, CCM 2742, LMG 14190, JCM 10563, BCRC 13900, CFBP 4791, KCTC 2968",1,"Caballeronia glathei",Caballeronia
1914,"N 16","DSM 50012, ATCC 29196",0,"Caballeronia glathei",Caballeronia
1922,"AB V","DSM 6756, LMG 19512",0,"Caballeronia glathei",Caballeronia
141021,R-52631,"LMG 29325, CCUG 68404, CIP 111008",1,"Caballeronia glebae",Caballeronia
22942,R27,"DSM 25160, CGMCC 1.11013, LMG 27580",1,"Caballeronia grimmiae",Caballeronia
133975,,"CCUG 63059, LMG 22934",1,"Caballeronia humi",Caballeronia
141022,R-52609,"LMG 29322, CCUG 68407, CIP 111006",1,"Caballeronia hypogeia",Caballeronia
159714,RPE64,"NCIMB 15023, JCM 31142",1,"Caballeronia insecticola",Caballeronia
131318,JC2949,"DSM 100850, JCM 19905, KACC 17925",1,"Caballeronia megalochromosomata",Caballeronia
158310,PML1(12),"DSM 104028, LMG 2991",0,"Caballeronia mineralivorans",Caballeronia
166554,"STM 10272","CIP 110887, CIP11088, LMG 28615",1,"Caballeronia novacaledonica",Caballeronia
141023,R-52612,"LMG 29323, CCUG 68406, CIP 110996",1,"Caballeronia pedi",Caballeronia
141024,"NF100, R-16348","LMG 29314, CCUG 68415, CIP 110998",1,"Caballeronia peredens",Caballeronia
141025,R-52634,"LMG 29326, CCUG 68403, CIP 110997",1,"Caballeronia ptereochthonis",Caballeronia
1962,"BL 011226, S5-B","DSM 17212, CCUG 49583, JCM 11778, KCTC 12081, CIP 108192, LMG 22029",1,"Caballeronia sordidicola",Caballeronia
161187,,"JCM 11779, KCTC 12082",0,"Caballeronia sordidicola",Caballeronia
155973,,"CCUG 59832",0,"Caballeronia sordidicola",Caballeronia
1926,S22,"DSM 8341",0,"Caballeronia sp.",Caballeronia
133976,,"CCUG 63060, LMG 22936",1,"Caballeronia telluris",Caballeronia
141026,R-50715,"LMG 29319, CCUG 68410, CIP 111003",1,"Caballeronia temeraria",Caballeronia
133974,,"CCUG 63062, LMG 22937",1,"Caballeronia terrestris",Caballeronia
141027,"R-46587, HI4065","LMG 29316, CCUG 68413, CIP 111000",1,"Caballeronia turbans",Caballeronia
156583,,"CCUG 63061, LMG 27134",1,"Caballeronia udeis",Caballeronia
23817,OP-1,"DSM 28073, CCTCC AB 2010354, KCTC 23300",1,"Caballeronia zhejiangensis",Caballeronia
158263,77-5,"DSM 103070, LMG 27730",1,"Caecibacterium sporoformans",Caecibacterium
158262,V19-240a1aT,"DSM 100432",0,"Caecibacterium sporoformans",Caecibacterium
167967,570,"ATCC 30638",1,"Caedibacter paraconjugatus",Caedibacter
167701,"51 ml","ATCC 30633",1,"Caedibacter pseudomutans",Caedibacter
169013,"Paramecium tetraurelia 51k, 51KMJ, 51k","ATCC 30632",1,"Caedibacter taeniospiralis",Caedibacter
132575,B157,"DSM 101100, NBRC 111400",1,"Caenibacillus caldisaponilyticus",Caenibacillus
14151,ARi-1,"DSM 16702, ATCC BAA-531, IFO 16725, JCM 11434, NBRC 16725, CCUG 56307, CIP 107959, KCTC 12110",1,"Caenibius tardaugens",Caenibius
133087,CGII-59m2,"DSM 29806, NCAIM B.02615",1,"Caenimicrobium hargitense",Caenimicrobium
170520,DR4-4,"JCM 34453, KCTC 82470",1,"Caenimonas aquaedulcis",Caenimonas
3027,EMB320,"DSM 17982, KCTC 12616",1,"Caenimonas koreensis",Caenimonas
166356,HX-9-20,"KCTC 72473, CCTCC AB 2019266",1,"Caenimonas sedimenti",Caenimonas
23873,SGM1-15,"DSM 27942, KACC 13365, NBRC 106341",1,"Caenimonas terrae",Caenimonas
134240,"K92T, K92","KCTC 12839, JCM 14346",1,"Caenispirillum bisanense",Caenispirillum
167955,JC232,"NBRC 110150, KCTC 42064",1,"Caenispirillum deserti",Caenispirillum
133755,AK4,"MTCC 10963, JCM 17360",1,"Caenispirillum salinarum",Caenispirillum
162683,,"JCM 19989, KCTC 15397",1,"Calculibacillus koreensis",Calculibacillus
1222,AM-001,"DSM 16130, JCM 10596, CIP 109019",1,"Caldalkalibacillus mannanilyticus",Caldalkalibacillus
134179,HA6,"CGMCC 1.4242, JCM 13486",1,"Caldalkalibacillus thermarum",Caldalkalibacillus
1498,JW/WZ-YB58,"DSM 17740, ATCC BAA-1258",1,"Caldalkalibacillus uzonensis",Caldalkalibacillus
16794,7858,"DSM 13054, CNCM I-2383",1,"Caldanaerobacter subterraneus",Caldanaerobacter
138398,SL9,"CIP 107100",0,"Caldanaerobacter subterraneus",Caldanaerobacter
16792,OCA1,"DSM 15729",0,"Caldanaerobacter subterraneus",Caldanaerobacter
16795,SL9,"DSM 14441",0,"Caldanaerobacter subterraneus",Caldanaerobacter
136923,OCA1,"CIP 108022",0,"Carboxydibrachium pacificum",Carboxydibrachium
16796,MB4,"DSM 15242, CGMCC AS 1.2430, JCM 11007, CGMCC 1.2430, NBRC 100824",1,"Caldanaerobacter subterraneus subsp. tengcongensis",Caldanaerobacter
131152,"JW/HL-KA 09, JW/HL-KA-09, JW/HL-KA09","DSM 18762",0,"Caldanaerobacter subterraneus subsp. uzonensis",Caldanaerobacter
16793,KB-1,"DSM 13777, KFCC 11116",1,"Caldanaerobacter subterraneus subsp. yonseiensis",Caldanaerobacter
16797,K67,"DSM 18923, VKM B-2408",1,"Caldanaerobacter uzonensis",Caldanaerobacter
16851,JW/YJL-F3,"DSM 17918, ATCC BAA-1278",1,"Caldanaerobius fijiensis",Caldanaerobius
24650,KMTHCJ,"DSM 13641",1,"Caldanaerobius polysaccharolyticus",Caldanaerobius
16850,mel2,"DSM 13642",1,"Caldanaerobius zeae",Caldanaerobius
16902,"JW-Sb4, JW/SA-NV4","DSM 18802, ATCC BAA-1454",1,"Caldanaerovirga acetigignens",Caldanaerovirga
24651,KKC1,"DSM 26464, NBRC 109353",1,"Calderihabitans maritimus",Calderihabitans
1324,Tf,"DSM 16016",1,"Caldibacillus debilis",Caldibacillus
132132,GB1,"DSM 29516",0,"Caldibacillus debilis",Caldibacillus
139883,L-10997,"DSM 15680",0,"Caldibacillus debilis",Caldibacillus
166819,"N-11, NRBC 110226","LMG 28201, NBRC 110226",1,"Caldibacillus hisashii",Caldibacillus
162484,,"JCM 19325, KCTC 33163",1,"Caldibacillus kokeshiiformis",Caldibacillus
162408,,"JCM 19140, BCRC 80623",1,"Caldibacillus lycopersici",Caldibacillus
160016,P1,"DSM 107529",1,"Caldibacillus pasinlerensis",Caldibacillus
1311,"B3188, MB2765, R-6488","DSM 23332, LMG 25569",1,"Caldibacillus thermolactis",Caldibacillus
18023,X6B,"DSM 7040, ATCC BAA-1149",1,"Caldicellulosiruptor acetigenus",Caldicellulosiruptor
18022,Z-1320,"DSM 6725, ATCC BAA-1888, KCTC 15123, KCTC 4509, KCTC 4512",1,"Caldicellulosiruptor bescii",Caldicellulosiruptor
130816,CBS-Z,"DSM 26941, CGMCC 1.5180",1,"Caldicellulosiruptor changbaiensis",Caldicellulosiruptor
166863,YA01,"JCM 34253, DSM 112098",1,"Caldicellulosiruptor diazotrophicus",Caldicellulosiruptor
18028,108,"DSM 18901, VKM B-2411",1,"Caldicellulosiruptor hydrothermalis",Caldicellulosiruptor
18026,I77R1B,"DSM 12137, ATCC 700853",1,"Caldicellulosiruptor acetigenus",Caldicellulosiruptor
18029,2002,"DSM 18902, VKM B-2412",1,"Caldicellulosiruptor kronotskyensis",Caldicellulosiruptor
18024,6A,"DSM 9545",1,"Caldicellulosiruptor acetigenus",Caldicellulosiruptor
140656,OB47,"ATCC BAA-2073, JCM 16842",1,"Caldicellulosiruptor obsidiansis",Caldicellulosiruptor
18027,OL,"DSM 13100, ATCC 700167",1,"Caldicellulosiruptor owensensis",Caldicellulosiruptor
18025,"Tp 8T.6.3.3.1.","DSM 8903, ATCC 43494",1,"Caldicellulosiruptor saccharolyticus",Caldicellulosiruptor
18030,Wai35.B1,"DSM 8977",0,"Caldicellulosiruptor sp.",Caldicellulosiruptor
18031,Rt8.B8,"DSM 8990",0,"Caldicellulosiruptor sp.",Caldicellulosiruptor
164869,No.7,"JCM 39101, DSM 110881",1,"Caldichromatium japonicum",Caldichromatium
17804,TH7C1,"DSM 22661, JCM 16184",1,"Caldicoprobacter algeriensis",Caldicoprobacter
1579,"St. T","DSM 20678, JCM 30420",1,"Acetomicrobium faecale",Acetomicrobium
23443,D2C22,"DSM 24605, JCM 17646",1,"Caldicoprobacter guelmensis",Caldicoprobacter
17803,JW/HY-331,"DSM 21659, ATCC BAA-1711",1,"Caldicoprobacter oshimai",Caldicoprobacter
17632,STL-6-01,"DSM 14535, JCM 11387, NBRC 104270",1,"Caldilinea aerophila",Caldilinea
17633,D1-25-10-4,"DSM 22659, JCM 16120",1,"Caldilinea tarbellica",Caldilinea
169629,VI-60,"DSM 14305",0,"Caldilinea tarbellica",Caldilinea
16896,DS,"DSM 19393, VKM B-2460",1,"Caldimicrobium rimae",Caldimicrobium
132490,TF1,"DSM 29380, NBRC 110713",1,"Caldimicrobium thiodismutans",Caldimicrobium
22979,HAN-85,"DSM 18497, LMG 23755",1,"Caldimonas hydrothermale",Caldimonas
138523,,"CIP 107619, JCM 10698, ATCC BAA-369, IFO 16448, NBRC 104253, NBRC 16448",1,"Caldimonas manganoxidans",Caldimonas
162294,,"JCM 18786, MTCC 11703",1,"Caldimonas meghalayensis",Caldimonas
168749,On1,"BCRC 17405, LMG 22827",1,"Caldimonas taiwanensis",Caldimonas
23435,"62N, CA62N","DSM 22660, JCM 16183",1,"Caldinitratiruptor microaerophilus",Caldinitratiruptor
130252,"L21-TYG-TH, L21-TH-D2","DSM 26826, JCM 18664",1,"Caldisalinibacter kiritimatiensis",Caldisalinibacter
17798,AZM16c01,"DSM 21853, NBRC 104410",1,"Caldisericum exile",Caldisericum
2090,IC-154,"DSM 15908, ANMR 0165, JCM 11604, MCC-UPLB 1331",1,"Caldisphaera lagunensis",Caldisphaera
161176,,"JCM 11605, ANMR 0174, MCC-UPLB 1332",0,"Caldisphaera lagunensis",Caldisphaera
1562,YMO81,"DSM 45223, ATCC BAA-1462, JCM 14719, FERM P-18598",1,"Calditerricola satsumensis",Calditerricola
1563,YMO722,"DSM 45224, ATCC BAA-1461, JCM 14720",1,"Calditerricola yamamurae",Calditerricola
3846,Yu37-1,"DSM 19672, NBRC 101217",1,"Calditerrivibrio nitroreducens",Calditerrivibrio
18090,LF13,"DSM 13497, VKM B-2286",1,"Caldithrix abyssi",Caldithrix
18091,MC,"DSM 21940, VKM B-2536",1,"Caldithrix palaeochoryensis",Caldithrix
17023,"MCC-UPLP 1200, IC-167","DSM 13496, ANMR 0178, ATCC 700844, JCM 10307, MCC-UPLB 1200",1,"Caldivirga maquilingensis",Caldivirga
160904,,"JCM 10306, ANMR 0177, MCC-UPLB 1199",0,"Caldivirga maquilingensis",Caldivirga
161371,,"JCM 13516",1,"Caldococcus noboribetus",Caldococcus
170686,"SYSU G05006","MCCC 1K06125, KCTC 82831",1,"Caldovatus aquaticus",Caldovatus
158567,,"KCTC 52714, CGMCC 1.16330, YIM 72346",1,"Caldovatus sediminis",Caldovatus
159996,P2,"DSM 107530",1,"Calidifontibacillus erzurumensis",Calidifontibacillus
3934,"PC IW-02, PC IW02","DSM 22967, JCM 16038, MTCC 8338, NBRC 109629",1,"Calidifontibacter indicus",Calidifontibacter
140587,R161,"JCM 31558, KACC 18906, KEMB 9005-404",1,"Calidifontibacter terrae",Calidifontibacter
168306,"SYSU G00088","CGMCC 1.13597, KCTC 52671",1,"Azohydromonas sediminis",Azohydromonas
16704,ALT-8,"DSM 9957",1,"Calidithermus chliarophilus",Calidithermus
132336,,"DSM 29972, KCTC 42495, NBRC 110900, YIM 71031, JCM 30647",1,"Calidithermus roseus",Calidithermus
132337,,"DSM 29973, NBRC 110899, YIM 71039, JCM 30648",0,"Calidithermus roseus",Calidithermus
24638,,"DSM 26712, CCTCC AB 2012942, YIM 77755",1,"Calidithermus terrae",Calidithermus
16707,SPS-243,"DSM 17022, CIP 108604, LMG 22897, NBRC 103207",1,"Calidithermus timidus",Calidithermus
2523,RC3,"DSM 22476, JCM 15081, KCTC 5601",1,"Caloramator australicus",Caloramator
2525,45B,"DSM 22065, CCUG 57396",1,"Caloramator boliviensis",Caloramator
2520,Z,"DSM 12679, KCTC 15121",1,"Caloramator coolhaasii",Caloramator
2518,Rt4-B1,"DSM 5463, ATCC 43204, KCTC 15126",1,"Clostridium fervidum",Clostridium
2524,VF08,"DSM 25793, JCM 15828, KCTC 5735",1,"Caloramator mitchellensis",Caloramator
2519,U,"DSM 10124",1,"Caloramator proteoclasticus",Caloramator
22962,,"DSM 22093, CMPUJ U833, USBA A",1,"Caloramator quimbayensis",Caloramator
139832,29R,"DSM 21605",0,"Caloramator sp.",Caloramator
2522,JW/vk-ku2,"DSM 14924",0,"Caloramator uzoniensis",Caloramator
2521,JW/MS-VS5,"DSM 13723, ATCC PTA 584",1,"Caloramator viterbiensis",Caloramator
2526,MV1087,"DSM 13643, CNCM I-2543",1,"Caloranaerobacter azorensis",Caloranaerobacter
131350,"DY22619, MCCC1A06455","DSM 27799, JCM 19467, MCCC 1A06455",1,"Caloranaerobacter ferrireducens",Caloranaerobacter
18088,SGL43,"DSM 23830, VKM B-2670",1,"Caloribacterium cisternae",Caloribacterium
168304,"A05 MB","KCTC 15839, VKM B-3388",1,"Calorimonas adulescens",Calorimonas
140271,KR,"DSM 101605, VKM B-3022",1,"Calorithrix insularis",Calorithrix
158327,,"DSM 106972, PCC 7102, SAG 35.79, ATCC 27901",0,"Dulcicalothrix desertica",Dulcicalothrix
140111,,"DSM 101206, CCY 0013",0,"Calothrix sp.",Calothrix
140112,,"DSM 101232, CCY 0202",0,"Calothrix sp.",Calothrix
140113,,"DSM 101299, CCY 0503",0,"Calothrix sp.",Calothrix
140114,,"DSM 101321, CCY 0630",0,"Calothrix sp.",Calothrix
140115,,"DSM 101322, CCY 0631",0,"Calothrix sp.",Calothrix
166387,"V22, AV28","DSM 29767, LMG 29080",1,"Calycomorphotria hydatis",Calycomorphotria
1675,"B1252, UK34/07-5, UK 34/07-5 (B1252)","DSM 24741, CCM 7941, CCUG 61094, CIP 110303",1,"Camelimonas abortus",Camelimonas
132952,XZ2,"DSM 105345, ACCC 19738",1,"Camelimonas fluminis",Camelimonas
1674,"M 2040","DSM 22958, CCM 7696, CCUG 58638",1,"Camelimonas lactis",Camelimonas
158813,THG-YT1,"KACC 19471, CGMCC 1.16306",1,"Camelliibacillus cellulosilyticus",Camelliibacillus
10426,AM1116,"DSM 14510, CIP 107140",1,"Caminibacter hydrogeniphilus",Caminibacter
10428,TB-2,"DSM 16658, JCM 12641",1,"Caminibacter mediatlanticus",Caminibacter
10427,CR,"DSM 15016, JCM 11957",1,"Caminibacter profundus",Caminibacter
2527,"AM 1114","DSM 14501, CIP 107141",1,"Caminicella sporogenes",Caminicella
166608,faydin-­G140,"LMG 32238, DSM 112311",1,"Campylobacter anatolicus",Campylobacter
166274,CA656,"CCUG 73571, CIP 111675",1,"Campylobacter armoricus",Campylobacter
167541,"MIT 17-670","LMG 31272, NCTC 14267",1,"Campylobacter aviculae",Campylobacter
133481,86/06,"LMG 24591, CCUG 56292",1,"Campylobacter avium",Campylobacter
155052,,"CCUG 56293",0,"Campylobacter avium",Campylobacter
155053,,"CCUG 56294",0,"Campylobacter avium",Campylobacter
170007,VicNov18,"ATCC TSD-231, NCTC 14611",1,"Campylobacter bilis",Campylobacter
157235,,"LMG 30333, CCUG 71276",1,"Campylobacter blaseri",Campylobacter
2139,L266,"DSM 22948, CCUG 54429, LMG 24001, LMG 54429, KCTC 15211",1,"Campylobacter canadensis",Campylobacter
2103,"Brussels, 1407","DSM 4689, ATCC 33559, CCM 7376, CCUG 11283, CIP 7080, LMG 6440, NCTC 11366, JCM 2529, CCUG 14540, LMG 15999, LMG 8847, CIP 70.80, WDCM 00072, CECT 8205",1,"Campylobacter coli",Campylobacter
147015,,"CCUG 32651",0,"Campylobacter coli",Campylobacter
143207,,"CCUG 17754, ATCC 43484, CCUG 12788",0,"Campylobacter coli",Campylobacter
142524,,"CCUG 12791",0,"Campylobacter coli",Campylobacter
145470,,"CCUG 28632",0,"Campylobacter coli",Campylobacter
148422,,"CCUG 35408",0,"Campylobacter coli",Campylobacter
138468,P9,"CIP 70.81",0,"Campylobacter coli",Campylobacter
142764,,"CCUG 14537, ATCC 43488",0,"Campylobacter coli",Campylobacter
142855,,"CCUG 15360",0,"Campylobacter coli",Campylobacter
143612,,"CCUG 20578",0,"Campylobacter coli",Campylobacter
142526,,"CCUG 12794",0,"Campylobacter coli",Campylobacter
135779,P875,"CIP 71.5",0,"Campylobacter coli",Campylobacter
146180,,"CCUG 30530",0,"Campylobacter coli",Campylobacter
142119,,"CCUG 10951, ATCC 43474",0,"Campylobacter coli",Campylobacter
139429,,"CIP 110282, CCM 7227, ATCC 43478, LMG 21266, WDCM 00004, CECT 7571, NCTC 13638",0,"Campylobacter coli",Campylobacter
145517,,"CCUG 28730",0,"Campylobacter coli",Campylobacter
137666,,"CIP 104367, CCUG 33450",0,"Campylobacter coli",Campylobacter
143482,,"CCUG 19514",0,"Campylobacter coli",Campylobacter
143615,,"CCUG 20583",0,"Campylobacter coli",Campylobacter
130895,"C2400, CNET062","DSM 24160",0,"Campylobacter coli",Campylobacter
150137,,"CCUG 39075",0,"Campylobacter coli",Campylobacter
130894,"CNET082, OK1A","DSM 24210",0,"Campylobacter coli",Campylobacter
130905,"CCS 24907/13784","DSM 102057",0,"Campylobacter coli",Campylobacter
142136,,"CCUG 10969",0,"Campylobacter coli",Campylobacter
138490,"LRA 069 05 89","CIP 103753, ATCC 49941",0,"Campylobacter coli",Campylobacter
130892,"CNET063, CS46T","DSM 24305",0,"Campylobacter coli",Campylobacter
130904,"CCS 1377","DSM 102056",0,"Campylobacter coli",Campylobacter
147541,,"CCUG 33769 A, ATCC 51798",0,"Campylobacter coli",Campylobacter
149172,,"CCUG 36991",0,"Campylobacter coli",Campylobacter
142819,,"CCUG 15046, NCTC 12143",0,"Campylobacter coli",Campylobacter
142123,,"CCUG 10955",0,"Campylobacter coli",Campylobacter
130891,"13, CNET051","DSM 24155",0,"Campylobacter coli",Campylobacter
149173,,"CCUG 36992",0,"Campylobacter coli",Campylobacter
147542,,"CCUG 33770 A",0,"Campylobacter coli",Campylobacter
142124,,"CCUG 10956",0,"Campylobacter coli",Campylobacter
142820,,"CCUG 15051",0,"Campylobacter coli",Campylobacter
142367,,"CCUG 12068, CCUG 21872, NCTC 12110, LMG 9853",0,"Campylobacter coli",Campylobacter
130890,"BA1391, CNET021","DSM 24156",0,"Campylobacter coli",Campylobacter
143618,,"CCUG 20588",0,"Campylobacter coli",Campylobacter
142108,,"CCUG 10939",0,"Campylobacter coli",Campylobacter
151899,,"CCUG 45147",0,"Campylobacter coli",Campylobacter
147543,,"CCUG 33771 A",0,"Campylobacter coli",Campylobacter
137528,P2,"CIP 70.77",0,"Campylobacter coli",Campylobacter
142821,,"CCUG 15052",0,"Campylobacter coli",Campylobacter
130239,BFR-CA-9557,"DSM 100395",0,"Campylobacter coli",Campylobacter
130889,"CNET067, Hd3311","DSM 24309",0,"Campylobacter coli",Campylobacter
130903,CCS17341/20,"DSM 101855",0,"Campylobacter coli",Campylobacter
141940,,"CCUG 8506",0,"Campylobacter coli",Campylobacter
149174,,"CCUG 36993",0,"Campylobacter coli",Campylobacter
147544,,"CCUG 33772 A",0,"Campylobacter coli",Campylobacter
142125,,"CCUG 10957",0,"Campylobacter coli",Campylobacter
142822,,"CCUG 15055",0,"Campylobacter coli",Campylobacter
142368,,"CCUG 12073, LMG 9854",0,"Campylobacter coli",Campylobacter
135673,P6,"CIP 70.79",0,"Campylobacter coli",Campylobacter
143619,,"CCUG 20591",0,"Campylobacter coli",Campylobacter
143197,,"CCUG 17715",0,"Campylobacter coli",Campylobacter
145245,,"CCUG 27940",0,"Campylobacter coli",Campylobacter
130888,"4039, CNET056","DSM 24266",0,"Campylobacter coli",Campylobacter
137529,P3,"CIP 70.78",0,"Campylobacter coli",Campylobacter
143490,,"CCUG 19524",0,"Campylobacter coli",Campylobacter
130902,"BA1341, CNET020","DSM 24132",0,"Campylobacter coli",Campylobacter
147286,,"CCUG 33294",0,"Campylobacter coli",Campylobacter
149175,,"CCUG 36994",0,"Campylobacter coli",Campylobacter
130887,"CNET066, Hz1491","DSM 24181",0,"Campylobacter coli",Campylobacter
149176,,"CCUG 36995",0,"Campylobacter coli",Campylobacter
143491,,"CCUG 19525",0,"Campylobacter coli",Campylobacter
144401,,"CCUG 24865 A, ATCC 49299",0,"Campylobacter coli",Campylobacter
130886,"5179, CNET064","DSM 24170",0,"Campylobacter coli",Campylobacter
143493,,"CCUG 19527",0,"Campylobacter coli",Campylobacter
142808,,"CCUG 15025",0,"Campylobacter coli",Campylobacter
145715,,"CCUG 29403",0,"Campylobacter coli",Campylobacter
130901,"3051, CNET071","DSM 24199",0,"Campylobacter coli",Campylobacter
153095,,"CCUG 48470",0,"Campylobacter coli",Campylobacter
142128,,"CCUG 10960, ATCC 43479",0,"Campylobacter coli",Campylobacter
144602,,"CCUG 25898",0,"Campylobacter coli",Campylobacter
154160,,"CCUG 52607",0,"Campylobacter coli",Campylobacter
145716,,"CCUG 29404",0,"Campylobacter coli",Campylobacter
130900,"3301, CNET072","DSM 24206",0,"Campylobacter coli",Campylobacter
142372,,"CCUG 12079, LMG 9855",0,"Campylobacter coli",Campylobacter
142810,,"CCUG 15029",0,"Campylobacter coli",Campylobacter
130899,"3118, CNET070","DSM 24226",0,"Campylobacter coli",Campylobacter
142373,,"CCUG 12080, LMG 9856",0,"Campylobacter coli",Campylobacter
143479,,"CCUG 19511",0,"Campylobacter coli",Campylobacter
144605,,"CCUG 25915",0,"Campylobacter coli",Campylobacter
154331,,"CCUG 53138",0,"Campylobacter coli",Campylobacter
130898,"CNET068, R381","DSM 24190",0,"Campylobacter coli",Campylobacter
142132,,"CCUG 10964",0,"Campylobacter coli",Campylobacter
130897,"CNET069, CPR1","DSM 24218",0,"Campylobacter coli",Campylobacter
143481,,"CCUG 19513",0,"Campylobacter coli",Campylobacter
153656,,"CCUG 50506",0,"Campylobacter coli",Campylobacter
130896,"BA1311, CNET019","DSM 24128",0,"Campylobacter coli",Campylobacter
142127,,"CCUG 10959",0,"Campylobacter coli",Campylobacter
144601,,"CCUG 25897",0,"Campylobacter coli",Campylobacter
2119,,"DSM 9716, ATCC 33237, CCUG 13144, DSM 5360, FDC 484, LMG 7788, NCTC 11485, LMG 6441, CIP 103757",1,"Campylobacter concisus",Campylobacter
143545,,"CCUG 19996, LMG 7967",0,"Campylobacter concisus",Campylobacter
147838,,"CCUG 34343",0,"Campylobacter concisus",Campylobacter
148071,,"CCUG 34767",0,"Campylobacter concisus",Campylobacter
143350,,"CCUG 18688, LMG 7963",0,"Campylobacter concisus",Campylobacter
145785,,"CCUG 29579",0,"Campylobacter concisus",Campylobacter
147552,,"CCUG 33789",0,"Campylobacter concisus",Campylobacter
147553,,"CCUG 33790",0,"Campylobacter concisus",Campylobacter
142762,,"CCUG 14496, LMG 7961",0,"Campylobacter concisus",Campylobacter
142763,,"CCUG 14497 A",0,"Campylobacter concisus",Campylobacter
136482,29577M,"CIP 106130, CCUG 20701, LMG 8263",0,"Campylobacter concisus",Campylobacter
143462,,"CCUG 19393, LMG 7973",0,"Campylobacter concisus",Campylobacter
147159,,"CCUG 32969",0,"Campylobacter concisus",Campylobacter
147165,,"CCUG 32976",0,"Campylobacter concisus",Campylobacter
143476,,"CCUG 19505, LMG 7965",0,"Campylobacter concisus",Campylobacter
142075,,"CCUG 10376, LMG 7972",0,"Campylobacter concisus",Campylobacter
143544,,"CCUG 19995, LMG 7966",0,"Campylobacter concisus",Campylobacter
143158,,"CCUG 17580, LMG 7545, CCUG 17543",0,"Campylobacter concisus",Campylobacter
140073,,"DSM 105763, CCUG 64942, LMG 27932, CIT 045",0,"Campylobacter corcagiensis",Campylobacter
156762,,"CCUG 64943, LMG 27934",0,"Campylobacter corcagiensis",Campylobacter
156763,,"CCUG 64944, LMG 27933",0,"Campylobacter corcagiensis",Campylobacter
2140,150B,"CIP 110020, DSM 23162, CCUG 56289, LMG 24588",1,"Campylobacter cuniculorum",Campylobacter
2128,,"CCUG 13146, NCTC 11649, LMG 7609, DSM 6644, ATCC 35224, DSM 7255, VPI 9584, CIP 103747",1,"Campylobacter curvus",Campylobacter
146048,,"CCUG 30255",0,"Campylobacter curvus",Campylobacter
150857,,"CCUG 42571",0,"Campylobacter curvus",Campylobacter
142321,,"CCUG 11644",0,"Campylobacter curvus",Campylobacter
146179,,"CCUG 30521, LMG 12273, LMG 11763",0,"Campylobacter curvus",Campylobacter
152743,,"CCUG 47528",0,"Campylobacter curvus",Campylobacter
167553,"MIT 17-644","LMG 31271, NCTC 14266",1,"Campylobacter estrildidarum",Campylobacter
134622,922,"CIP 69.43",0,"Campylobacter fetus",Campylobacter
142616,,"CCUG 13318",0,"Campylobacter fetus",Campylobacter
147514,,"CCUG 33720",0,"Campylobacter fetus",Campylobacter
144444,,"CCUG 24982",0,"Campylobacter fetus",Campylobacter
138600,,"CIP 101714",0,"Campylobacter fetus",Campylobacter
