ID,designation_header,strain_number_header,is_type_strain_header,species,genus
171040,Han,CRBIP3.3174,0,"Paenibacillus alvei",Paenibacillus
171041,"IMR 97.1p",CRBIP3.4046,0,"Paenibacillus alvei",Paenibacillus
171042,J6,CRBIP3.4110,0,"Paenibacillus alvei",Paenibacillus
171043,"Jaf 2c",CRBIP3.4120,0,"Paenibacillus alvei",Paenibacillus
171044,"Jaf 3c",CRBIP3.4125,0,"Paenibacillus alvei",Paenibacillus
171045,"Jaf 4c",CRBIP3.4128,0,"Paenibacillus alvei",Paenibacillus
171046,"Jaf 6c",CRBIP3.4132,0,"Paenibacillus alvei",Paenibacillus
171047,,CRBIP3.4524,0,"Paenibacillus alvei",Paenibacillus
171048,,CRBIP3.4525,0,"Paenibacillus alvei",Paenibacillus
171049,,CRBIP3.4526,0,"Paenibacillus alvei",Paenibacillus
171050,,CRBIP3.4527,0,"Paenibacillus alvei",Paenibacillus
171051,,CRBIP3.4528,0,"Paenibacillus alvei",Paenibacillus
171052,MG7b,CRBIP3.4940,0,"Paenibacillus alvei",Paenibacillus
171053,,"CRBIP3.5151, NRS 1180",0,"Paenibacillus alvei",Paenibacillus
171054,,"CRBIP3.5163, NRS 1306",0,"Paenibacillus alvei",Paenibacillus
171055,,"CRBIP3.5169, NRS 395",0,"Paenibacillus alvei",Paenibacillus
171023,A1,CRBIP3.1204,0,"Paenibacillus alvei",Paenibacillus
171056,,"CRBIP3.5174, NRS 680",0,"Paenibacillus alvei",Paenibacillus
171024,,"CRBIP3.1568, ATCC 10871",0,"Paenibacillus alvei",Paenibacillus
171057,,"CRBIP3.5175, NRS 686",0,"Paenibacillus alvei",Paenibacillus
171025,,"CRBIP3.1577, ATCC 14040",0,"Paenibacillus alvei",Paenibacillus
171058,,"CRBIP3.5178, NRS 750",0,"Paenibacillus alvei",Paenibacillus
171026,,"CRBIP3.1593, ATCC 6349",0,"Paenibacillus alvei",Paenibacillus
171059,"R 389",CRBIP3.5729,0,"Paenibacillus alvei",Paenibacillus
171027,"BA III 2E",CRBIP3.1828,0,"Paenibacillus alvei",Paenibacillus
171060,3,CRBIP3.641,0,"Paenibacillus alvei",Paenibacillus
171028,"BA III 2E 100",CRBIP3.1829,0,"Paenibacillus alvei",Paenibacillus
171061,51.30,CRBIP3.845,0,"Paenibacillus alvei",Paenibacillus
171029,"BA III DT 1",CRBIP3.1830,0,"Paenibacillus alvei",Paenibacillus
171062,52.84,CRBIP3.877,0,"Paenibacillus alvei",Paenibacillus
171030,"BA III DT 1A",CRBIP3.1831,0,"Paenibacillus alvei",Paenibacillus
171063,52.9,CRBIP3.881,0,"Paenibacillus alvei",Paenibacillus
171031,"BANGUI G",CRBIP3.1912,0,"Paenibacillus alvei",Paenibacillus
171032,"13 BUL",CRBIP3.229,0,"Paenibacillus alvei",Paenibacillus
171033,D2,CRBIP3.2561,0,"Paenibacillus alvei",Paenibacillus
171034,E3,CRBIP3.2691,0,"Paenibacillus alvei",Paenibacillus
171035,EA12596,CRBIP3.2873,0,"Paenibacillus alvei",Paenibacillus
171036,EA12996,CRBIP3.2878,0,"Paenibacillus alvei",Paenibacillus
171037,G4,CRBIP3.2996,0,"Paenibacillus alvei",Paenibacillus
1290,B8W22,"DSM 21047, JCM 13839, MTCC 7755",1,"Priestia aryabhattai",Priestia
138551,,,0,"Peribacillus asahii",Peribacillus
130197,SGD-14,"DSM 27955, NCIM 5491",1,"Priestia filamentosa",Priestia
155303,,"CCUG 57259",0,"Priestia flexa",Priestia
136039,,"CIP 102096",0,"Priestia flexa",Priestia
157125,,"CCUG 69600",0,"Priestia flexa",Priestia
153695,,"CCUG 50669",0,"Priestia flexa",Priestia
156085,,"CCUG 60333 A",0,"Priestia flexa",Priestia
139196,ML,"CIP 52.20",0,"Priestia megaterium",Priestia
154565,,"CCUG 54440",0,"Priestia megaterium",Priestia
100134,"STH00425(ZIMET), FSU-752, FSU-752 R.","HKI 0425",0,"Priestia megaterium",Priestia
139197,Mox,"CIP 52.22",0,"Priestia megaterium",Priestia
100135,STH00401(ZIMET),"HKI 0401, NRRL 514",0,"Priestia megaterium",Priestia
139202,"234, 734","CIP 52.60, ATCC 8245, NCDO 1148",0,"Priestia megaterium",Priestia
136598,,"CIP 52.61, ATCC 7056",0,"Priestia megaterium",Priestia
136287,Texas,"CIP 104271, ATCC 19213",0,"Priestia megaterium",Priestia
143080,,"CCUG 17080, CCM 2037",0,"Priestia megaterium",Priestia
134707,Ma,"CIP 109870",0,"Priestia megaterium",Priestia
138171,,"CIP 51.17, CN 2623",0,"Priestia megaterium",Priestia
136006,"4R6259, Cornell 90","CIP 101048, ATCC 9885, CCM 1462, CECT 370, CCTM 265, LMG 11162, NCIMB 8291",0,"Priestia megaterium",Priestia
136013,,"CIP 52.21",0,"Priestia megaterium",Priestia
134380,338,"CIP 52.19",0,"Priestia megaterium",Priestia
135737,"R 889","CIP 100632",0,"Priestia megaterium",Priestia
135747,"Mutilat W","CIP 52.124",0,"Priestia megaterium",Priestia
157305,,"IMI 347328",0,"Priestia megaterium",Priestia
157306,,"IMI 361382",0,"Priestia megaterium",Priestia
152738,,"CCUG 47516",0,"Priestia megaterium",Priestia
138026,526.86,"CIP 102542",0,"Priestia megaterium",Priestia
139192,899,"CIP 52.18, ATCC 11562",0,"Priestia megaterium",Priestia
133957,RC2,"MTCC 9831, MCC 2100, KCTC 13724, CCM 7754, CIP 110697",1,"Priestia paraflexa",Priestia
23644,"Stokes T25B",,0,"Peribacillus psychrosaccharolyticus",Peribacillus
152815,,"CCUG 47693 A",0,"Peribacillus psychrosaccharolyticus",Peribacillus
152816,,"CCUG 47694 A",0,"Peribacillus psychrosaccharolyticus",Peribacillus
152817,,"CCUG 47695 A",0,"Peribacillus psychrosaccharolyticus",Peribacillus
154640,,"CCUG 54703",0,"Peribacillus simplex",Peribacillus
154964,,"CCUG 55885",0,"Peribacillus simplex",Peribacillus
155578,,"CCUG 58222",0,"Peribacillus simplex",Peribacillus
155017,,"CCUG 56118",0,"Peribacillus simplex",Peribacillus
150756,,"CCUG 42202",0,"Peribacillus simplex",Peribacillus
154047,,"CCUG 52127",0,"Peribacillus simplex",Peribacillus
156057,,"CCUG 60235",0,"Peribacillus simplex",Peribacillus
154071,,"CCUG 52232",0,"Peribacillus simplex",Peribacillus
154498,,"CCUG 53918",0,"Peribacillus simplex",Peribacillus
155135,,"CCUG 56556",0,"Peribacillus simplex",Peribacillus
156120,,"CCUG 60454",0,"Peribacillus simplex",Peribacillus
155233,,"CCUG 57012",0,"Peribacillus simplex",Peribacillus
153484,,"CCUG 49717",0,"Peribacillus simplex",Peribacillus
156197,,"CCUG 60688",0,"Peribacillus simplex",Peribacillus
155532,,"CCUG 58026",0,"Peribacillus simplex",Peribacillus
155533,,"CCUG 58027",0,"Peribacillus simplex",Peribacillus
166386,,"KCTC 43131, CGMCC 1.17491, SYSU G01002",1,"Peribacillus tepidiphilus",Peribacillus
154497,,"CCUG 53893, JCM 13472",0,"Phocaeicola dorei",Phocaeicola
156943,,"CCUG 67233",0,"Phocaeicola dorei",Phocaeicola
156947,,"CCUG 67275",0,"Phocaeicola dorei",Phocaeicola
155796,,"CCUG 59335, JCM 16497",0,"Phocaeicola sartorii",Phocaeicola
157017,,"CCUG 68662",0,"Phocaeicola vulgatus",Phocaeicola
150373,,"CCUG 39752",0,"Phocaeicola vulgatus",Phocaeicola
148410,,"CCUG 35393 A",0,"Phocaeicola vulgatus",Phocaeicola
149066,,"CCUG 36807",0,"Phocaeicola vulgatus",Phocaeicola
100904,ST033357(HKI),,0,"Peribacillus frigoritolerans",Peribacillus
164631,,"JCM 33680, KACC 21335, KCTC 49320",1,"Propioniciclava coleopterorum",Propioniciclava
23828,,"DSM 6839, ATCC 19262, IAM 12927, JCM 8845, LMG 2138, NCIMB 301, NCTC 10685, CECT 579, CGMCC 1.2911, CIP 104721, CIP 63.28, IAM 12376, NBRC 103033",0,"Pseudoalteromonas atlantica",Pseudoalteromonas
24298,UWE25,"DSM 27361, ATCC PRA-7",1,"Protochlamydia amoebophila",Protochlamydia
137034,CH18,"CIP 110042",0,"Paraclostridium bifermentans",Paraclostridium
2595,34(1)a,"DSM 100",0,"Pantoea endophytica",Pantoea
5250,,"DSM 4482, ATCC 19692, BCRC 12222, CCRC 12222, CCUG 18769, CIP 106872, JCM 1670, LMG 7876, NCIMB 13273, NBRC 105711",1,"Proteus myxofaciens",Proteus
154810,,,0,"Pseudodesulfovibrio tunisiensis",Pseudodesulfovibrio
159732,ZYL,"KCTC 62328, JCM 32378, MCCC 1K03526",1,"Paremcibacter congregatus",Paremcibacter
148723,,"CCUG 35859",0,"Pantoea agglomerans",Pantoea
147470,,"CCUG 33631",0,"Pantoea agglomerans",Pantoea
148360,,"CCUG 35282",0,"Pantoea agglomerans",Pantoea
156400,,"CCUG 61575",0,"Pantoea agglomerans",Pantoea
144096,,"CCUG 22983",0,"Pantoea agglomerans",Pantoea
146665,,"CCUG 31750",0,"Pantoea agglomerans",Pantoea
100192,"ST027315(HKI), F149, Nü40",,0,"Pantoea agglomerans",Pantoea
100193,ST033403(HKI),,0,"Pantoea agglomerans",Pantoea
144664,,"CCUG 26136",0,"Pantoea agglomerans",Pantoea
144141,,"CCUG 23145",0,"Pantoea agglomerans",Pantoea
100267,SF005605(FSU),,0,"Pectobacterium carotovorum",Pectobacterium
100268,SF005347(FSU),,0,"Pectobacterium carotovorum",Pectobacterium
157355,,"IMI 347373",0,"Pectobacterium carotovorum",Pectobacterium
157356,,"IMI 347375",0,"Pectobacterium carotovorum",Pectobacterium
157357,,"IMI 347376",0,"Pectobacterium atrosepticum",Pectobacterium
157358,,"IMI 347383",0,"Pectobacterium atrosepticum",Pectobacterium
157366,,"IMI 347381",0,"Pectobacterium carotovorum subsp. carotovorum",Pectobacterium
157367,,"IMI 347384",0,"Pectobacterium carotovorum subsp. carotovorum",Pectobacterium
157368,,"IMI 347386",0,"Pectobacterium carotovorum subsp. carotovorum",Pectobacterium
157369,,"IMI 347387",0,"Pectobacterium carotovorum subsp. carotovorum",Pectobacterium
157370,,"IMI 347388",0,"Pectobacterium carotovorum subsp. carotovorum",Pectobacterium
157371,,"IMI 347389",0,"Pectobacterium carotovorum subsp. carotovorum",Pectobacterium
157372,,"IMI 347390",0,"Pectobacterium carotovorum subsp. carotovorum",Pectobacterium
157373,,"IMI 348308",0,"Pectobacterium carotovorum subsp. carotovorum",Pectobacterium
157359,,"IMI 346993",0,"Pectobacterium carotovorum subsp. carotovorum",Pectobacterium
157360,,"IMI 346994",0,"Pectobacterium carotovorum subsp. carotovorum",Pectobacterium
157361,,"IMI 347368",0,"Pectobacterium carotovorum subsp. carotovorum",Pectobacterium
157362,,"IMI 347374",0,"Pectobacterium carotovorum subsp. carotovorum",Pectobacterium
157363,,"IMI 347377",0,"Pectobacterium carotovorum subsp. carotovorum",Pectobacterium
157364,,"IMI 347378",0,"Pectobacterium carotovorum subsp. carotovorum",Pectobacterium
157365,,"IMI 347380",0,"Pectobacterium carotovorum subsp. carotovorum",Pectobacterium
157387,,"IMI 348286",0,"Pantoea cypripedii",Pantoea
157383,,"IMI 346331",0,"Pantoea cypripedii",Pantoea
157384,,"IMI 346332",0,"Pantoea cypripedii",Pantoea
157385,,"IMI 348284",0,"Pantoea cypripedii",Pantoea
157386,,"IMI 348285",0,"Pantoea cypripedii",Pantoea
133796,,"KCTC 23090, JCM 16677, CNU 001",1,"Parerythrobacter jejuensis",Parerythrobacter
151532,,"CCUG 44231",0,"Paraburkholderia graminis",Paraburkholderia
133112,BMG5.1,"CECT 9032, DSM 100624",1,"Protofrankia coriariae",Protofrankia
159838,AYN2,"MTCC 12749, KCTC 33950, JCM 32596, MTCC 12769",1,"Parageobacillus yumthangensis",Parageobacillus
158634,HF004,"KCTC 42395, MCCC 1H00127",1,"Pseudohalioglobus lutimaris",Pseudohalioglobus
6053,C2M2,"DSM 6798, ATCC 23597, JCM 6308, LMG 2145, NCIB 1550, CGMCC 1.1808, IAM 13162, NCIMB 1550",0,"Pseudomonas bathycetes",Pseudomonas
13857,Y26,"DSM 22009",1,"Palleronia aestuarii",Palleronia
131330,Th6,"DSM 26283, JCM 18636, KCTC 32140",1,"Psychroserpens magnus",Psychroserpens
140803,201-F6,"NBRC 110686, TISTR 2288, DSM 112585",1,"Piscinibacter sakaiensis",Piscinibacter
164110,,"JCM 31645, LMG 29773",1,"Pseudidiomarina andamanensis",Pseudidiomarina
166504,ZQ330,"MCCC 1K03495, KCTC 62455",1,"Pseudidiomarina mangrovi",Pseudidiomarina
159357,IIIF1SW-P2,"DSM 108198, NRRL B-65522",0,"Pantoea piersonii",Pantoea
134061,11102,"LMG 27192, NCIMB 14833, JCM 30919, CIP 110707",1,"Paucilactobacillus nenjiangensis",Paucilactobacillus
154074,,"CCUG 52267",0,"Paucilactobacillus oligofermentans",Paucilactobacillus
151138,,"CCUG 43348, LMG 17713",0,"Paralactobacillus selangorensis",Paralactobacillus
154356,,"CCUG 53231",0,"Pseudoleptotrichia goodfellowii",Pseudoleptotrichia
154357,,"CCUG 53232",0,"Pseudoleptotrichia goodfellowii",Pseudoleptotrichia
23234,B5-6,"DSM 26893, JCM 14009, KCCM 42336, CIP 109553, CECT 7801",1,"Palleronia pelagia",Palleronia
158326,GH1-23,"DSM 104950, KCTC 52957",1,"Palleronia pontilimi",Palleronia
23235,CL-SP27,"DSM 26892, JCM 13037, KCCM 42113, CIP 109545, CECT 7800",1,"Palleronia salina",Palleronia
166339,FT127W,"GDMCC 1.1690, KACC 21482",0,"Pseudoduganella aquatica",Pseudoduganella
141142,M48,"KEMB 224-262, JCM 30821",1,"Paradevosia shaoguanensis",Paradevosia
7392,,"DSM 21573, CIP 106748, IAM 1127, JCM 20065",0,"Pseudomonas gelidicola",Pseudomonas
151922,,"CCUG 45206",0,"Parvimonas sp.",Parvimonas
148306,,"CCUG 35194",0,"Parvimonas sp.",Parvimonas
148334,,"CCUG 35243",0,"Parvimonas sp.",Parvimonas
151124,,"CCUG 43325",0,"Parvimonas sp.",Parvimonas
151620,,"CCUG 44469 A",0,"Parvimonas sp.",Parvimonas
147321,,"CCUG 33364 A",0,"Parvimonas sp.",Parvimonas
150620,,"CCUG 41774",0,"Parvimonas sp.",Parvimonas
150068,,"CCUG 38943",0,"Parvimonas sp.",Parvimonas
146963,,"CCUG 32553",0,"Parvimonas sp.",Parvimonas
160111,S1510,"DSM 45923",0,"Plantactinospora alkalitolerans",Plantactinospora
164031,,"JCM 31349",0,"Phaeobacter sp.",Phaeobacter
164032,,"JCM 31350",0,"Phaeobacter sp.",Phaeobacter
164033,,"JCM 31351",0,"Phaeobacter sp.",Phaeobacter
164034,,"JCM 31352",0,"Phaeobacter sp.",Phaeobacter
140217,,"DSM 101380, CCY 1408",0,"Polycoccus punctiformis",Polycoccus
140218,,"DSM 101381, CCY 1409",0,"Polycoccus punctiformis",Polycoccus
140219,,"DSM 101384, CCY 1412",0,"Polycoccus punctiformis",Polycoccus
169476,,"DSM 103390, Marseille-P2770",0,"Pacaella massiliensis",Pacaella
140738,KJ21,"KACC 19098, JCM 31805",1,"Pacificibacter aestuarii",Pacificibacter
13772,HDW-9,"DSM 25228, CCUG 58403, KCTC 22805",1,"Pacificibacter marinus",Pacificibacter
132898,,"DSM 104731, JCM 17096, NRIC 0785, KMM 9031",1,"Pacificibacter maritimus",Pacificibacter
157919,,"DSM 107782, CGMCC 1.12399, LMG 27361, JLT 2012",0,"Pacificimonas aurantium",Pacificimonas
158208,,"DSM 107612, CGMCC 1.12401, JLT 2015, LMG 27364",1,"Pacificimonas flava",Pacificimonas
170134,WHA3,"DSM 111825, NCCB 100832",1,"Pacificimonas pallii",Pacificimonas
161754,,"JCM 16310",0,"Pacificimonas sp.",Pacificimonas
132282,"DY2-5, DY2–5","DSM 27541, JCM 19384, KCTC 32473",1,"Pacificitalea manganoxidans",Pacificitalea
168222,CD-1,"CGMCC 4.7156, ATCC BAA-2630",1,"Paenactinomyces guangxiensis",Paenactinomyces
133980,,"KACC 16840, JCM 18423, KBL 009, CIP 110818",1,"Paenalcaligenes hermetiae",Paenalcaligenes
172922,"750 605 BIMA","CIP 104122",0,"Paenalcaligenes hermetiae",Paenalcaligenes
22906,SU902,"DSM 26613, CCUG 53761, CCUG 53761 A, CCM 7698, CIP 110145",1,"Paenalcaligenes hominis",Paenalcaligenes
154475,,,0,"Paenalcaligenes hominis",Paenalcaligenes
169718,"35.4 pk, NGK35","DSM 113270, NCCB 100854",1,"Paenalcaligenes niemegkensis",Paenalcaligenes
167078,ABC02-12,"NBRC 108927, KACC 16537",1,"Paenalcaligenes suwonensis",Paenalcaligenes
169931,M4U3P1,"JCM 33851, CGMCC 1.17076, KCTC 43177",1,"Paenalkalicoccus suaedae",Paenalkalicoccus
7519,579,"DSM 20116, ATCC 13344, CCM 1649, NCIB 8912, JCM 1330, BCRC 12110, CCUG 23839, CCUG 23885, CDA 579, CGMCC 1.1892, CIP 102364, HAMBI 1850, IAM 12340, IFO 12136, IMSNU 21002, KCCM 41109, KCTC 3378, LMG 3815, NBIMCC 2010, NBRC 12136, NCCB 72018, NCIMB 8912, NRIC 0150, NRRL B-2879, VKM Ac-1105",1,"Paenarthrobacter aurescens",Paenarthrobacter
102939,"STI09547(IMET), KCCA-0113, FYUMt-2","CBS 834.70, JCM 3113, IMET 9547, BCRC 13399",0,"Paenarthrobacter aurescens",Paenarthrobacter
7523,,"DSM 20115, ATCC 11442, CCUG 23888, NCIB 9541, LMG 3822, JCM 2520, BCRC 12111, CGMCC 1.1924, CIP 106988, IAM 14585, IFO 15510, KCTC 3380, NBRC 15510, NCIMB 9541, NRIC 0152, VKM Ac-1978, CCRC 12111",1,"Paenarthrobacter histidinolovorans",Paenarthrobacter
102935,"STH00444(ZIMET), HD9","HKI 0444, KACC 20266",0,"Paenarthrobacter histidinolovorans",Paenarthrobacter
7619,Cr-2,"DSM 20138, ATCC 14264, NCPPB 1228, CCUG 23889, LMG 3659, LMG 7254, CIP 107004, CCM 4967, JCM 12267, CECT 4207, CFBP 1380, HAMBI 1849, IAM 14586, ICMP 2607, IFO 15514, NBRC 15514, VKM Ac-1987, PDDCC 2607",1,"Paenarthrobacter ilicis",Paenarthrobacter
7576,,"DSM 420, ATCC 49919, JCM 3874, CGMCC 1.1933, CIP 106990, IAM 14587, IFO 15511, KCTC 9902, LMG 16253, NBRC 15511, NCAIM B.02133, NCAIM B.02288, VKM Ac-1988",1,"Paenarthrobacter nicotinovorans",Paenarthrobacter
7592,G2-1,"DSM 15232, CCM 4924, JCM 14115, CIP 108435, IAM 15314",1,"Paenarthrobacter nitroguajacolicus",Paenarthrobacter
7595,E1,"DSM 30855",0,"Paenarthrobacter nitroguajacolicus",Paenarthrobacter
7593,8/3,"DSM 15233, CCM 4925",0,"Paenarthrobacter nitroguajacolicus",Paenarthrobacter
7594,P1P,"DSM 15234, CCM 7049",0,"Paenarthrobacter nitroguajacolicus",Paenarthrobacter
7571,"NC, Murein A11.17","DSM 20126, ATCC 7562, CCM 1644, CIP 67.3, NCIB 7811, JCM 1337, BCRC 10368, CGMCC 1.1897, IAM 1658, IFO 12140, KCCM 40801, KCTC 3387, LMG 3812, MTCC 3454, NBRC 12140, NCIMB 7811, NCTC 7811, NRIC 0157, VKM Ac-1121, VKM Ac-1132, CCUG 577",1,"Paenarthrobacter ureafaciens",Paenarthrobacter
7570,P-34,"DSM 419, JCM 3873",0,"Paenarthrobacter ureafaciens",Paenarthrobacter
130515,,"DSM 26238, CGMCC 1.12987, SCSIO N0306",1,"Paenibacillus abyssi",Paenibacillus
133094,KUDC4121,"DSM 24950, KCTC 13870",1,"Paenibacillus aceris",Paenibacillus
140618,L14,"CGMCC 1.15420, JCM 31170",1,"Paenibacillus aceti",Paenibacillus
11645,CJ25,"DSM 23861, JCM 15521, KACC 13125, KCTC 13753",1,"Paenibacillus aestuarii",Paenibacillus
11564,10,"DSM 1327, CIP 107437, KCTC 3848",1,"Paenibacillus agarexedens",Paenibacillus
11565,4,"DSM 1473",0,"Paenibacillus agarexedens",Paenibacillus
11566,12,"DSM 1475",0,"Paenibacillus agarexedens",Paenibacillus
11567,26b,"DSM 1477",0,"Paenibacillus agarexedens",Paenibacillus
11568,31a,"DSM 1478",0,"Paenibacillus agarexedens",Paenibacillus
11569,31b,"DSM 1479",0,"Paenibacillus agarexedens",Paenibacillus
11570,65,"DSM 1355, CIP 107436, KCTC 3849",1,"Paenibacillus agaridevorans",Paenibacillus
11571,62,"DSM 1483",0,"Paenibacillus agaridevorans",Paenibacillus
11572,64,"DSM 1484",0,"Paenibacillus agaridevorans",Paenibacillus
11573,68,"DSM 1485",0,"Paenibacillus agaridevorans",Paenibacillus
11574,69,"DSM 1486",0,"Paenibacillus agaridevorans",Paenibacillus
167846,JW14,"JCM 34279, KACC 21840",1,"Paenibacillus agri",Paenibacillus
162188,,"JCM 18165, KEMC 7302-005, LMG 31323",1,"Paenibacillus alba",Paenibacillus
158574,Q4-3,"CGMCC 1.16134, KCTC 33911, KCTC 43225, CIP 111608",1,"Paenibacillus albidus",Paenibacillus
164253,,"JCM 32395, KCCM 43269, LMG 30408",1,"Paenibacillus albilobatus",Paenibacillus
164477,,"JCM 33184, KCTC 33959",1,"Paenibacillus albus",Paenibacillus
164325,,"JCM 32683, CGMCC 1.13583",1,"Paenibacillus algicola",Paenibacillus
11459,1347,"DSM 5050, NRRL NRS-1347, JCM 9068, ATCC 51185, CIP 103122, IFO 15375, NBRC 15375, NCIMB 12517",1,"Paenibacillus alginolyticus",Paenibacillus
11460,8,"DSM 13260, HSCC 609, NRRL NRS-1350",0,"Paenibacillus alginolyticus",Paenibacillus
23179,XJ259,"DSM 26746, CGMCC 1.10223, JCM 16598",1,"Paenibacillus algorifonticola",Paenibacillus
11584,KSL-134,"DSM 17040, CIP 109150, KCTC 3956",1,"Paenibacillus alkaliterrae",Paenibacillus
169315,JJ-42,"DSM 111786, LMG 32089, CCM 9085, CIP 111891",0,"Paenibacillus allorhizoplanae",Paenibacillus
167818,JJ-447,"CCM 9021, LMG 31601, CIP 111802, DSM 110507",1,"Paenibacillus allorhizosphaerae",Paenibacillus
11461,"IMAB B-3-4, 662, Lochhead 127","DSM 29, ATCC 6344, CCM 2051, IFO 3343, LMG 13253, NBRC 3343, NCIB 9371, NCTC 6352, CCUG 1815, ATCC 8240, NCTC 3324, NRS 662, JCM 20131, CECT 2, CIP 66.18, CN 2198, IAM 1258, LMG 6922, NCCB 48008, NCFB 1153, NCIMB 8198, NCIMB 9371, NRRL B-383, VKM B-502, NCDO 1153",1,"Paenibacillus alvei",Paenibacillus
11462,"127, A11","DSM 5557, NRS 811, CRBIP3.5184",0,"Paenibacillus alvei",Paenibacillus
11463,"316, CCH","DSM 5560, NRS 1141, CRBIP3.5150",0,"Paenibacillus alvei",Paenibacillus
136008,,"CIP 52.9",0,"Paenibacillus alvei",Paenibacillus
135840,NC,"CIP 52.84, ATCC 6348, NRRL NRS-683, CCUG 29452, NRRL B-385, NRRL: NRS-683",0,"Paenibacillus alvei",Paenibacillus
156846,,"CCUG 66033",0,"Paenibacillus alvei",Paenibacillus
135998,A5.50,"CIP 51.30",0,"Paenibacillus alvei",Paenibacillus
11464,NRS-290,"DSM 11730, IFO 15957, JCM 9906, NBRC 15957, NRRL B-14940, HSCC 434",1,"Paenibacillus amylolyticus",Paenibacillus
11465,,"DSM 11747, HSCC 430, NRS 290",1,"Paenibacillus amylolyticus",Paenibacillus
11466,,"DSM 15211, KACC 11263, LMG 21767, VTT E-02256, NRRL NRS-290, JCM 9906, ATCC 9995, CCUG 28514, CIP 103117, DSM 11730, DSM 11747, DSM 3034, IFO 13625, IFO 15957, KCTC 3455, LMG 11153, NBRC 13625, NBRC 15957, NRRL B-14940, NRRL B-377",1,"Paenibacillus amylolyticus",Paenibacillus
149608,,"CCUG 38066",0,"Paenibacillus amylolyticus",Paenibacillus
141723,,"CCUG 5197",0,"Paenibacillus amylolyticus",Paenibacillus
147238,,"CCUG 33157",0,"Paenibacillus amylolyticus",Paenibacillus
156299,,"CCUG 61093",0,"Paenibacillus amylolyticus",Paenibacillus
143564,,"CCUG 20167",0,"Paenibacillus amylolyticus",Paenibacillus
155088,,"CCUG 56436",0,"Paenibacillus amylolyticus",Paenibacillus
152330,,"CCUG 46457",0,"Paenibacillus amylolyticus",Paenibacillus
146940,,"CCUG 32498",0,"Paenibacillus amylolyticus",Paenibacillus
146977,,"CCUG 32586",0,"Paenibacillus amylolyticus",Paenibacillus
11575,MH21,"DSM 15890, ATCC BAA-844, CIP 109447, KCTC 13749",1,"Paenibacillus anaericanus",Paenibacillus
11576,"ES-MS40, ES_MS40c","DSM 30772",0,"Paenibacillus anaericanus",Paenibacillus
166335,MAH-34,"KACC 19974, CGMCC 1.16610",1,"Paenibacillus anseongense",Paenibacillus
134087,20CM,"LMG 22078, CECT 5836, CIP 108571",1,"Paenibacillus antarcticus",Paenibacillus
132493,GD11,"DSM 28228, CSUR P1358",0,"Paenibacillus antibioticophila",Paenibacillus
