ID,designation_header,strain_number_header,is_type_strain_header,species,genus
158579,THG-AG1.5,"KACC 18850, CCTCC AB 2016078",1,"Deinococcus hibisci",Deinococcus
168778,KR-40,"NRRL B-23949, LMG 22129",1,"Deinococcus hohokamensis",Deinococcus
3871,KR-245,"DSM 18002, LMG 22130, NRRL B-23944",0,"Deinococcus hohokamensis",Deinococcus
3876,KR-140,"DSM 18049, LMG 22133, NRRL B-23943, CCUG 55996",1,"Deinococcus hopiensis",Deinococcus
23889,MK03,"DSM 27939, JCM 17915, KCTC 13619",1,"Deinococcus humi",Deinococcus
3862,Wt/1a,"DSM 15307, MTCC 4913, CIP 108415",1,"Deinococcus indicus",Deinococcus
159760,17bor-2,"KCTC 33907, NBRC 113037",1,"Deinococcus irradiatisoli",Deinococcus
164050,,"JCM 31406, KCTC 33794",1,"Deinococcus knuensis",Deinococcus
159872,SJW1-2,"KACC 19332, NBRC 112908",1,"Deinococcus koreensis",Deinococcus
166303,"HUT-8138, KR-1","KCTC 33977",1,"Deinococcus kurensis",Deinococcus
158716,,"KCTC 52494, KACC 18979, NBRC 112440, IMCC 1711",1,"Deinococcus lacus",Deinococcus
163764,,"JCM 30331, KCTC 33563",1,"Deinococcus malanensis",Deinococcus
3874,LB-34,"DSM 21211, LMG 22137, NRRL B-23946",1,"Deinococcus maricopensis",Deinococcus
3869,AA-63,"DSM 12784, CIP 109039, NRRL B-41042",1,"Deinococcus marmoris",Deinococcus
3870,AA-69,"DSM 15951, NRRL B-41041",0,"Deinococcus marmoris",Deinococcus
131460,1PNM-19,"DSM 27521, GIMCC 1.654, GIMCC 1.660",1,"Deinococcus metalli",Deinococcus
140102,MA1002,"DSM 105434, KACC 17964, NBRC 11041",1,"Deinococcus metallilatus",Deinococcus
3889,TDMA-25,"DSM 22328, CCUG 53610, JCM 14369, NBRC 102116",1,"Deinococcus misasensis",Deinococcus
168597,ID1504,"KACC 19287, NBRC 112888",1,"Deinococcus multiflagellatus",Deinococcus
3858,ALT-1b,"DSM 11303, CCUG 50777, CIP 105574",1,"Deinococcus murrayi",Deinococcus
3859,RSG-1.2,"DSM 11304",0,"Deinococcus murrayi",Deinococcus
3860,RSPS-7a,"DSM 11305",0,"Deinococcus murrayi",Deinococcus
167533,KR-114,"NRRL B-23951, LMG 22131",1,"Deinococcus navajonensis",Deinococcus
131685,OR316-6,"DSM 17762, JCM 13503",0,"Deinococcus oregonensis",Deinococcus
154995,,"CCUG 56010, NRRL B-23961, LMG 22139",1,"Deinococcus papagonensis",Deinococcus
3883,KR-119,"DSM 18022, LMG 22140, NRRL B-23942",0,"Deinococcus papagonensis",Deinococcus
3887,KR-200,"DSM 19664, CIP 109416, LMG 22246, CCUG 58334",1,"Deinococcus peraridilitoris",Deinococcus
136996,KR-198,"CIP 109417",0,"Deinococcus peraridilitoris",Deinococcus
133269,KSY3-6,"KCTC 33787, JCM 31313",1,"Deinococcus persicinus",Deinococcus
164012,,"JCM 31312, KCTC 33788",0,"Deinococcus persicinus",Deinococcus
167691,6.1,"CGMCC 1.15053, KCTC 33744",1,"Deinococcus petrolearius",Deinococcus
130275,1P10ME,"DSM 27173, NRRL B-59546",1,"Deinococcus phoenicis",Deinococcus
3880,KR-235,"DSM 21231, LMG 22244, NRRL B-23994",1,"Deinococcus pimensis",Deinococcus
3879,KR-242,"DSM 18100, LMG 22245, NRRL B-23995",0,"Deinococcus pimensis",Deinococcus
3895,3aX,"DSM 19767, MTCC 9123",1,"Deinococcus piscis",Deinococcus
160769,PtRA-8,"DSM 29820, NBRC 110763",0,"Deinococcus populi",Deinococcus
3851,MRP,"DSM 20540, ATCC 35074, CCM 2703, CCUG 50161, IFO 15345, NCIMB 13154, UWO 1056, JCM 6276, BCRC 17377, HAMBI 2066, IAM 12141, NBRC 101906, NBRC 15345, VKM Ac-1939",1,"Deinococcus proteolyticus",Deinococcus
157031,,"CCUG 68825 Q",0,"Deinococcus proteolyticus",Deinococcus
159403,S14-83,"DSM 105285, CCTCC AB 2015449",1,"Deinococcus psychrotolerans",Deinococcus
162266,,"JCM 18576, KCTC 33027",1,"Deinococcus puniceus",Deinococcus
3852,"R1, R<SUB>1</SUB>","CCUG 27074, DSM 20539, ATCC 13939, CCM 1700, JCM 16871, NCIB 9279, CIP 104750, HAMBI 1924, IFO 15346, LMG 4051, NBRC 15346, NCIMB 9279, UWO 288, VKM B-1422",1,"Deinococcus radiodurans",Deinococcus
100117,STI07259(IMET),,0,"Deinococcus radiodurans",Deinococcus
155082,,"CCUG 56416",0,"Deinococcus radiodurans",Deinococcus
155083,,"CCUG 56417",0,"Deinococcus radiodurans",Deinococcus
3853,"Anderson U1, U1","DSM 46620, CCM 1701, IMET 10604",0,"Deinococcus radiodurans",Deinococcus
154618,,"CCUG 54603",0,"Deinococcus radiodurans",Deinococcus
154624,,"CCUG 54616",0,"Deinococcus radiodurans",Deinococcus
154645,,"CCUG 54733",0,"Deinococcus radiodurans",Deinococcus
154264,,"CCUG 52921",0,"Deinococcus radiodurans",Deinococcus
154678,,"CCUG 54820",0,"Deinococcus radiodurans",Deinococcus
154265,,"CCUG 52922",0,"Deinococcus radiodurans",Deinococcus
134313,PO-04-20-132,"LMG 24019, NRRL B-41950",1,"Deinococcus radiomollis",Deinococcus
3854,RBD,"DSM 20551, ATCC 27603, CCM 2564, NCIB 10648, NCTC 10785, JCM 21311, CCTM La 3467, IAM 14779, IFO 15347, NBRC 15347, NCIMB 10648, NCMB 1878, VKM B-1468",1,"Deinococcus radiophilus",Deinococcus
3861,,"DSM 12027, ATCC 19172, JCM 16872, UWO 293, MIT 248, CCM 2785, IFO 15348, JCM 21312, NBRC 15348, NCIMB 13155",1,"Deinococcus radiopugnans",Deinococcus
100116,"STI07175(IMET), Hirsch604","IMET 7175",0,"Deinococcus radiopugnans",Deinococcus
162609,,"JCM 19777, KEMB 9004-109",1,"Deinococcus radioresistens",Deinococcus
162610,,"JCM 19778, KEMB 9004-113",0,"Deinococcus radioresistens",Deinococcus
162419,,"JCM 19173, KCTC 33150",1,"Deinococcus radiotolerans",Deinococcus
162420,,"JCM 19174, KCTC 33151",0,"Deinococcus radiotolerans",Deinococcus
3899,TM-1,"DSM 25938, CGMCC 1.10218, NBRC 106334",1,"Deinococcus reticulitermitis",Deinococcus
3890,TDMA-uv51,"DSM 22367, CCUG 53611, JCM 14370, NBRC 102117",1,"Deinococcus roseus",Deinococcus
164059,,"JCM 31434, KEMB 9004-169",1,"Deinococcus rubellus",Deinococcus
164060,,"JCM 31435, KEMB 9004-170",0,"Deinococcus rubellus",Deinococcus
133314,JSH3-1,"KCTC 33790, JCM 31311",1,"Deinococcus ruber",Deinococcus
164011,,"JCM 31310, KCTC 33789",0,"Deinococcus ruber",Deinococcus
164061,,"JCM 31436, KEMB 9004-167",1,"Deinococcus rubrus",Deinococcus
164062,,"JCM 31437, KEMB 9004-168",0,"Deinococcus rubrus",Deinococcus
158723,W37,"KCTC 33913, CCTCC AB 2017081",1,"Deinococcus rufus",Deinococcus
133032,,"DSM 29933, CGMCC 1.15089, YIM F302",1,"Deinococcus saudiensis",Deinococcus
133031,,"DSM 29932, YIM F235",0,"Deinococcus saudiensis",Deinococcus
3865,AA-1444,"DSM 15974, CIP 109040, NRRL B-41043",1,"Deinococcus saxicola",Deinococcus
164049,,"JCM 31405, KCTC 33796",1,"Deinococcus sedimenti",Deinococcus
164048,,"JCM 31404, KCTC 33793",1,"Deinococcus seoulensis",Deinococcus
162421,,"JCM 19176, KCTC 33153",1,"Deinococcus soli",Deinococcus
3878,KR-87,"DSM 21209, LMG 22172, NRRL B-23941",1,"Deinococcus sonorensis",Deinococcus
3877,KR-136,"DSM 18050, LMG 22173, NRRL B-23953",0,"Deinococcus sonorensis",Deinococcus
155938,,"CCUG 59690",0,"Deinococcus sp.",Deinococcus
100109,ST000644(HKI),,0,"Deinococcus sp.",Deinococcus
100110,ST002086(HKI),,0,"Deinococcus sp.",Deinococcus
100111,"ST020150(HKI), ST 20150",,0,"Deinococcus sp.",Deinococcus
100112,ST027552(HKI),,0,"Deinococcus sp.",Deinococcus
100113,ST020354(HKI),,0,"Deinococcus sp.",Deinococcus
100114,ST026657(HKI),,0,"Deinococcus sp.",Deinococcus
100115,ST027580(HKI),,0,"Deinococcus sp.",Deinococcus
156284,,"CCUG 61024",0,"Deinococcus sp.",Deinococcus
160495,P2K-49,"DSM 21675",0,"Deinococcus sp.",Deinococcus
130274,,"DSM 18496, LMG 23756, Han 23",0,"Deinococcus sahariens",Deinococcus
160496,OSI-8,"DSM 22291",0,"Deinococcus sp.",Deinococcus
155011,,"CCUG 56082",0,"Deinococcus sp.",Deinococcus
160497,DLS-73,"DSM 22210",0,"Deinococcus sp.",Deinococcus
139857,B.E4-4,"DSM 18374",0,"Deinococcus sp.",Deinococcus
155013,,"CCUG 56084",0,"Deinococcus sp.",Deinococcus
23886,AA-761,"DSM 12754",0,"Deinococcus sp.",Deinococcus
169451,,"DSM 28958, JSM 2215060",0,"Deinococcus sp.",Deinococcus
152976,,"CCUG 48168",0,"Deinococcus sp.",Deinococcus
139858,DaeR-4,"DSM 18375",0,"Deinococcus sp.",Deinococcus
155060,,"CCUG 56339",0,"Deinococcus sp.",Deinococcus
169452,,"DSM 102178, YIM 102183",0,"Deinococcus sp.",Deinococcus
169453,,"DSM 102181, CPCC 100835",0,"Deinococcus sp.",Deinococcus
131686,Leaf326,"DSM 102596",0,"Deinococcus sp.",Deinococcus
155688,,"CCUG 58999",0,"Deinococcus sp.",Deinococcus
152205,,"CCUG 46061",0,"Deinococcus sp.",Deinococcus
165381,,"JCM 6273, IAM 12271",0,"Deinococcus sp.",Deinococcus
159404,S25/1,"DSM 110901",0,"Deinococcus sp.",Deinococcus
165382,,"JCM 6274, CCM 3290, IAM 12272",0,"Deinococcus sp.",Deinococcus
149917,,"CCUG 38674",0,"Deinococcus sp.",Deinococcus
100106,ST023612(HKI),,0,"Deinococcus sp.",Deinococcus
100107,ST033529(HKI),,0,"Deinococcus sp.",Deinococcus
100108,ST033531(HKI),,0,"Deinococcus sp.",Deinococcus
100100,ST027575(HKI),,0,"Deinococcus sp.",Deinococcus
165383,,"JCM 6275, IAM 12273",0,"Deinococcus sp.",Deinococcus
100101,ST027621(HKI),,0,"Deinococcus sp.",Deinococcus
100102,ST027622(HKI),,0,"Deinococcus sp.",Deinococcus
100103,ST027647(HKI),,0,"Deinococcus sp.",Deinococcus
157121,,"CCUG 69574",0,"Deinococcus sp.",Deinococcus
100104,ST027652(HKI),,0,"Deinococcus sp.",Deinococcus
100105,ST027704(HKI),,0,"Deinococcus sp.",Deinococcus
162267,,"JCM 18581, KCTC 33033, LMG 30469",1,"Deinococcus radiopugnans",Deinococcus
158571,X-121,"CCTCC AB 207228, KCTC 33842",1,"Deinococcus taklimakanensis",Deinococcus
167196,SDU3-2,"KCTC 43098, CGMCC 1.17147",1,"Deinococcus terrestris",Deinococcus
164225,,"JCM 32248, KCTC 33939",1,"Deinococcus terrigena",Deinococcus
23887,R12,"DSM 28115, CGMCC 1.8884, CIP 110212, NBRC 105665",1,"Deinococcus wulumuqiensis",Deinococcus
23888,R13,"DSM 28106, CGMCC 1.8885, NBRC 105666, CIP 110211",0,"Deinococcus wulumuqiensis",Deinococcus
3892,X-82,"DSM 25585, CCTCC AB 207226, NRRL B-51287",1,"Deinococcus xinjiangensis",Deinococcus
3875,KR-236,"DSM 18048, LMG 22171, NRRL B-23960",1,"Deinococcus yavapaiensis",Deinococcus
3886,,"DSM 17005, KCTC 3962, YIM 007, KCTC 3955",1,"Deinococcus yunweiensis",Deinococcus
139997,,"DSM 18567, KACC 11605",0,"Deinococcus yunweiensis",Deinococcus
2941,"2167, 7","DSM 39, ATCC 15668, DSM 50251, JCM 5833, ACM 489, BCRC 14819, CCUG 12692, CCUG 14481, CECT 311, CIP 103021, IAM 12409, IFO 14950, JCM 6203, LMG 1226, LMG 6031, LMG 8910, LMG 8911, NBRC 14950, NCIMB 9681, NCTC 10683, IMET 10620, NCTC 10859",1,"Delftia acidovorans",Delftia
141422,,"CCUG 1686",0,"Delftia acidovorans",Delftia
165370,,"JCM 6216, IAM 1492",0,"Delftia acidovorans",Delftia
141508,,"CCUG 2485, LMG 1795",0,"Delftia acidovorans",Delftia
147311,,"CCUG 33351",0,"Delftia acidovorans",Delftia
160893,,"JCM 10181",0,"Delftia acidovorans",Delftia
165371,,"JCM 6217, IAM 14418",0,"Delftia acidovorans",Delftia
141519,,"CCUG 2523, NRRL B-979, NCTC 2578",0,"Delftia acidovorans",Delftia
165378,,"JCM 6232",0,"Delftia acidovorans",Delftia
